radius,method,policy,pred,seed,n,rmse
16,median,override5525,bucket_0.03_0.05,70404,2644,0.06864992362059369
16,median,override5525,bucket_0.03_0.05,-1,10576,0.06716058004934113
16,median,override5525,bucket_0.05_0,0,2644,0.0708699202151523
16,median,override5525,bucket_0.05_0,1,2644,0.0635983759437207
16,median,override5525,bucket_0.05_0,2,2644,0.06566696951607731
16,median,override5525,bucket_0.05_0,70404,2644,0.06884292953142651
16,median,override5525,bucket_0.05_0,-1,10576,0.06730304384995389
16,median,override5525,bucket_0.05_0.005,0,2644,0.07086386660659923
16,median,override5525,bucket_0.05_0.005,1,2644,0.06359563977551608
16,median,override5525,bucket_0.05_0.005,2,2644,0.06567043531556706
16,median,override5525,bucket_0.05_0.005,70404,2644,0.06883518537434387
16,median,override5525,bucket_0.05_0.005,-1,10576,0.06729966903512873
16,median,override5525,bucket_0.05_0.01,0,2644,0.07086129108098367
16,median,override5525,bucket_0.05_0.01,1,2644,0.06359753474628856
16,median,override5525,bucket_0.05_0.01,2,2644,0.06567835922794123
16,median,override5525,bucket_0.05_0.01,70404,2644,0.06883171265887686
16,median,override5525,bucket_0.05_0.01,-1,10576,0.06730048390966063
16,median,override5525,bucket_0.05_0.02,0,2644,0.07086657528331972
16,median,override5525,bucket_0.05_0.02,1,2644,0.06361521543790573
16,median,override5525,bucket_0.05_0.02,2,2644,0.06570757403248594
16,median,override5525,bucket_0.05_0.02,70404,2644,0.06883758334347402
16,median,override5525,bucket_0.05_0.02,-1,10576,0.06731468133587563
16,median,override5525,bucket_0.05_0.03,0,2644,0.07088576971063813
16,median,override5525,bucket_0.05_0.03,1,2644,0.06365140258388788
16,median,override5525,bucket_0.05_0.03,2,2644,0.06575459017061705
16,median,override5525,bucket_0.05_0.03,70404,2644,0.06886053721483436
16,median,override5525,bucket_0.05_0.03,-1,10576,0.06734562553051829
16,median,override5525,bucket_0.05_0.05,0,2644,0.07096583591220543
16,median,override5525,bucket_0.05_0.05,1,2644,0.06377915412659438
16,median,override5525,bucket_0.05_0.05,2,2644,0.06590185962308927
16,median,override5525,bucket_0.05_0.05,70404,2644,0.06895761358398529
16,median,override5525,bucket_0.05_0.05,-1,10576,0.06745764956771312
16,mean,dist502,route_plus_direct_-0.1,0,2644,0.07223872257020515
16,mean,dist502,route_plus_direct_-0.1,1,2644,0.0650551127479373
16,mean,dist502,route_plus_direct_-0.1,2,2644,0.06715799191372596
16,mean,dist502,route_plus_direct_-0.1,70404,2644,0.07049093709326176
16,mean,dist502,route_plus_direct_-0.1,-1,10576,0.06879274820682804
16,mean,dist502,route_plus_direct_-0.05,0,2644,0.0708778511201652
16,mean,dist502,route_plus_direct_-0.05,1,2644,0.06348535984911122
16,mean,dist502,route_plus_direct_-0.05,2,2644,0.06564123731773246
16,mean,dist502,route_plus_direct_-0.05,70404,2644,0.0689116572843643
16,mean,dist502,route_plus_direct_-0.05,-1,10576,0.06728976378481351
16,mean,dist502,route_plus_direct_-0.03,0,2644,0.07058232851788412
16,mean,dist502,route_plus_direct_-0.03,1,2644,0.06315711690075164
16,mean,dist502,route_plus_direct_-0.03,2,2644,0.06532557777474975
16,mean,dist502,route_plus_direct_-0.03,70404,2644,0.06856417537001769
16,mean,dist502,route_plus_direct_-0.03,-1,10576,0.0669685817566662
16,mean,dist502,route_plus_direct_-0.02,0,2644,0.07048899635152217
16,mean,dist502,route_plus_direct_-0.02,1,2644,0.06305889364533102
16,mean,dist502,route_plus_direct_-0.02,2,2644,0.06523163941021795
16,mean,dist502,route_plus_direct_-0.02,70404,2644,0.06845286658217901
16,mean,dist502,route_plus_direct_-0.02,-1,10576,0.06686943322228844
16,mean,dist502,route_plus_direct_-0.01,0,2644,0.07043216130559593
16,mean,dist502,route_plus_direct_-0.01,1,2644,0.06300490712652271
16,mean,dist502,route_plus_direct_-0.01,2,2644,0.06518056869991036
16,mean,dist502,route_plus_direct_-0.01,70404,2644,0.06838347556536163
16,mean,dist502,route_plus_direct_-0.01,-1,10576,0.06681151460384913
16,mean,dist502,route_plus_direct_0,0,2644,0.07041191175933409
16,mean,dist502,route_plus_direct_0,1,2644,0.06299527107617646
16,mean,dist502,route_plus_direct_0,2,2644,0.06517246642027584
16,mean,dist502,route_plus_direct_0,70404,2644,0.06835612997685706
16,mean,dist502,route_plus_direct_0,-1,10576,0.06679493315417001
16,mean,dist502,route_plus_direct_0.005,0,2644,0.0704155186395581
16,mean,dist502,route_plus_direct_0.005,1,2644,0.06300709449391027
16,mean,dist502,route_plus_direct_0.005,2,2644,0.06518453676824597
16,mean,dist502,route_plus_direct_0.005,70404,2644,0.0683582430171769
16,mean,dist502,route_plus_direct_0.005,-1,10576,0.06680215648451912
16,mean,dist502,route_plus_direct_0.01,0,2644,0.07042827926994387
16,mean,dist502,route_plus_direct_0.01,1,2644,0.06303000583524307
16,mean,dist502,route_plus_direct_0.01,2,2644,0.06520734858832586
16,mean,dist502,route_plus_direct_0.01,70404,2644,0.06837088026609933
16,mean,dist502,route_plus_direct_0.01,-1,10576,0.06681971964696633
16,mean,dist502,route_plus_direct_0.015,0,2644,0.07045018867644005
16,mean,dist502,route_plus_direct_0.015,1,2644,0.06306399301534649
16,mean,dist502,route_plus_direct_0.015,2,2644,0.06524089061308004
16,mean,dist502,route_plus_direct_0.015,70404,2644,0.06839403588991226
16,mean,dist502,route_plus_direct_0.015,-1,10576,0.06684761449162595
16,mean,dist502,route_plus_direct_0.02,0,2644,0.07048123832723392
16,mean,dist502,route_plus_direct_0.02,1,2644,0.0631090381396454
16,mean,dist502,route_plus_direct_0.02,2,2644,0.0652851463037046
16,mean,dist502,route_plus_direct_0.02,70404,2644,0.0684276992105051
16,mean,dist502,route_plus_direct_0.02,-1,10576,0.066885828091964
16,mean,dist502,route_plus_direct_0.03,0,2644,0.07057070655200838
16,mean,dist502,route_plus_direct_0.03,1,2644,0.0632322018905105
16,mean,dist502,route_plus_direct_0.03,2,2644,0.06540570642713066
16,mean,dist502,route_plus_direct_0.03,70404,2644,0.06852648216608803
16,mean,dist502,route_plus_direct_0.03,-1,10576,0.06699313616047382
16,mean,dist502,route_plus_direct_0.05,0,2644,0.07085856090234197
16,mean,dist502,route_plus_direct_0.05,1,2644,0.06360980650038378
16,mean,dist502,route_plus_direct_0.05,2,2644,0.06577408992894855
16,mean,dist502,route_plus_direct_0.05,70404,2644,0.06884914087693526
16,mean,dist502,route_plus_direct_0.05,-1,10576,0.0673304875996763
16,mean,dist502,route_plus_direct_0.08,0,2644,0.07155893680882325
16,mean,dist502,route_plus_direct_0.08,1,2644,0.06449797428087874
16,mean,dist502,route_plus_direct_0.08,2,2644,0.06663893959465157
16,mean,dist502,route_plus_direct_0.08,70404,2644,0.06964095254334599
16,mean,dist502,route_plus_direct_0.08,-1,10576,0.06813824305225048
16,mean,dist502,route_plus_direct_0.1,0,2644,0.07220086416416543
16,mean,dist502,route_plus_direct_0.1,1,2644,0.06529778579965083
16,mean,dist502,route_plus_direct_0.1,2,2644,0.06741745780316222
16,mean,dist502,route_plus_direct_0.1,70404,2644,0.07036865489630299
16,mean,dist502,route_plus_direct_0.1,-1,10576,0.06887239436985165
16,mean,dist502,bucket_0_0,0,2644,0.07041191175933409
16,mean,dist502,bucket_0_0,1,2644,0.06299527107617646
16,mean,dist502,bucket_0_0,2,2644,0.06517246642027584
16,mean,dist502,bucket_0_0,70404,2644,0.06835612997685706
16,mean,dist502,bucket_0_0,-1,10576,0.06679493315417001
16,mean,dist502,bucket_0_0.005,0,2644,0.07040541242871122
16,mean,dist502,bucket_0_0.005,1,2644,0.06299297245399244
16,mean,dist502,bucket_0_0.005,2,2644,0.06517356020685174
16,mean,dist502,bucket_0_0.005,70404,2644,0.0683468216884434
16,mean,dist502,bucket_0_0.005,-1,10576,0.06679056382228402
16,mean,dist502,bucket_0_0.01,0,2644,0.07040191105538783
16,mean,dist502,bucket_0_0.01,1,2644,0.06299465659487981
16,mean,dist502,bucket_0_0.01,2,2644,0.06517835793533355
16,mean,dist502,bucket_0_0.01,70404,2644,0.06834116201548748
16,mean,dist502,bucket_0_0.01,-1,10576,0.06678976083302579
16,mean,dist502,bucket_0_0.02,0,2644,0.07040390358681682
16,mean,dist502,bucket_0_0.02,1,2644,0.06300997113321255
16,mean,dist502,bucket_0_0.02,2,2644,0.06519906131606257
16,mean,dist502,bucket_0_0.02,70404,2644,0.06834079155750661
16,mean,dist502,bucket_0_0.02,-1,10576,0.06679885382563149
16,mean,dist502,bucket_0_0.03,0,2644,0.07041788833554599
16,mean,dist502,bucket_0_0.03,1,2644,0.06304120308231188
16,mean,dist502,bucket_0_0.03,2,2644,0.06523456246001551
16,mean,dist502,bucket_0_0.03,70404,2644,0.06835501884025302
16,mean,dist502,bucket_0_0.03,-1,10576,0.06682220630842663
16,mean,dist502,bucket_0_0.05,0,2644,0.07048179981018066
16,mean,dist502,bucket_0_0.05,1,2644,0.06315131271197776
16,mean,dist502,bucket_0_0.05,2,2644,0.06534985151912645
16,mean,dist502,bucket_0_0.05,70404,2644,0.06842722086375329
16,mean,dist502,bucket_0_0.05,-1,10576,0.06691162090854834
16,mean,dist502,bucket_0.005_0,0,2644,0.07042201703746692
16,mean,dist502,bucket_0.005_0,1,2644,0.06300939260091341
16,mean,dist502,bucket_0.005_0,2,2644,0.0651834431658582
16,mean,dist502,bucket_0.005_0,70404,2644,0.0683675497505689
16,mean,dist502,bucket_0.005_0,-1,10576,0.06680652505821287
16,mean,dist502,bucket_0.005_0.005,0,2644,0.0704155186395581
16,mean,dist502,bucket_0.005_0.005,1,2644,0.06300709449391027
16,mean,dist502,bucket_0.005_0.005,2,2644,0.06518453676824597
16,mean,dist502,bucket_0.005_0.005,70404,2644,0.0683582430171769
16,mean,dist502,bucket_0.005_0.005,-1,10576,0.06680215648451912
16,mean,dist502,bucket_0.005_0.01,0,2644,0.07041201776878554
16,mean,dist502,bucket_0.005_0.01,1,2644,0.0630087782573343
16,mean,dist502,bucket_0.005_0.01,2,2644,0.06518933368888766
16,mean,dist502,bucket_0.005_0.01,70404,2644,0.0683525842899202
16,mean,dist502,bucket_0.005_0.01,-1,10576,0.06680135363461111
16,mean,dist502,bucket_0.005_0.02,0,2644,0.07041401001422108
16,mean,dist502,bucket_0.005_0.02,1,2644,0.06302408936417384
16,mean,dist502,bucket_0.005_0.02,2,2644,0.06521003358495049
16,mean,dist502,bucket_0.005_0.02,70404,2644,0.06835221389384621
16,mean,dist502,bucket_0.005_0.02,-1,10576,0.06681044504942073
16,mean,dist502,bucket_0.005_0.03,0,2644,0.07042799275613677
16,mean,dist502,bucket_0.005_0.03,1,2644,0.06305531432036778
16,mean,dist502,bucket_0.005_0.03,2,2644,0.06524552875871532
16,mean,dist502,bucket_0.005_0.03,70404,2644,0.0683664387995666
16,mean,dist502,bucket_0.005_0.03,-1,10576,0.0668337934821114
16,mean,dist502,bucket_0.005_0.05,0,2644,0.07049189506959941
16,mean,dist502,bucket_0.005_0.05,1,2644,0.06316539935139405
16,mean,dist502,bucket_0.005_0.05,2,2644,0.06536079847451802
16,mean,dist502,bucket_0.005_0.05,70404,2644,0.06843862877513263
16,mean,dist502,bucket_0.005_0.05,-1,10576,0.06692319260086797
16,mean,dist502,bucket_0.01_0,0,2644,0.07043827623017698
16,mean,dist502,bucket_0.01_0,1,2644,0.06303061997192233
16,mean,dist502,bucket_0.01_0,2,2644,0.06520145969282409
16,mean,dist502,bucket_0.01_0,70404,2644,0.06838584172288265
16,mean,dist502,bucket_0.01_0,-1,10576,0.06682488964926492
16,mean,dist502,bucket_0.01_0.005,0,2644,0.07043177933242485
16,mean,dist502,bucket_0.01_0.005,1,2644,0.06302832263890092
16,mean,dist502,bucket_0.01_0.005,2,2644,0.06520255299303172
16,mean,dist502,bucket_0.01_0.005,70404,2644,0.06837653747921181
16,mean,dist502,bucket_0.01_0.005,-1,10576,0.06682052227620633
16,mean,dist502,bucket_0.01_0.01,0,2644,0.07042827926994387
16,mean,dist502,bucket_0.01_0.01,1,2644,0.06303000583524307
16,mean,dist502,bucket_0.01_0.01,2,2644,0.06520734858832586
16,mean,dist502,bucket_0.01_0.01,70404,2644,0.06837088026609933
16,mean,dist502,bucket_0.01_0.01,-1,10576,0.06681971964696633
16,mean,dist502,bucket_0.01_0.02,0,2644,0.07043027105539396
16,mean,dist502,bucket_0.01_0.02,1,2644,0.06304531178677937
16,mean,dist502,bucket_0.01_0.02,2,2644,0.06522804276742226
16,mean,dist502,bucket_0.01_0.02,70404,2644,0.06837050996914348
16,mean,dist502,bucket_0.01_0.02,-1,10576,0.06682880856325718
16,mean,dist502,bucket_0.01_0.03,0,2644,0.07044425056959502
16,mean,dist502,bucket_0.01_0.03,1,2644,0.06307652623717662
16,mean,dist502,bucket_0.01_0.03,2,2644,0.06526352814645135
16,mean,dist502,bucket_0.01_0.03,70404,2644,0.06838473106904441
16,mean,dist502,bucket_0.01_0.03,-1,10576,0.06685215058240329
16,mean,dist502,bucket_0.01_0.05,0,2644,0.07050813814842119
16,mean,dist502,bucket_0.01_0.05,1,2644,0.06318657431234855
16,mean,dist502,bucket_0.01_0.05,2,2644,0.06537876612742745
16,mean,dist502,bucket_0.01_0.05,70404,2644,0.06845690175483446
16,mean,dist502,bucket_0.01_0.05,-1,10576,0.06694152518561014
16,mean,dist502,bucket_0.02_0,0,2644,0.07048923771387232
16,mean,dist502,bucket_0.02_0,1,2644,0.06309436116376718
16,mean,dist502,bucket_0.02_0,2,2644,0.0652585864902268
16,mean,dist502,bucket_0.02_0,70404,2644,0.06844301815342284
16,mean,dist502,bucket_0.02_0,-1,10576,0.0668819125190041
16,mean,dist502,bucket_0.02_0.005,0,2644,0.07048274551360406
16,mean,dist502,bucket_0.02_0.005,1,2644,0.06309206615171505
16,mean,dist502,bucket_0.02_0.005,2,2644,0.06525967883338497
16,mean,dist502,bucket_0.02_0.005,70404,2644,0.06843372168345567
16,mean,dist502,bucket_0.02_0.005,-1,10576,0.06687754886976849
16,mean,dist502,bucket_0.02_0.01,0,2644,0.07047924798214925
16,mean,dist502,bucket_0.02_0.01,1,2644,0.06309374764752664
16,mean,dist502,bucket_0.02_0.01,2,2644,0.06526447023110574
16,mean,dist502,bucket_0.02_0.01,70404,2644,0.06842806919798265
16,mean,dist502,bucket_0.02_0.01,-1,10576,0.06687674692493993
16,mean,dist502,bucket_0.02_0.02,0,2644,0.07048123832723392
16,mean,dist502,bucket_0.02_0.02,1,2644,0.0631090381396454
16,mean,dist502,bucket_0.02_0.02,2,2644,0.0652851463037046
16,mean,dist502,bucket_0.02_0.02,70404,2644,0.0684276992105051
16,mean,dist502,bucket_0.02_0.02,-1,10576,0.066885828091964
16,mean,dist502,bucket_0.02_0.03,0,2644,0.07049520773439832
16,mean,dist502,bucket_0.02_0.03,1,2644,0.06314022108583583
16,mean,dist502,bucket_0.02_0.03,2,2644,0.06532060066127755
16,mean,dist502,bucket_0.02_0.03,70404,2644,0.0684419084274258
16,mean,dist502,bucket_0.02_0.03,-1,10576,0.06690915021920103
16,mean,dist502,bucket_0.02_0.05,0,2644,0.07055904917415577
16,mean,dist502,bucket_0.02_0.05,1,2644,0.06325015833931913
16,mean,dist502,bucket_0.02_0.05,2,2644,0.06543573813270774
16,mean,dist502,bucket_0.02_0.05,70404,2644,0.0685140188842668
16,mean,dist502,bucket_0.02_0.05,-1,10576,0.0669984487860649
16,mean,dist502,bucket_0.03_0,0,2644,0.07056474291894291
16,mean,dist502,bucket_0.03_0,1,2644,0.06318640872701933
16,mean,dist502,bucket_0.03_0,2,2644,0.06534377302531832
16,mean,dist502,bucket_0.03_0,70404,2644,0.06852759052251005
16,mean,dist502,bucket_0.03_0,-1,10576,0.06696593262069822
16,mean,dist502,bucket_0.03_0.005,0,2644,0.07055825766605336
16,mean,dist502,bucket_0.03_0.005,1,2644,0.06318411705837504
16,mean,dist502,bucket_0.03_0.005,2,2644,0.06534486394444833
16,mean,dist502,bucket_0.03_0.005,70404,2644,0.06851830552720718
16,mean,dist502,bucket_0.03_0.005,-1,10576,0.06696157444675602
16,mean,dist502,bucket_0.03_0.01,0,2644,0.07055476387787711
16,mean,dist502,bucket_0.03_0.01,1,2644,0.06318579610453465
16,mean,dist502,bucket_0.03_0.01,2,2644,0.0653496490964473
16,mean,dist502,bucket_0.03_0.01,70404,2644,0.06851266002013746
16,mean,dist502,bucket_0.03_0.01,-1,10576,0.06696077350824615
16,mean,dist502,bucket_0.03_0.02,0,2644,0.07055675209272357
16,mean,dist502,bucket_0.03_0.02,1,2644,0.06320106432699746
16,mean,dist502,bucket_0.03_0.02,2,2644,0.06537029822769683
16,mean,dist502,bucket_0.03_0.02,70404,2644,0.06851229048947642
16,mean,dist502,bucket_0.03_0.02,-1,10576,0.06696984328119587
16,mean,dist502,bucket_0.03_0.03,0,2644,0.07057070655200838
16,mean,dist502,bucket_0.03_0.03,1,2644,0.0632322018905105
16,mean,dist502,bucket_0.03_0.03,2,2644,0.06540570642713066
16,mean,dist502,bucket_0.03_0.03,70404,2644,0.06852648216608803
16,mean,dist502,bucket_0.03_0.03,-1,10576,0.06699313616047382
16,mean,dist502,bucket_0.03_0.05,0,2644,0.07063447975383295
16,mean,dist502,bucket_0.03_0.05,1,2644,0.06334197950098334
16,mean,dist502,bucket_0.03_0.05,2,2644,0.06552069434502512
16,mean,dist502,bucket_0.03_0.05,70404,2644,0.06859850371943042
16,mean,dist502,bucket_0.03_0.05,-1,10576,0.06708232292712542
16,mean,dist502,bucket_0.05_0,0,2644,0.07078904481819748
16,mean,dist502,bucket_0.05_0,1,2644,0.06345489235457906
16,mean,dist502,bucket_0.05_0,2,2644,0.06559785203580618
16,mean,dist502,bucket_0.05_0,70404,2644,0.0687784860968034
16,mean,dist502,bucket_0.05_0,-1,10576,0.06721452702259328
16,mean,dist502,bucket_0.05_0.005,0,2644,0.07078258011633544
16,mean,dist502,bucket_0.05_0.005,1,2644,0.06345261038255015
16,mean,dist502,bucket_0.05_0.005,2,2644,0.06559893872956837
16,mean,dist502,bucket_0.05_0.005,70404,2644,0.06876923497660187
16,mean,dist502,bucket_0.05_0.005,-1,10576,0.06721018496849622
16,mean,dist502,bucket_0.05_0.01,0,2644,0.07077909740113435
16,mean,dist502,bucket_0.05_0.01,1,2644,0.06345428232418279
16,mean,dist502,bucket_0.05_0.01,2,2644,0.06560370534928646
16,mean,dist502,bucket_0.05_0.01,70404,2644,0.0687636100708966
16,mean,dist502,bucket_0.05_0.01,-1,10576,0.06720938699269371
16,mean,dist502,bucket_0.05_0.02,0,2644,0.07078107931453377
16,mean,dist502,bucket_0.05_0.02,1,2644,0.06346948595962111
16,mean,dist502,bucket_0.05_0.02,2,2644,0.06562427454002996
16,mean,dist502,bucket_0.05_0.02,70404,2644,0.06876324188883019
16,mean,dist502,bucket_0.05_0.02,-1,10576,0.06721842322026726
16,mean,dist502,bucket_0.05_0.03,0,2644,0.07079498955650708
16,mean,dist502,bucket_0.05_0.03,1,2644,0.06350049190231169
16,mean,dist502,bucket_0.05_0.03,2,2644,0.06565954577789282
16,mean,dist502,bucket_0.05_0.03,70404,2644,0.0687773817835962
16,mean,dist502,bucket_0.05_0.03,-1,10576,0.06724162999010964
16,mean,dist502,bucket_0.05_0.05,0,2644,0.07085856090234197
16,mean,dist502,bucket_0.05_0.05,1,2644,0.06360980650038378
16,mean,dist502,bucket_0.05_0.05,2,2644,0.06577408992894855
16,mean,dist502,bucket_0.05_0.05,70404,2644,0.06884914087693526
16,mean,dist502,bucket_0.05_0.05,-1,10576,0.0673304875996763
16,mean,dist503,route_plus_direct_-0.1,0,2644,0.07223977697213173
16,mean,dist503,route_plus_direct_-0.1,1,2644,0.06507106817493123
16,mean,dist503,route_plus_direct_-0.1,2,2644,0.06717103492606843
16,mean,dist503,route_plus_direct_-0.1,70404,2644,0.07049394045509699
16,mean,dist503,route_plus_direct_-0.1,-1,10576,0.0688007501127999
16,mean,dist503,route_plus_direct_-0.05,0,2644,0.07087946253095484
16,mean,dist503,route_plus_direct_-0.05,1,2644,0.0634963379910251
16,mean,dist503,route_plus_direct_-0.05,2,2644,0.06565358548822384
16,mean,dist503,route_plus_direct_-0.05,70404,2644,0.06891166197594532
16,mean,dist503,route_plus_direct_-0.05,-1,10576,0.06729579034139876
16,mean,dist503,route_plus_direct_-0.03,0,2644,0.07058414659731821
16,mean,dist503,route_plus_direct_-0.03,1,2644,0.06316611619609364
16,mean,dist503,route_plus_direct_-0.03,2,2644,0.06533759564870424
16,mean,dist503,route_plus_direct_-0.03,70404,2644,0.06856302530462709
16,mean,dist503,route_plus_direct_-0.03,-1,10576,0.06697381919497838
16,mean,dist503,route_plus_direct_-0.02,0,2644,0.07049091356648043
16,mean,dist503,route_plus_direct_-0.02,1,2644,0.06306691403050978
16,mean,dist503,route_plus_direct_-0.02,2,2644,0.06524348157029403
16,mean,dist503,route_plus_direct_-0.02,70404,2644,0.06845115315359701
16,mean,dist503,route_plus_direct_-0.02,-1,10576,0.06687427905450498
16,mean,dist503,route_plus_direct_-0.01,0,2644,0.07043417462885213
16,mean,dist503,route_plus_direct_-0.01,1,2644,0.06301195836012338
16,mean,dist503,route_plus_direct_-0.01,2,2644,0.06519222846281714
16,mean,dist503,route_plus_direct_-0.01,70404,2644,0.06838120957106783
16,mean,dist503,route_plus_direct_-0.01,-1,10576,0.06681597175521733
16,mean,dist503,route_plus_direct_0,0,2644,0.07041401800425519
16,mean,dist503,route_plus_direct_0,1,2644,0.06300136497280864
16,mean,dist503,route_plus_direct_0,2,2644,0.06518393742907928
16,mean,dist503,route_plus_direct_0,70404,2644,0.06835332326930599
16,mean,dist503,route_plus_direct_0,-1,10576,0.06679900527076917
16,mean,dist503,route_plus_direct_0.005,0,2644,0.07041767010345155
16,mean,dist503,route_plus_direct_0.005,1,2644,0.06301271478714782
16,mean,dist503,route_plus_direct_0.005,2,2644,0.06519591112958147
16,mean,dist503,route_plus_direct_0.005,70404,2644,0.06835517071656166
16,mean,dist503,route_plus_direct_0.005,-1,10576,0.06680603767503268
16,mean,dist503,route_plus_direct_0.01,0,2644,0.07043047510137089
16,mean,dist503,route_plus_direct_0.01,1,2644,0.0630351562345098
16,mean,dist503,route_plus_direct_0.01,2,2644,0.06521862485397271
16,mean,dist503,route_plus_direct_0.01,70404,2644,0.06836754571231178
16,mean,dist503,route_plus_direct_0.01,-1,10576,0.06682341109050434
16,mean,dist503,route_plus_direct_0.015,0,2644,0.07045242800729043
16,mean,dist503,route_plus_direct_0.015,1,2644,0.06306867747483617
16,mean,dist503,route_plus_direct_0.015,2,2644,0.06525206738670394
16,mean,dist503,route_plus_direct_0.015,70404,2644,0.06839044254179458
16,mean,dist503,route_plus_direct_0.015,-1,10576,0.06685111745485038
16,mean,dist503,route_plus_direct_0.02,0,2644,0.07048352027354612
16,mean,dist503,route_plus_direct_0.02,1,2644,0.06311326085375388
16,mean,dist503,route_plus_direct_0.02,2,2644,0.06529622224297099
16,mean,dist503,route_plus_direct_0.02,70404,2644,0.06842385064217506
16,mean,dist503,route_plus_direct_0.02,-1,10576,0.06688914392794153
16,mean,dist503,route_plus_direct_0.03,0,2644,0.07057307101822384
16,mean,dist503,route_plus_direct_0.03,1,2644,0.06323551463135103
16,mean,dist503,route_plus_direct_0.03,2,2644,0.065416576896371
16,mean,dist503,route_plus_direct_0.03,70404,2644,0.06852213432089782
16,mean,dist503,route_plus_direct_0.03,-1,10576,0.06699608213986295
16,mean,dist503,route_plus_direct_0.05,0,2644,0.07086107920052419
16,mean,dist503,route_plus_direct_0.05,1,2644,0.06361135955099667
16,mean,dist503,route_plus_direct_0.05,2,2644,0.06578453592551158
16,mean,dist503,route_plus_direct_0.05,70404,2644,0.06884384197515898
16,mean,dist503,route_plus_direct_0.05,-1,10576,0.06733271373230237
16,mean,dist503,route_plus_direct_0.08,0,2644,0.07156165664364096
16,mean,dist503,route_plus_direct_0.08,1,2644,0.06449706195924355
16,mean,dist503,route_plus_direct_0.08,2,2644,0.06664872268200298
16,mean,dist503,route_plus_direct_0.08,70404,2644,0.06963435607511743
16,mean,dist503,route_plus_direct_0.08,-1,10576,0.06813944798003511
16,mean,dist503,route_plus_direct_0.1,0,2644,0.07220369831632724
16,mean,dist503,route_plus_direct_0.1,1,2644,0.06529536097409912
16,mean,dist503,route_plus_direct_0.1,2,2644,0.0674267876440063
16,mean,dist503,route_plus_direct_0.1,70404,2644,0.07036128540692098
16,mean,dist503,route_plus_direct_0.1,-1,10576,0.06887296347514969
16,mean,dist503,bucket_0_0,0,2644,0.07041401800425519
16,mean,dist503,bucket_0_0,1,2644,0.06300136497280864
16,mean,dist503,bucket_0_0,2,2644,0.06518393742907928
16,mean,dist503,bucket_0_0,70404,2644,0.06835332326930599
16,mean,dist503,bucket_0_0,-1,10576,0.06679900527076917
16,mean,dist503,bucket_0_0.005,0,2644,0.07040756420142302
16,mean,dist503,bucket_0_0.005,1,2644,0.06299859400709945
16,mean,dist503,bucket_0_0.005,2,2644,0.06518493648352816
16,mean,dist503,bucket_0_0.005,70404,2644,0.06834374887439781
16,mean,dist503,bucket_0_0.005,-1,10576,0.06679444568640645
16,mean,dist503,bucket_0_0.01,0,2644,0.07040410770921224
16,mean,dist503,bucket_0_0.01,1,2644,0.06299980988403947
16,mean,dist503,bucket_0_0.01,2,2644,0.06518963921567784
16,mean,dist503,bucket_0_0.01,70404,2644,0.06833782601159376
16,mean,dist503,bucket_0_0.01,-1,10576,0.066793453932284
16,mean,dist503,bucket_0_0.02,0,2644,0.07040618803963782
16,mean,dist503,bucket_0_0.02,1,2644,0.06301420048600985
16,mean,dist503,bucket_0_0.02,2,2644,0.06521015187685911
16,mean,dist503,bucket_0_0.02,70404,2644,0.06833693809475141
16,mean,dist503,bucket_0_0.02,-1,10576,0.06680217397872018
16,mean,dist503,bucket_0_0.03,0,2644,0.07042025793286341
16,mean,dist503,bucket_0_0.03,1,2644,0.06304452585938622
16,mean,dist503,bucket_0_0.03,2,2644,0.06524546144335622
16,mean,dist503,bucket_0_0.03,70404,2644,0.06835066008813177
16,mean,dist503,bucket_0_0.03,-1,10576,0.06682515982323882
16,mean,dist503,bucket_0_0.05,0,2644,0.07048433156946614
16,mean,dist503,bucket_0_0.05,1,2644,0.06315287703783505
16,mean,dist503,bucket_0_0.05,2,2644,0.0653603653181757
16,mean,dist503,bucket_0_0.05,70404,2644,0.06842188928658328
16,mean,dist503,bucket_0_0.05,-1,10576,0.06691386097629773
16,mean,dist503,bucket_0.005_0,0,2644,0.07042412298015932
16,mean,dist503,bucket_0.005_0,1,2644,0.06301548513192712
16,mean,dist503,bucket_0.005_0,2,2644,0.06519491224330934
16,mean,dist503,bucket_0.005_0,70404,2644,0.06836474351185548
16,mean,dist503,bucket_0.005_0,-1,10576,0.0668105964682836
16,mean,dist503,bucket_0.005_0.005,0,2644,0.07041767010345155
16,mean,dist503,bucket_0.005_0.005,1,2644,0.06301271478714782
16,mean,dist503,bucket_0.005_0.005,2,2644,0.06519591112958147
16,mean,dist503,bucket_0.005_0.005,70404,2644,0.06835517071656166
16,mean,dist503,bucket_0.005_0.005,-1,10576,0.06680603767503268
16,mean,dist503,bucket_0.005_0.01,0,2644,0.07041421410731918
16,mean,dist503,bucket_0.005_0.01,1,2644,0.06301393039162219
16,mean,dist503,bucket_0.005_0.01,2,2644,0.0652006130701616
16,mean,dist503,bucket_0.005_0.01,70404,2644,0.06834924884352715
16,mean,dist503,bucket_0.005_0.01,-1,10576,0.06680504609299906
16,mean,dist503,bucket_0.005_0.02,0,2644,0.0704162941391683
16,mean,dist503,bucket_0.005_0.02,1,2644,0.06302831776960363
16,mean,dist503,bucket_0.005_0.02,2,2644,0.06522112227996169
16,mean,dist503,bucket_0.005_0.02,70404,2644,0.06834836107507937
