base,peer_config,peer_weight,exact_rmse,exact_baseline_rmse,exact_delta_rmse,exact_coverage,exact_improved_runs,exact_runs,random_rmse,random_baseline_rmse,random_delta_rmse,random_coverage,random_improved_runs,random_runs,random2025_rmse,random2025_baseline_rmse,random2025_delta_rmse,random2025_coverage,random2025_improved_runs,random2025_runs,worst_delta,mean_delta,all_three_improve
hgb_lag30,n8_c80_r100_k2,0.02,0.062429775112836434,0.0625196365651102,-8.986145227376369e-05,0.6606822262118492,6.0,6.0,0.06944286354477296,0.0695855664035088,-0.00014270285873584088,0.5881240544629349,3.0,3.0,0.06213669856723941,0.06225159263760085,-0.00011489407036143623,0.8161375661375662,3.0,3.0,-8.986145227376369e-05,-0.00011581946045701359,True
hgb_lag30,n12_c40_r100_k1,0.08,0.06243020681196488,0.0625196365651102,-8.942975314531892e-05,0.8150807899461401,3.0,6.0,0.06903246733766046,0.0695855664035088,-0.000553099065848342,0.7063792233988906,3.0,3.0,0.06190279374372736,0.06225159263760085,-0.0003487988938734865,0.9021164021164021,3.0,3.0,-8.942975314531892e-05,-0.00033044257095571583,True
hgb_lag30,n12_c60_r060_k2,0.05,0.06243030155915702,0.0625196365651102,-8.933500595317834e-05,0.3141831238779174,5.0,6.0,0.06941349771305066,0.0695855664035088,-0.00017206869045813256,0.32400403429147756,3.0,3.0,0.062051266683775474,0.06225159263760085,-0.00020032595382537405,0.5365961199294532,3.0,3.0,-8.933500595317834e-05,-0.0001539098834122283,True
hgb_lag30,n8_c60_r060_k2,0.05,0.06243030155915702,0.0625196365651102,-8.933500595317834e-05,0.3141831238779174,5.0,6.0,0.06941359269797756,0.0695855664035088,-0.00017197370553123648,0.33673726676752397,3.0,3.0,0.062055682617199,0.06225159263760085,-0.0001959100204018474,0.5388007054673721,3.0,3.0,-8.933500595317834e-05,-0.0001524062439620874,True
hgb_lag20,n8_c40_r125_k1,0.02,0.06251705542698341,0.06260634739886303,-8.929197187962368e-05,0.9201077199281867,5.0,6.0,0.06925354628483293,0.06944909527214516,-0.0001955489873122218,0.8286686838124054,3.0,3.0,0.06232036053213454,0.062438112899989955,-0.00011775236785541154,0.9585537918871252,3.0,3.0,-8.929197187962368e-05,-0.000134197775682419,True
hgb_lag30,n16_c60_r100_k3,0.02,0.062430372429373306,0.0625196365651102,-8.926413573689257e-05,0.7989228007181328,6.0,6.0,0.06944805009364362,0.0695855664035088,-0.00013751630986517938,0.6145990922844176,3.0,3.0,0.06212915403752473,0.06225159263760085,-0.0001224386000761163,0.8844797178130511,3.0,3.0,-8.926413573689257e-05,-0.00011640634855939608,True
hgb,n12_c80_r060_k3,0.08,0.0633163269734298,0.06340553155480409,-8.920458137429144e-05,0.26570915619389585,5.0,6.0,0.06957666430622246,0.06982641959795943,-0.0002497552917369722,0.29374684820978314,3.0,3.0,0.06308074782112877,0.06339685499406654,-0.00031610717293777124,0.5052910052910053,3.0,3.0,-8.920458137429144e-05,-0.00021835568201634495,True
hgb,n8_c80_r060_k3,0.08,0.0633163269734298,0.06340553155480409,-8.920458137429144e-05,0.26570915619389585,5.0,6.0,0.06958131304410622,0.06982641959795943,-0.00024510655385320823,0.3057236510337872,3.0,3.0,0.0630873949638069,0.06339685499406654,-0.00030946003025963953,0.5074955908289241,3.0,3.0,-8.920458137429144e-05,-0.00021459038849571307,True
hgb,n12_c60_r060_k1,0.08,0.06331667002128533,0.06340553155480409,-8.886153351876647e-05,0.3141831238779174,5.0,6.0,0.06956586958834897,0.06982641959795943,-0.0002605500096104635,0.32400403429147756,3.0,3.0,0.06300916848116075,0.06339685499406654,-0.0003876865129057855,0.5365961199294532,3.0,3.0,-8.886153351876647e-05,-0.0002456993520116718,True
hgb,n8_c60_r060_k1,0.08,0.06331667002128533,0.06340553155480409,-8.886153351876647e-05,0.3141831238779174,5.0,6.0,0.06956881912680628,0.06982641959795943,-0.0002576004711531549,0.33673726676752397,3.0,3.0,0.06301976293928727,0.06339685499406654,-0.0003770920547792739,0.5388007054673721,3.0,3.0,-8.886153351876647e-05,-0.00024118468648373173,True
hgb_lag20,n8_c80_r100_k2,0.02,0.06251753555432046,0.06260634739886303,-8.881184454256896e-05,0.6606822262118492,6.0,6.0,0.0693083310757105,0.06944909527214516,-0.00014076419643466176,0.5881240544629349,3.0,3.0,0.06232400360221938,0.062438112899989955,-0.00011410929777057321,0.8161375661375662,3.0,3.0,-8.881184454256896e-05,-0.00011456177958260132,True
hgb_lag30,n12_c40_r125_k3,0.02,0.06243082757607713,0.0625196365651102,-8.88089890330665e-05,0.9201077199281867,6.0,6.0,0.06942649371550073,0.0695855664035088,-0.0001590726880080634,0.8009329299041856,3.0,3.0,0.062162371661023924,0.06225159263760085,-8.922097657692446e-05,0.9572310405643739,3.0,3.0,-8.88089890330665e-05,-0.00011236755120601812,True
hgb_lag20,n12_c40_r125_k3,0.02,0.0625175385738412,0.06260634739886303,-8.880882502183829e-05,0.9201077199281867,6.0,6.0,0.06928954785298573,0.06944909527214516,-0.00015954741915942539,0.8009329299041856,3.0,3.0,0.06234623437705218,0.062438112899989955,-9.187852293777304e-05,0.9572310405643739,3.0,3.0,-8.880882502183829e-05,-0.0001134115890396789,True
hgb_lag30,n12_c60_r100_k3,0.02,0.062431038099641706,0.0625196365651102,-8.859846546849237e-05,0.7989228007181328,6.0,6.0,0.06943233993658744,0.0695855664035088,-0.0001532264669213551,0.6651538073625819,3.0,3.0,0.06213352929174297,0.06225159263760085,-0.00011806334585787864,0.8884479717813051,3.0,3.0,-8.859846546849237e-05,-0.00011996275941590871,True
hgb_lag20,n12_c80_r060_k3,0.08,0.06251789427280048,0.06260634739886303,-8.845312606255151e-05,0.26570915619389585,5.0,6.0,0.06921186305183663,0.06944909527214516,-0.0002372322203085253,0.29374684820978314,3.0,3.0,0.062171282372056595,0.062438112899989955,-0.0002668305279333594,0.5052910052910053,3.0,3.0,-8.845312606255151e-05,-0.00019750529143481207,True
hgb_lag20,n8_c80_r060_k3,0.08,0.06251789427280048,0.06260634739886303,-8.845312606255151e-05,0.26570915619389585,5.0,6.0,0.06921725121710877,0.06944909527214516,-0.00023184405503638705,0.3057236510337872,3.0,3.0,0.06217821457794341,0.062438112899989955,-0.00025989832204654367,0.5074955908289241,3.0,3.0,-8.845312606255151e-05,-0.00019339850104849407,True
hgb,n16_c60_r080_k3,0.02,0.06331721085839354,0.06340553155480409,-8.832069641055706e-05,0.5771992818671454,5.0,6.0,0.06972578409792446,0.06982641959795943,-0.00010063550003497346,0.4716338880484115,3.0,3.0,0.06328100662296098,0.06339685499406654,-0.00011584837110556467,0.7407407407407407,3.0,3.0,-8.832069641055706e-05,-0.00010160152251703174,True
hgb_lag20,n8_c40_r125_k3,0.02,0.0625109039041795,0.06260634739886303,-9.544349468353086e-05,0.9201077199281867,6.0,6.0,0.06928016485509424,0.06944909527214516,-0.00016893041705091927,0.8286686838124054,3.0,3.0,0.06234982717044842,0.062438112899989955,-8.82857295415318e-05,0.9585537918871252,3.0,3.0,-8.82857295415318e-05,-0.00011755321375866064,True
hgb,n12_c80_r060_k1,0.08,0.063317306607616,0.06340553155480409,-8.822494718808971e-05,0.26570915619389585,5.0,6.0,0.06958473943634481,0.06982641959795943,-0.00024168016161461858,0.29374684820978314,3.0,3.0,0.06305739916918081,0.06339685499406654,-0.00033945582488573156,0.5052910052910053,3.0,3.0,-8.822494718808971e-05,-0.00022312031122947995,True
hgb,n8_c80_r060_k1,0.08,0.063317306607616,0.06340553155480409,-8.822494718808971e-05,0.26570915619389585,5.0,6.0,0.06958913095580399,0.06982641959795943,-0.0002372886421554421,0.3057236510337872,3.0,3.0,0.06306953011476375,0.06339685499406654,-0.0003273248793027872,0.5074955908289241,3.0,3.0,-8.822494718808971e-05,-0.00021761282288210634,True
hgb_lag20,n16_c60_r100_k3,0.02,0.06251813372919153,0.06260634739886303,-8.821366967150246e-05,0.7989228007181328,6.0,6.0,0.06931328486641593,0.06944909527214516,-0.0001358104057292281,0.6145990922844176,3.0,3.0,0.0623150631592419,0.062438112899989955,-0.00012304974074805325,0.8844797178130511,3.0,3.0,-8.821366967150246e-05,-0.0001156912720495946,True
hgb,n12_c60_r080_k3,0.02,0.06331753184678356,0.06340553155480409,-8.799970802053636e-05,0.5807899461400359,5.0,6.0,0.06972147146876889,0.06982641959795943,-0.00010494812919054075,0.5102118003025718,3.0,3.0,0.06328276842127609,0.06339685499406654,-0.00011408657279045331,0.7469135802469136,3.0,3.0,-8.799970802053636e-05,-0.00010234480333384348,True
hgb_lag30,n8_c60_r100_k2,0.02,0.06243177611829506,0.0625196365651102,-8.78604468151356e-05,0.7989228007181328,6.0,6.0,0.06942405697780034,0.0695855664035088,-0.00016150942570845872,0.6913767019667171,3.0,3.0,0.062128710132900125,0.06225159263760085,-0.00012288250470072343,0.8884479717813051,3.0,3.0,-8.78604468151356e-05,-0.00012408412574143926,True
hgb,n16_c40_r100_k3,0.02,0.06331774091984681,0.06340553155480409,-8.779063495728545e-05,0.8150807899461401,6.0,6.0,0.0696639720233175,0.06982641959795943,-0.00016244757464192738,0.6560766515380736,3.0,3.0,0.06326407612412838,0.06339685499406654,-0.00013277886993816324,0.8994708994708994,3.0,3.0,-8.779063495728545e-05,-0.00012767235984579203,True
hgb_lag20,n12_c40_r060_k3,0.05,0.0625186524425817,0.06260634739886303,-8.769495628133117e-05,0.3303411131059246,6.0,6.0,0.06927583368950063,0.06944909527214516,-0.00017326158264452385,0.33232476046394355,3.0,3.0,0.062243598531990275,0.062438112899989955,-0.00019451436799967914,0.5445326278659612,3.0,3.0,-8.769495628133117e-05,-0.00015182363564184473,True
hgb_lag20,n8_c40_r060_k3,0.05,0.0625186524425817,0.06260634739886303,-8.769495628133117e-05,0.3303411131059246,6.0,6.0,0.06928113398046853,0.06944909527214516,-0.00016796129167662155,0.34581442259203227,3.0,3.0,0.06226277682951698,0.062438112899989955,-0.00017533607047297284,0.5476190476190477,3.0,3.0,-8.769495628133117e-05,-0.00014366410614364186,True
hgb_lag20,n12_c60_r100_k3,0.02,0.06251893779879546,0.06260634739886303,-8.740960006757559e-05,0.7989228007181328,6.0,6.0,0.06929708511944803,0.06944909527214516,-0.0001520101526971268,0.6651538073625819,3.0,3.0,0.06231963495670729,0.062438112899989955,-0.00011847794328266603,0.8884479717813051,3.0,3.0,-8.740960006757559e-05,-0.00011929923201578947,True
hgb_lag30,n16_c80_r100_k2,0.02,0.06243292433527462,0.0625196365651102,-8.671222983557686e-05,0.6552962298025135,6.0,6.0,0.06946180162918926,0.0695855664035088,-0.00012376477431953747,0.5187846696923852,3.0,3.0,0.06213353488227454,0.06225159263760085,-0.00011805775532630625,0.7993827160493827,3.0,3.0,-8.671222983557686e-05,-0.00010951158649380686,True
hgb,n16_c80_r080_k3,0.02,0.06331897022491725,0.06340553155480409,-8.656132988683896e-05,0.4919210053859964,5.0,6.0,0.06973542861380215,0.06982641959795943,-9.099098415728257e-05,0.41427130610186585,3.0,3.0,0.06330117039356052,0.06339685499406654,-9.568460050601857e-05,0.6860670194003528,3.0,3.0,-8.656132988683896e-05,-9.107897151671336e-05,True
hgb_lag20,n12_c80_r060_k1,0.08,0.06251979081989821,0.06260634739886303,-8.655657896482205e-05,0.26570915619389585,5.0,6.0,0.06921852241652365,0.06944909527214516,-0.00023057285562150254,0.29374684820978314,3.0,3.0,0.06214651207289932,0.062438112899989955,-0.00029160082709063506,0.5052910052910053,3.0,3.0,-8.655657896482205e-05,-0.0002029100872256532,True
hgb_lag20,n8_c80_r060_k1,0.08,0.06251979081989821,0.06260634739886303,-8.655657896482205e-05,0.26570915619389585,5.0,6.0,0.06922426291441543,0.06944909527214516,-0.00022483235772972898,0.3057236510337872,3.0,3.0,0.06215887782254401,0.062438112899989955,-0.0002792350774459412,0.5074955908289241,3.0,3.0,-8.655657896482205e-05,-0.0001968746713801641,True
hgb,n12_c40_r100_k3,0.02,0.06331909263573594,0.06340553155480409,-8.643891906814916e-05,0.8150807899461401,6.0,6.0,0.06964653333717322,0.06982641959795943,-0.00017988626078621617,0.7063792233988906,3.0,3.0,0.06326834583815322,0.06339685499406654,-0.0001285091559133228,0.9021164021164021,3.0,3.0,-8.643891906814916e-05,-0.00013161144525589605,True
hgb,n16_c60_r080_k1,0.02,0.0633191835701803,0.06340553155480409,-8.634798462378579e-05,0.5771992818671454,6.0,6.0,0.06972217582556972,0.06982641959795943,-0.00010424377238971161,0.4716338880484115,3.0,3.0,0.06326474537511885,0.06339685499406654,-0.00013210961894769002,0.7407407407407407,3.0,3.0,-8.634798462378579e-05,-0.0001075671253203958,True
hgb,n8_c60_r080_k3,0.02,0.06331923570347787,0.06340553155480409,-8.629585132621798e-05,0.585278276481149,5.0,6.0,0.069717486101458,0.06982641959795943,-0.0001089334965014288,0.5316439737771054,3.0,3.0,0.0632852208117039,0.06339685499406654,-0.00011163418236263822,0.7469135802469136,3.0,3.0,-8.629585132621798e-05,-0.00010228784339676167,True
hgb_lag20,n16_c60_r060_k2,0.05,0.06252008657851628,0.06260634739886303,-8.626082034675353e-05,0.3123877917414722,5.0,6.0,0.06928904211541734,0.06944909527214516,-0.0001600531567278185,0.2991679273827534,3.0,3.0,0.06222512999521007,0.062438112899989955,-0.0002129829047798834,0.5317460317460317,3.0,3.0,-8.626082034675353e-05,-0.00015309896061815181,True
hgb,n16_c40_r060_k3,0.05,0.06331928684534395,0.06340553155480409,-8.624470946014262e-05,0.32854578096947934,6.0,6.0,0.06965626994290604,0.06982641959795943,-0.00017014965505339485,0.3084972264246092,3.0,3.0,0.0631688423480209,0.06339685499406654,-0.00022801264604563332,0.5405643738977073,3.0,3.0,-8.624470946014262e-05,-0.0001614690035197236,True
hgb_lag20,n8_c60_r100_k2,0.02,0.0625202364986152,0.06260634739886303,-8.611090024783496e-05,0.7989228007181328,6.0,6.0,0.06928916315261364,0.06944909527214516,-0.0001599321195315112,0.6913767019667171,3.0,3.0,0.06231524287079075,0.062438112899989955,-0.0001228700291992027,0.8884479717813051,3.0,3.0,-8.611090024783496e-05,-0.00012297101632618296,True
hgb_lag20,n16_c80_r100_k2,0.02,0.06252043079228964,0.06260634739886303,-8.591660657339406e-05,0.6552962298025135,6.0,6.0,0.06932744320577659,0.06944909527214516,-0.0001216520663685633,0.5187846696923852,3.0,3.0,0.062320428447480286,0.062438112899989955,-0.00011768445250966847,0.7993827160493827,3.0,3.0,-8.591660657339406e-05,-0.00010841770848387527,True
hgb,n12_c80_r080_k3,0.02,0.06331983784506309,0.06340553155480409,-8.569370974099988e-05,0.4919210053859964,5.0,6.0,0.06972952313830366,0.06982641959795943,-9.689645965577087e-05,0.4494452849218356,3.0,3.0,0.06330073451986175,0.06339685499406654,-9.612047420479164e-05,0.6988536155202821,3.0,3.0,-8.569370974099988e-05,-9.290354786718746e-05,True
hgb_lag20,n8_c40_r100_k1,0.05,0.06252066940988742,0.06260634739886303,-8.567798897561596e-05,0.8150807899461401,3.0,6.0,0.06905481635543802,0.06944909527214516,-0.00039427891670713866,0.7329803328290468,3.0,3.0,0.062168720331425516,0.062438112899989955,-0.00026939256856443883,0.9034391534391535,3.0,3.0,-8.567798897561596e-05,-0.0002497831580823978,True
hgb_lag30,n16_c60_r080_k3,0.02,0.06243396142449799,0.0625196365651102,-8.567514061220971e-05,0.5771992818671454,5.0,6.0,0.06949015850955681,0.0695855664035088,-9.540789395198757e-05,0.4716338880484115,3.0,3.0,0.062152603208649744,0.06225159263760085,-9.898942895110452e-05,0.7407407407407407,3.0,3.0,-8.567514061220971e-05,-9.335748783843394e-05,True
hgb_lag30,n8_c40_r125_k3,0.02,0.06242385474851164,0.0625196365651102,-9.578181659855578e-05,0.9201077199281867,6.0,6.0,0.06941693870067593,0.0695855664035088,-0.00016862770283286588,0.8286686838124054,3.0,3.0,0.062165931637562066,0.06225159263760085,-8.566100003878224e-05,0.9585537918871252,3.0,3.0,-8.566100003878224e-05,-0.00011669017315673463,True
hgb,n16_c60_r100_k1,0.02,0.06332004063546724,0.06340553155480409,-8.549091933685027e-05,0.7989228007181328,6.0,6.0,0.06967200887616698,0.06982641959795943,-0.00015441072179245285,0.6145990922844176,3.0,3.0,0.06322510407176872,0.06339685499406654,-0.00017175092229781974,0.8844797178130511,3.0,3.0,-8.549091933685027e-05,-0.0001372175211423743,True
hgb_lag30,n12_c60_r080_k3,0.02,0.06243414773430564,0.0625196365651102,-8.548883080455871e-05,0.5807899461400359,5.0,6.0,0.0694872766983845,0.0695855664035088,-9.828970512429369e-05,0.5102118003025718,3.0,3.0,0.0621554959171566,0.06225159263760085,-9.609672044424977e-05,0.7469135802469136,3.0,3.0,-8.548883080455871e-05,-9.32917521243674e-05,True
hgb_lag30,n8_c60_r080_k3,0.02,0.062434276987881766,0.0625196365651102,-8.535957722843185e-05,0.585278276481149,5.0,6.0,0.06948349477101226,0.0695855664035088,-0.0001020716324965365,0.5316439737771054,3.0,3.0,0.06215810737632037,0.06225159263760085,-9.348526128048068e-05,0.7469135802469136,3.0,3.0,-8.535957722843185e-05,-9.363882366848301e-05,True
hgb_lag20,n16_c40_r060_k1,0.05,0.06252166726240836,0.06260634739886303,-8.468013645467065e-05,0.32854578096947934,6.0,6.0,0.06928110842424653,0.06944909527214516,-0.00016798684789862128,0.3084972264246092,3.0,3.0,0.06219977955064305,0.062438112899989955,-0.00023833334934690587,0.5405643738977073,3.0,3.0,-8.468013645467065e-05,-0.00016366677790006592,True
hgb_lag30,n12_c80_r100_k2,0.02,0.0624351240519767,0.0625196365651102,-8.451251313349589e-05,0.6606822262118492,6.0,6.0,0.06944311899666361,0.0695855664035088,-0.00014244740684518642,0.5639183055975794,3.0,3.0,0.06213529464898358,0.06225159263760085,-0.00011629798861726576,0.8130511463844797,3.0,3.0,-8.451251313349589e-05,-0.00011441930286531603,True
hgb,n12_c40_r060_k2,0.05,0.06332140520178493,0.06340553155480409,-8.412635301915938e-05,0.3303411131059246,6.0,6.0,0.06964776091262267,0.06982641959795943,-0.00017865868533675777,0.33232476046394355,3.0,3.0,0.06316902058238721,0.06339685499406654,-0.00022783441167932572,0.5445326278659612,3.0,3.0,-8.412635301915938e-05,-0.0001635398166784143,True
hgb,n8_c40_r060_k2,0.05,0.06332140520178493,0.06340553155480409,-8.412635301915938e-05,0.3303411131059246,6.0,6.0,0.06965327205166345,0.06982641959795943,-0.00017314754629597917,0.34581442259203227,3.0,3.0,0.06318888527393732,0.06339685499406654,-0.00020796972012922244,0.5476190476190477,3.0,3.0,-8.412635301915938e-05,-0.00015508120648145365,True
hgb,n8_c80_r080_k3,0.02,0.06332154163970759,0.06340553155480409,-8.398991509650511e-05,0.4964093357271095,5.0,6.0,0.06972715094373759,0.06982641959795943,-9.926865422184294e-05,0.46848209783156836,3.0,3.0,0.06330303790403266,0.06339685499406654,-9.381709003387917e-05,0.7014991181657848,3.0,3.0,-8.398991509650511e-05,-9.235855311740908e-05,True
hgb_lag20,n12_c80_r100_k2,0.02,0.06252243114547129,0.06260634739886303,-8.391625339174147e-05,0.6606822262118492,6.0,6.0,0.06930851174495617,0.06944909527214516,-0.0001405835271889866,0.5639183055975794,3.0,3.0,0.06232257517024601,0.062438112899989955,-0.00011553772974394472,0.8130511463844797,3.0,3.0,-8.391625339174147e-05,-0.00011334583677489092,True
hgb,n8_c40_r100_k2,0.02,0.0633217482622105,0.06340553155480409,-8.378329259359218e-05,0.8150807899461401,5.0,6.0,0.06963770230575089,0.06982641959795943,-0.00018871729220854006,0.7329803328290468,3.0,3.0,0.06326507456754471,0.06339685499406654,-0.00013178042652182975,0.9034391534391535,3.0,3.0,-8.378329259359218e-05,-0.00013476033710798732,True
hgb_lag30,n16_c80_r060_k2,0.05,0.06243586076089843,0.0625196365651102,-8.377580421176783e-05,0.2639138240574506,5.0,6.0,0.06943296331283628,0.0695855664035088,-0.00015260309067251232,0.2705496722138174,3.0,3.0,0.06206817074838732,0.06225159263760085,-0.0001834218892135253,0.49514991181657847,3.0,3.0,-8.377580421176783e-05,-0.0001399335946992685,True
hgb,n12_c60_r080_k1,0.02,0.06332177247071864,0.06340553155480409,-8.375908408544963e-05,0.5807899461400359,6.0,6.0,0.06971967555780308,0.06982641959795943,-0.0001067440401563563,0.5102118003025718,3.0,3.0,0.06326705839556249,0.06339685499406654,-0.00012979659850405334,0.7469135802469136,3.0,3.0,-8.375908408544963e-05,-0.00010676657424861975,True
hgb_lag30,n12_c60_r060_k3,0.05,0.06243587968758179,0.0625196365651102,-8.375687752840838e-05,0.3141831238779174,5.0,6.0,0.06941185553015176,0.0695855664035088,-0.00017371087335703306,0.32400403429147756,3.0,3.0,0.06205144115783885,0.06225159263760085,-0.0002001514797619966,0.5365961199294532,3.0,3.0,-8.375687752840838e-05,-0.000152539743549146,True
hgb_lag30,n8_c60_r060_k3,0.05,0.06243587968758179,0.0625196365651102,-8.375687752840838e-05,0.3141831238779174,5.0,6.0,0.06941185044852778,0.0695855664035088,-0.00017371595498101577,0.33673726676752397,3.0,3.0,0.062056144304466654,0.06225159263760085,-0.00019544833313419469,0.5388007054673721,3.0,3.0,-8.375687752840838e-05,-0.00015097372188120628,True
hgb,n16_c60_r060_k2,0.05,0.06332246521931867,0.06340553155480409,-8.306633548542386e-05,0.3123877917414722,6.0,6.0,0.06966076453190419,0.06982641959795943,-0.00016565506605524527,0.2991679273827534,3.0,3.0,0.06315567161437696,0.06339685499406654,-0.00024118337968957737,0.5317460317460317,3.0,3.0,-8.306633548542386e-05,-0.0001633015937434155,True
hgb_lag20,n16_c60_r080_k3,0.02,0.06252354205934214,0.06260634739886303,-8.280533952088887e-05,0.5771992818671454,5.0,6.0,0.06935493137209577,0.06944909527214516,-9.416390004939046e-05,0.4716338880484115,3.0,3.0,0.062338066652670374,0.062438112899989955,-0.00010004624731958095,0.7407407407407407,3.0,3.0,-8.280533952088887e-05,-9.233849562995343e-05,True
hgb,n12_c60_r080_k2,0.02,0.0633227765241184,0.06340553155480409,-8.27550306856939e-05,0.5807899461400359,6.0,6.0,0.06971813338960044,0.06982641959795943,-0.00010828620835899583,0.5102118003025718,3.0,3.0,0.06327399213316007,0.06339685499406654,-0.00012286286090647247,0.7469135802469136,3.0,3.0,-8.27550306856939e-05,-0.00010463469998372073,True
hgb_lag20,n12_c60_r080_k3,0.02,0.06252381319729919,0.06260634739886303,-8.253420156384417e-05,0.5807899461400359,5.0,6.0,0.06935200693531988,0.06944909527214516,-9.708833682527118e-05,0.5102118003025718,3.0,3.0,0.06234065275652322,0.062438112899989955,-9.746014346673215e-05,0.7469135802469136,3.0,3.0,-8.253420156384417e-05,-9.236089395194917e-05,True
hgb_lag30,n12_c60_r100_k2,0.02,0.062437127227255106,0.0625196365651102,-8.250933785509257e-05,0.7989228007181328,6.0,6.0,0.06942667005444665,0.0695855664035088,-0.0001588963490621459,0.6651538073625819,3.0,3.0,0.062126927353530835,0.06225159263760085,-0.00012466528407001354,0.8884479717813051,3.0,3.0,-8.250933785509257e-05,-0.00012202365699575067,True
hgb_lag30,n16_c60_r080_k1,0.02,0.06243727498456982,0.0625196365651102,-8.236158054037573e-05,0.5771992818671454,6.0,6.0,0.06948562490125941,0.0695855664035088,-9.994150224938714e-05,0.4716338880484115,3.0,3.0,0.0621353170073652,0.06225159263760085,-0.00011627563023564741,0.7407407407407407,3.0,3.0,-8.236158054037573e-05,-9.952623767513676e-05,True
hgb,n16_c60_r080_k2,0.02,0.06332327660669751,0.06340553155480409,-8.225494810658318e-05,0.5771992818671454,6.0,6.0,0.06972299566860801,0.06982641959795943,-0.00010342392935142053,0.4716338880484115,3.0,3.0,0.06327000537515698,0.06339685499406654,-0.0001268496189095608,0.7407407407407407,3.0,3.0,-8.225494810658318e-05,-0.00010417616545585484,True
hgb,n8_c60_r080_k1,0.02,0.06332347621330969,0.06340553155480409,-8.205534149439975e-05,0.585278276481149,6.0,6.0,0.06971554432231312,0.06982641959795943,-0.00011087527564630772,0.5316439737771054,3.0,3.0,0.06326846335353571,0.06339685499406654,-0.0001283916405308283,0.7469135802469136,3.0,3.0,-8.205534149439975e-05,-0.00010710741922384526,True
hgb,n16_c40_r080_k3,0.02,0.06332349192339747,0.06340553155480409,-8.20396314066274e-05,0.5915619389587073,6.0,6.0,0.06971490101209656,0.06982641959795943,-0.000111518585862877,0.4981089258698941,3.0,3.0,0.06328408545138098,0.06339685499406654,-0.00011276954268556183,0.7574955908289241,3.0,3.0,-8.20396314066274e-05,-0.00010210925331835541,True
hgb_lag30,n16_c40_r080_k3,0.02,0.062437745995239234,0.0625196365651102,-8.189056987096405e-05,0.5915619389587073,5.0,6.0,0.06948250340655372,0.0695855664035088,-0.00010306299695507504,0.4981089258698941,3.0,3.0,0.06215662427999122,0.06225159263760085,-9.496835760963024e-05,0.7574955908289241,3.0,3.0,-8.189056987096405e-05,-9.33073081452231e-05,True
hgb_lag20,n8_c60_r080_k3,0.02,0.06252459192373454,0.06260634739886303,-8.17554751284949e-05,0.585278276481149,5.0,6.0,0.06934841330006099,0.06944909527214516,-0.0001006819720841684,0.5316439737771054,3.0,3.0,0.06234321837551241,0.062438112899989955,-9.489452447754287e-05,0.7469135802469136,3.0,3.0,-8.17554751284949e-05,-9.244399056340206e-05,True
hgb_lag30,n16_c60_r100_k2,0.02,0.06243792902124185,0.0625196365651102,-8.17075438683465e-05,0.7989228007181328,6.0,6.0,0.06944430396745936,0.0695855664035088,-0.00014126243604943578,0.6145990922844176,3.0,3.0,0.06212118252653842,0.06225159263760085,-0.00013041011106242756,0.8844797178130511,3.0,3.0,-8.17075438683465e-05,-0.00011779336366006994,True
hgb_lag30,n16_c40_r100_k1,0.1,0.06243793688621747,0.0625196365651102,-8.169967889273128e-05,0.8150807899461401,3.0,6.0,0.0689876329682965,0.0695855664035088,-0.0005979334352122917,0.6560766515380736,3.0,3.0,0.0618897202310563,0.06225159263760085,-0.0003618724065445472,0.8994708994708994,3.0,3.0,-8.169967889273128e-05,-0.00034716850688319006,True
hgb,n12_c40_r080_k3,0.02,0.06332385993700639,0.06340553155480409,-8.167161779770726e-05,0.5951526032315978,6.0,6.0,0.06971343680429747,0.06982641959795943,-0.00011298279366196706,0.5360564800806858,3.0,3.0,0.0632884206583953,0.06339685499406654,-0.00010843433567124527,0.7614638447971781,3.0,3.0,-8.167161779770726e-05,-0.0001010295823769732,True
hgb_lag30,n16_c60_r060_k1,0.05,0.06243798732822267,0.0625196365651102,-8.164923688752657e-05,0.3123877917414722,6.0,6.0,0.06941903782982119,0.0695855664035088,-0.00016652857368761043,0.2991679273827534,3.0,3.0,0.062014756470027646,0.06225159263760085,-0.00023683616757320253,0.5317460317460317,3.0,3.0,-8.164923688752657e-05,-0.0001616713260494465,True
hgb_lag30,n12_c40_r080_k3,0.02,0.06243798970131403,0.0625196365651102,-8.16468637961712e-05,0.5951526032315978,5.0,6.0,0.06948222495708672,0.0695855664035088,-0.00010334144642207277,0.5360564800806858,3.0,3.0,0.062160841793315755,0.06225159263760085,-9.075084428509378e-05,0.7614638447971781,3.0,3.0,-8.16468637961712e-05,-9.191305150111258e-05,True
hgb,n16_c40_r080_k1,0.02,0.06332400696380285,0.06340553155480409,-8.152459100124743e-05,0.5915619389587073,6.0,6.0,0.06971117583160258,0.06982641959795943,-0.00011524376635685396,0.4981089258698941,3.0,3.0,0.06326626958062596,0.06339685499406654,-0.00013058541344057595,0.7574955908289241,3.0,3.0,-8.152459100124743e-05,-0.00010911792359955912,True
