seed,radius,crop,method,pred,n,rmse,coverage
2,2,0,median,blend0.3,2644,0.08800653580029368,0.9735249621785174
2,2,0,median,blend0.4,2644,0.1017421177509128,0.9735249621785174
2,2,0,median,hard,2644,0.20884246248454136,0.9735249621785174
2,2,0,median,blend0.01,2644,0.06680970829424249,0.9735249621785174
2,2,0,median,blend0.02,2644,0.0668724834348598,0.9735249621785174
2,2,0,median,blend0.03,2644,0.06699277252613545,0.9735249621785174
2,2,0,median,blend0.05,2644,0.06740451368826646,0.9735249621785174
2,2,0,median,blend0.08,2644,0.06844124045368952,0.9735249621785174
2,2,0,median,blend0.1,2644,0.06940206341128459,0.9735249621785174
2,2,0,median,blend0.15,2644,0.07268211359174868,0.9735249621785174
2,2,0,median,blend0.2,2644,0.07708111413836316,0.9735249621785174
2,2,0,median,blend0.3,2644,0.08852915377879349,0.9735249621785174
2,2,0,median,blend0.4,2644,0.10249090272642566,0.9735249621785174
2,2,0,mean,mix,2644,0.20171943368296635,0.9735249621785174
2,2,0,mean,blend0.01,2644,0.06681036748325475,0.9735249621785174
2,2,0,mean,blend0.02,2644,0.06686948682069313,0.9735249621785174
2,2,0,mean,blend0.03,2644,0.06698182595923302,0.9735249621785174
2,2,0,mean,blend0.05,2644,0.06736497251122206,0.9735249621785174
2,2,0,mean,blend0.08,2644,0.06832828013352843,0.9735249621785174
2,2,0,mean,blend0.1,2644,0.06922113222245689,0.9735249621785174
2,2,0,mean,blend0.15,2644,0.07227331934919365,0.9735249621785174
2,2,0,mean,blend0.2,2644,0.07637828324997038,0.9735249621785174
2,2,0,mean,blend0.3,2644,0.08711536508417213,0.9735249621785174
2,2,0,mean,blend0.4,2644,0.10028907812302656,0.9735249621785174
2,2,0,mean,hard,2644,0.2037710430865435,0.9735249621785174
2,2,0,mean,blend0.01,2644,0.06681642169860003,0.9735249621785174
2,2,0,mean,blend0.02,2644,0.06688268496119759,0.9735249621785174
2,2,0,mean,blend0.03,2644,0.06700323747870718,0.9735249621785174
2,2,0,mean,blend0.05,2644,0.06740591398856018,0.9735249621785174
2,2,0,mean,blend0.08,2644,0.06840577057242775,0.9735249621785174
2,2,0,mean,blend0.1,2644,0.0693273561847588,0.9735249621785174
2,2,0,mean,blend0.15,2644,0.07246399823631584,0.9735249621785174
2,2,0,mean,blend0.2,2644,0.07666683386645282,0.9735249621785174
2,2,0,mean,blend0.3,2644,0.08762088286590501,0.9735249621785174
2,2,0,mean,blend0.4,2644,0.10102044056947841,0.9735249621785174
2,4,1,median,mix,2644,0.19424569586247314,0.9886535552193646
2,4,1,median,blend0.01,2644,0.06678367505661426,0.9886535552193646
2,4,1,median,blend0.02,2644,0.06681312044819107,0.9886535552193646
2,4,1,median,blend0.03,2644,0.06689287888451351,0.9886535552193646
2,4,1,median,blend0.05,2644,0.06720250533094423,0.9886535552193646
2,4,1,median,blend0.08,2644,0.06803626771639246,0.9886535552193646
2,4,1,median,blend0.1,2644,0.0688313657923524,0.9886535552193646
2,4,1,median,blend0.15,2644,0.07160723704935247,0.9886535552193646
2,4,1,median,blend0.2,2644,0.075403548761051,0.9886535552193646
2,4,1,median,blend0.3,2644,0.08547906505306305,0.9886535552193646
2,4,1,median,blend0.4,2644,0.09798307561307401,0.9886535552193646
2,4,1,median,hard,2644,0.19559106784526645,0.9886535552193646
2,4,1,median,blend0.01,2644,0.06678918394439202,0.9886535552193646
2,4,1,median,blend0.02,2644,0.06682480547538634,0.9886535552193646
2,4,1,median,blend0.03,2644,0.06691139230492242,0.9886535552193646
2,4,1,median,blend0.05,2644,0.06723655837702498,0.9886535552193646
2,4,1,median,blend0.08,2644,0.06809799750655285,0.9886535552193646
2,4,1,median,blend0.1,2644,0.06891415102540607,0.9886535552193646
2,4,1,median,blend0.15,2644,0.07175006692040937,0.9886535552193646
2,4,1,median,blend0.2,2644,0.0756140890111051,0.9886535552193646
2,4,1,median,blend0.3,2644,0.08583616109698523,0.9886535552193646
2,4,1,median,blend0.4,2644,0.09848973802491964,0.9886535552193646
2,4,1,mean,mix,2644,0.18439303916633998,0.9886535552193646
2,4,1,mean,blend0.01,2644,0.06679194005241752,0.9886535552193646
2,4,1,mean,blend0.02,2644,0.06682390036517673,0.9886535552193646
2,4,1,mean,blend0.03,2644,0.06690042621489826,0.9886535552193646
2,4,1,mean,blend0.05,2644,0.06718647672104075,0.9886535552193646
2,4,1,mean,blend0.08,2644,0.06794319922843399,0.9886535552193646
2,4,1,mean,blend0.1,2644,0.06866049507943461,0.9886535552193646
2,4,1,mean,blend0.15,2644,0.07115882662527116,0.9886535552193646
2,4,1,mean,blend0.2,2644,0.07457860095619892,0.9886535552193646
2,4,1,mean,blend0.3,2644,0.08370166201264896,0.9886535552193646
2,4,1,mean,blend0.4,2644,0.09511185569549345,0.9886535552193646
2,4,1,mean,hard,2644,0.18559785388122,0.9886535552193646
2,4,1,mean,blend0.01,2644,0.06679815433963802,0.9886535552193646
2,4,1,mean,blend0.02,2644,0.06683686300413705,0.9886535552193646
2,4,1,mean,blend0.03,2644,0.06692065686125698,0.9886535552193646
2,4,1,mean,blend0.05,2644,0.0672227350539134,0.9886535552193646
2,4,1,mean,blend0.08,2644,0.06800693339015663,0.9886535552193646
2,4,1,mean,blend0.1,2644,0.06874457823774964,0.9886535552193646
2,4,1,mean,blend0.15,2644,0.07129949931422656,0.9886535552193646
2,4,1,mean,blend0.2,2644,0.07478168762637395,0.9886535552193646
2,4,1,mean,blend0.3,2644,0.08403753397782754,0.9886535552193646
2,4,1,mean,blend0.4,2644,0.09558156713281031,0.9886535552193646
2,4,0,median,mix,2644,0.19734468917255502,0.9913010590015129
2,4,0,median,blend0.01,2644,0.0667969270369323,0.9913010590015129
2,4,0,median,blend0.02,2644,0.06684121316881943,0.9913010590015129
2,4,0,median,blend0.03,2644,0.06693736448721267,0.9913010590015129
2,4,0,median,blend0.05,2644,0.06728425334845489,0.9913010590015129
2,4,0,median,blend0.08,2644,0.06818427789635575,0.9913010590015129
2,4,0,median,blend0.1,2644,0.06902972142152661,0.9913010590015129
2,4,0,median,blend0.15,2644,0.07194894640097638,0.9913010590015129
2,4,0,median,blend0.2,2644,0.07590662747540604,0.9913010590015129
2,4,0,median,blend0.3,2644,0.08633074064929913,0.9913010590015129
2,4,0,median,blend0.4,2644,0.09918994151945557,0.9913010590015129
2,4,0,median,hard,2644,0.20042315100089106,0.9913010590015129
2,4,0,median,blend0.01,2644,0.06680354648789075,0.9913010590015129
2,4,0,median,blend0.02,2644,0.06685614302383727,0.9913010590015129
2,4,0,median,blend0.03,2644,0.06696227240453441,0.9913010590015129
2,4,0,median,blend0.05,2644,0.06733398951022793,0.9913010590015129
2,4,0,median,blend0.08,2644,0.0682827700574948,0.9913010590015129
2,4,0,median,blend0.1,2644,0.06916774677132344,0.9913010590015129
2,4,0,median,blend0.15,2644,0.07220657148599684,0.9913010590015129
2,4,0,median,blend0.2,2644,0.07630662789289558,0.9913010590015129
2,4,0,median,blend0.3,2644,0.0870541705863411,0.9913010590015129
2,4,0,median,blend0.4,2644,0.10025646443843289,0.9913010590015129
2,4,0,mean,mix,2644,0.18741645727983758,0.9913010590015129
2,4,0,mean,blend0.01,2644,0.06680164220450771,0.9913010590015129
2,4,0,mean,blend0.02,2644,0.06684481975055158,0.9913010590015129
2,4,0,mean,blend0.03,2644,0.06693405257700337,0.9913010590015129
2,4,0,mean,blend0.05,2644,0.06724985613422277,0.9913010590015129
2,4,0,mean,blend0.08,2644,0.06806143429547666,0.9913010590015129
2,4,0,mean,blend0.1,2644,0.06882153732936115,0.9913010590015129
2,4,0,mean,blend0.15,2644,0.0714453523085724,0.9913010590015129
2,4,0,mean,blend0.2,2644,0.07501097418666015,0.9913010590015129
2,4,0,mean,blend0.3,2644,0.08446053847657196,0.9913010590015129
2,4,0,mean,blend0.4,2644,0.09621441126119692,0.9913010590015129
2,4,0,mean,hard,2644,0.19016235228283326,0.9913010590015129
2,4,0,mean,blend0.01,2644,0.0668092657173744,0.9913010590015129
2,4,0,mean,blend0.02,2644,0.06686145488870823,0.9913010590015129
2,4,0,mean,blend0.03,2644,0.06696106561284051,0.9913010590015129
2,4,0,mean,blend0.05,2644,0.06730160924115329,0.9913010590015129
2,4,0,mean,blend0.08,2644,0.06815970223932968,0.9913010590015129
2,4,0,mean,blend0.1,2644,0.06895656058794734,0.9913010590015129
2,4,0,mean,blend0.15,2644,0.07168931399168318,0.9913010590015129
2,4,0,mean,blend0.2,2644,0.07538274393974767,0.9913010590015129
2,4,0,mean,blend0.3,2644,0.08512055170689385,0.9913010590015129
2,4,0,mean,blend0.4,2644,0.0971795141226819,0.9913010590015129
2,8,1,median,mix,2644,0.194509658795538,0.9924357034795764
2,8,1,median,blend0.01,2644,0.06682129621950243,0.9924357034795764
2,8,1,median,blend0.02,2644,0.06688786450209327,0.9924357034795764
2,8,1,median,blend0.03,2644,0.06700416541659744,0.9924357034795764
2,8,1,median,blend0.05,2644,0.06738482502172781,0.9924357034795764
2,8,1,median,blend0.08,2644,0.068318969955083,0.9924357034795764
2,8,1,median,blend0.1,2644,0.06917620890914952,0.9924357034795764
2,8,1,median,blend0.15,2644,0.07208852559934437,0.9924357034795764
2,8,1,median,blend0.2,2644,0.07599301004266092,0.9924357034795764
2,8,1,median,blend0.3,2644,0.08620687272191269,0.9924357034795764
2,8,1,median,blend0.4,2644,0.09876947841558426,0.9924357034795764
2,8,1,median,hard,2644,0.19641698811337022,0.9924357034795764
2,8,1,median,blend0.01,2644,0.06682686644086065,0.9924357034795764
2,8,1,median,blend0.02,2644,0.06689999828119833,0.9924357034795764
2,8,1,median,blend0.03,2644,0.06702383822750077,0.9924357034795764
2,8,1,median,blend0.05,2644,0.06742241036329333,0.9924357034795764
2,8,1,median,blend0.08,2644,0.06839007186271684,0.9924357034795764
2,8,1,median,blend0.1,2644,0.06927368005136662,0.9924357034795764
2,8,1,median,blend0.15,2644,0.07226368245235927,0.9924357034795764
2,8,1,median,blend0.2,2644,0.07625859020690876,0.9924357034795764
2,8,1,median,blend0.3,2644,0.08667436364372942,0.9924357034795764
2,8,1,median,blend0.4,2644,0.09944878554291008,0.9924357034795764
2,8,1,mean,mix,2644,0.1833690822407839,0.9924357034795764
2,8,1,mean,blend0.01,2644,0.06681637494023981,0.9924357034795764
2,8,1,mean,blend0.02,2644,0.06687182021148513,0.9924357034795764
2,8,1,mean,blend0.03,2644,0.06697083656573591,0.9924357034795764
2,8,1,mean,blend0.05,2644,0.06729872862969738,0.9924357034795764
2,8,1,mean,blend0.08,2644,0.06810990761279605,0.9924357034795764
2,8,1,mean,blend0.1,2644,0.06885773577914897,0.9924357034795764
2,8,1,mean,blend0.15,2644,0.07141192141344035,0.9924357034795764
2,8,1,mean,blend0.2,2644,0.0748594890789305,0.9924357034795764
2,8,1,mean,blend0.3,2644,0.08396738534198459,0.9924357034795764
2,8,1,mean,blend0.4,2644,0.09529493094946617,0.9924357034795764
2,8,1,mean,hard,2644,0.18486922371072426,0.9924357034795764
2,8,1,mean,blend0.01,2644,0.06681882196390136,0.9924357034795764
2,8,1,mean,blend0.02,2644,0.0668774887602163,0.9924357034795764
2,8,1,mean,blend0.03,2644,0.06698049281899164,0.9924357034795764
2,8,1,mean,blend0.05,2644,0.06731861104180413,0.9924357034795764
2,8,1,mean,blend0.08,2644,0.06815050779618556,0.9924357034795764
2,8,1,mean,blend0.1,2644,0.06891548809178434,0.9924357034795764
2,8,1,mean,blend0.15,2644,0.07152274557496041,0.9924357034795764
2,8,1,mean,blend0.2,2644,0.07503513376780681,0.9924357034795764
2,8,1,mean,blend0.3,2644,0.0842949358945034,0.9924357034795764
2,8,1,mean,blend0.4,2644,0.09578851315604701,0.9924357034795764
2,8,0,median,mix,2644,0.19436824183794654,0.9969742813918305
2,8,0,median,blend0.01,2644,0.06682882001647716,0.9969742813918305
2,8,0,median,blend0.02,2644,0.06690272469874792,0.9969742813918305
2,8,0,median,blend0.03,2644,0.06702615890495538,0.9969742813918305
2,8,0,median,blend0.05,2644,0.06742041858937406,0.9969742813918305
2,8,0,median,blend0.08,2644,0.0683731180833769,0.9969742813918305
2,8,0,median,blend0.1,2644,0.06924139168733272,0.9969742813918305
2,8,0,median,blend0.15,2644,0.0721763690946261,0.9969742813918305
2,8,0,median,blend0.2,2644,0.07609656129827169,0.9969742813918305
2,8,0,median,blend0.3,2644,0.08632383663540467,0.9969742813918305
2,8,0,median,blend0.4,2644,0.09888237817175445,0.9969742813918305
2,8,0,median,hard,2644,0.19682258466747324,0.9969742813918305
2,8,0,median,blend0.01,2644,0.06683419671431605,0.9969742813918305
2,8,0,median,blend0.02,2644,0.06691480225597855,0.9969742813918305
2,8,0,median,blend0.03,2644,0.06704624185674772,0.9969742813918305
2,8,0,median,blend0.05,2644,0.06746031979149703,0.9969742813918305
2,8,0,median,blend0.08,2644,0.06845173929577825,0.9969742813918305
2,8,0,median,blend0.1,2644,0.06935131987463916,0.9969742813918305
2,8,0,median,blend0.15,2644,0.07238085576682196,0.9969742813918305
2,8,0,median,blend0.2,2644,0.07641363023649599,0.9969742813918305
2,8,0,median,blend0.3,2644,0.08689745547645969,0.9969742813918305
2,8,0,median,blend0.4,2644,0.09972953532151144,0.9969742813918305
2,8,0,mean,mix,2644,0.18267077568463805,0.9969742813918305
2,8,0,mean,blend0.01,2644,0.06681530901624633,0.9969742813918305
2,8,0,mean,blend0.02,2644,0.06686936087815634,0.9969742813918305
2,8,0,mean,blend0.03,2644,0.06696665985053238,0.9969742813918305
2,8,0,mean,blend0.05,2644,0.06729016534387514,0.9969742813918305
2,8,0,mean,blend0.08,2644,0.06809248928820012,0.9969742813918305
2,8,0,mean,blend0.1,2644,0.06883300035306196,0.9969742813918305
2,8,0,mean,blend0.15,2644,0.07136457505221185,0.9969742813918305
2,8,0,mean,blend0.2,2644,0.07478454557153169,0.9969742813918305
2,8,0,mean,blend0.3,2644,0.08382776850062677,0.9969742813918305
2,8,0,mean,blend0.4,2644,0.09508460171850724,0.9969742813918305
2,8,0,mean,hard,2644,0.18432490086318576,0.9969742813918305
2,8,0,mean,blend0.01,2644,0.06681692042285245,0.9969742813918305
2,8,0,mean,blend0.02,2644,0.06687346269198462,0.9969742813918305
2,8,0,mean,blend0.03,2644,0.06697412402155353,0.9969742813918305
2,8,0,mean,blend0.05,2644,0.06730692531811223,0.9969742813918305
2,8,0,mean,blend0.08,2644,0.0681293728496092,0.9969742813918305
2,8,0,mean,blend0.1,2644,0.06888716525131325,0.9969742813918305
2,8,0,mean,blend0.15,2644,0.07147386821306415,0.9969742813918305
2,8,0,mean,blend0.2,2644,0.07496291815763378,0.9969742813918305
2,8,0,mean,blend0.3,2644,0.0841715421186172,0.9969742813918305
2,8,0,mean,blend0.4,2644,0.09561207950942116,0.9969742813918305
2,16,1,median,mix,2644,0.1916261291917455,0.9931921331316188
2,16,1,median,blend0.01,2644,0.0668418413313663,0.9931921331316188
2,16,1,median,blend0.02,2644,0.06692685278892418,0.9931921331316188
2,16,1,median,blend0.03,2644,0.06705946190192252,0.9931921331316188
2,16,1,median,blend0.05,2644,0.06746624969058529,0.9931921331316188
2,16,1,median,blend0.08,2644,0.06842331095858388,0.9931921331316188
2,16,1,median,blend0.1,2644,0.0692851517000212,0.9931921331316188
2,16,1,median,blend0.15,2644,0.07217387347187833,0.9931921331316188
2,16,1,median,blend0.2,2644,0.07601053969570047,0.9931921331316188
2,16,1,median,blend0.3,2644,0.0859904966365306,0.9931921331316188
2,16,1,median,blend0.4,2644,0.09823809010252346,0.9931921331316188
2,16,1,median,hard,2644,0.1933865092731051,0.9931921331316188
2,16,1,median,blend0.01,2644,0.06684843080067746,0.9931921331316188
2,16,1,median,blend0.02,2644,0.06694089717045329,0.9931921331316188
2,16,1,median,blend0.03,2644,0.06708180719094989,0.9931921331316188
2,16,1,median,blend0.05,2644,0.06750764049853857,0.9931921331316188
2,16,1,median,blend0.08,2644,0.06849895250506863,0.9931921331316188
2,16,1,median,blend0.1,2644,0.06938703372699492,0.9931921331316188
2,16,1,median,blend0.15,2644,0.07235117543510042,0.9931921331316188
2,16,1,median,blend0.2,2644,0.07627370410507518,0.9931921331316188
2,16,1,median,blend0.3,2644,0.08644193589351962,0.9931921331316188
2,16,1,median,blend0.4,2644,0.09888453609520297,0.9931921331316188
2,16,1,mean,mix,2644,0.18030808828497208,0.9931921331316188
2,16,1,mean,blend0.01,2644,0.06683096282452458,0.9931921331316188
2,16,1,mean,blend0.02,2644,0.06689902878366602,0.9931921331316188
2,16,1,mean,blend0.03,2644,0.06700868000506666,0.9931921331316188
2,16,1,mean,blend0.05,2644,0.06735184878461226,0.9931921331316188
2,16,1,mean,blend0.08,2644,0.06817102881959816,0.9931921331316188
2,16,1,mean,blend0.1,2644,0.06891447123641667,0.9931921331316188
2,16,1,mean,blend0.15,2644,0.07142586540501927,0.9931921331316188
2,16,1,mean,blend0.2,2644,0.07479051573487348,0.9931921331316188
2,16,1,mean,blend0.3,2644,0.08364273136302659,0.9931921331316188
2,16,1,mean,blend0.4,2644,0.09463963304943714,0.9931921331316188
2,16,1,mean,hard,2644,0.18142166791564185,0.9931921331316188
2,16,1,mean,blend0.01,2644,0.06683442494113198,0.9931921331316188
2,16,1,mean,blend0.02,2644,0.06690647992883343,0.9931921331316188
2,16,1,mean,blend0.03,2644,0.06702063796588191,0.9931921331316188
2,16,1,mean,blend0.05,2644,0.06737432819716395,0.9931921331316188
2,16,1,mean,blend0.08,2644,0.06821284748673413,0.9931921331316188
2,16,1,mean,blend0.1,2644,0.0689713587311585,0.9931921331316188
2,16,1,mean,blend0.15,2644,0.07152692144357983,0.9931921331316188
2,16,1,mean,blend0.2,2644,0.07494302234324961,0.9931921331316188
2,16,1,mean,blend0.3,2644,0.08391114725555253,0.9931921331316188
2,16,1,mean,blend0.4,2644,0.0950311550631096,0.9931921331316188
2,16,0,median,mix,2644,0.19508995627698872,0.9984871406959153
2,16,0,median,blend0.01,2644,0.06686296099105729,0.9984871406959153
2,16,0,median,blend0.02,2644,0.06697070474964875,0.9984871406959153
2,16,0,median,blend0.03,2644,0.06712760268403742,0.9984871406959153
2,16,0,median,blend0.05,2644,0.06758738456837825,0.9984871406959153
2,16,0,median,blend0.08,2644,0.06863391186824866,0.9984871406959153
2,16,0,median,blend0.1,2644,0.06956114879521626,0.9984871406959153
2,16,0,median,blend0.15,2644,0.07262886769278552,0.9984871406959153
2,16,0,median,blend0.2,2644,0.07665932138149695,0.9984871406959153
2,16,0,median,blend0.3,2644,0.08704338122149959,0.9984871406959153
2,16,0,median,blend0.4,2644,0.09969177198299382,0.9984871406959153
2,16,0,median,hard,2644,0.1972871895886781,0.9984871406959153
2,16,0,median,blend0.01,2644,0.06686718417099097,0.9984871406959153
2,16,0,median,blend0.02,2644,0.06698035029177717,0.9984871406959153
2,16,0,median,blend0.03,2644,0.06714385179852955,0.9984871406959153
2,16,0,median,blend0.05,2644,0.06762028808912077,0.9984871406959153
2,16,0,median,blend0.08,2644,0.06869994121713788,0.9984871406959153
2,16,0,median,blend0.1,2644,0.06965424236160182,0.9984871406959153
2,16,0,median,blend0.15,2644,0.07280443783675754,0.9984871406959153
2,16,0,median,blend0.2,2644,0.07693387700180114,0.9984871406959153
2,16,0,median,blend0.3,2644,0.08754530067493949,0.9984871406959153
2,16,0,median,blend0.4,2644,0.1004379818503968,0.9984871406959153
2,16,0,mean,mix,2644,0.18377094488694984,0.9984871406959153
2,16,0,mean,blend0.01,2644,0.06684654844638502,0.9984871406959153
2,16,0,mean,blend0.02,2644,0.06693179799498825,0.9984871406959153
2,16,0,mean,blend0.03,2644,0.06706019271168326,0.9984871406959153
2,16,0,mean,blend0.05,2644,0.0674453492393506,0.9984871406959153
2,16,0,mean,blend0.08,2644,0.06833797308631966,0.9984871406959153
2,16,0,mean,blend0.1,2644,0.06913665781210511,0.9984871406959153
2,16,0,mean,blend0.15,2644,0.07180433673405451,0.9984871406959153
2,16,0,mean,blend0.2,2644,0.07534474829200832,0.9984871406959153
2,16,0,mean,blend0.3,2644,0.08457964732050487,0.9984871406959153
2,16,0,mean,blend0.4,2644,0.09597152906176287,0.9984871406959153
2,16,0,mean,hard,2644,0.18493629632301758,0.9984871406959153
2,16,0,mean,blend0.01,2644,0.06684720146428734,0.9984871406959153
2,16,0,mean,blend0.02,2644,0.06693373663071742,0.9984871406959153
2,16,0,mean,blend0.03,2644,0.06706404463508539,0.9984871406959153
2,16,0,mean,blend0.05,2644,0.06745487923730553,0.9984871406959153
2,16,0,mean,blend0.08,2644,0.06836047407675024,0.9984871406959153
2,16,0,mean,blend0.1,2644,0.06917059594461641,0.9984871406959153
2,16,0,mean,blend0.15,2644,0.07187550101967148,0.9984871406959153
2,16,0,mean,blend0.2,2644,0.07546329997691394,0.9984871406959153
2,16,0,mean,blend0.3,2644,0.08481315178558096,0.9984871406959153
2,16,0,mean,blend0.4,2644,0.09633407787760402,0.9984871406959153
2,32,1,median,mix,2644,0.18847093338663226,0.9943267776096822
2,32,1,median,blend0.01,2644,0.06684347180873461,0.9943267776096822
2,32,1,median,blend0.02,2644,0.06692825563254973,0.9943267776096822
2,32,1,median,blend0.03,2644,0.0670587865331571,0.9943267776096822
2,32,1,median,blend0.05,2644,0.06745593422379598,0.9943267776096822
2,32,1,median,blend0.08,2644,0.0683852663839901,0.9943267776096822
2,32,1,median,blend0.1,2644,0.06922026131301919,0.9943267776096822
2,32,1,median,blend0.15,2644,0.07201583408042823,0.9943267776096822
2,32,1,median,blend0.2,2644,0.07572853100500769,0.9943267776096822
2,32,1,median,blend0.3,2644,0.08539878987074884,0.9943267776096822
2,32,1,median,blend0.4,2644,0.0972927195933918,0.9943267776096822
2,32,1,median,hard,2644,0.19048824179459076,0.9943267776096822
2,32,1,median,blend0.01,2644,0.06684532367286829,0.9943267776096822
2,32,1,median,blend0.02,2644,0.06693306440941892,0.9943267776096822
2,32,1,median,blend0.03,2644,0.06706764688358866,0.9943267776096822
2,32,1,median,blend0.05,2644,0.06747611838212575,0.9943267776096822
2,32,1,median,blend0.08,2644,0.06843014678673937,0.9943267776096822
2,32,1,median,blend0.1,2644,0.06928640279510725,0.9943267776096822
2,32,1,median,blend0.15,2644,0.07214979554155818,0.9943267776096822
2,32,1,median,blend0.2,2644,0.07594727582426544,0.9943267776096822
2,32,1,median,blend0.3,2644,0.08581960786504841,0.9943267776096822
2,32,1,median,blend0.4,2644,0.0979369939258742,0.9943267776096822
2,32,1,mean,mix,2644,0.17746487767911892,0.9943267776096822
2,32,1,mean,blend0.01,2644,0.06683187246250344,0.9943267776096822
2,32,1,mean,blend0.02,2644,0.06689927212288237,0.9943267776096822
2,32,1,mean,blend0.03,2644,0.06700668710485896,0.9943267776096822
2,32,1,mean,blend0.05,2644,0.06734072576511255,0.9943267776096822
2,32,1,mean,blend0.08,2644,0.06813490100382869,0.9943267776096822
2,32,1,mean,blend0.1,2644,0.06885450376920771,0.9943267776096822
2,32,1,mean,blend0.15,2644,0.07128368567759592,0.9943267776096822
2,32,1,mean,blend0.2,2644,0.07453882753308815,0.9943267776096822
2,32,1,mean,blend0.3,2644,0.0831152102668213,0.9943267776096822
2,32,1,mean,blend0.4,2644,0.09379363940254803,0.9943267776096822
2,32,1,mean,hard,2644,0.17896273721381875,0.9943267776096822
2,32,1,mean,blend0.01,2644,0.06683431451348634,0.9943267776096822
2,32,1,mean,blend0.02,2644,0.06690490339192942,0.9943267776096822
2,32,1,mean,blend0.03,2644,0.06701624668522142,0.9943267776096822
2,32,1,mean,blend0.05,2644,0.06736031416971167,0.9943267776096822
2,32,1,mean,blend0.08,2644,0.068174733124951,0.9943267776096822
2,32,1,mean,blend0.1,2644,0.06891107347065871,0.9943267776096822
2,32,1,mean,blend0.15,2644,0.0713920736573455,0.9943267776096822
2,32,1,mean,blend0.2,2644,0.07471069754522591,0.9943267776096822
2,32,1,mean,blend0.3,2644,0.08343687828552894,0.9943267776096822
2,32,1,mean,blend0.4,2644,0.09428048068342858,0.9943267776096822
2,32,0,median,mix,2644,0.19530509117583392,0.9992435703479576
2,32,0,median,blend0.01,2644,0.06688775394379978,0.9992435703479576
2,32,0,median,blend0.02,2644,0.06701985992027329,0.9992435703479576
2,32,0,median,blend0.03,2644,0.06720063841845035,0.9992435703479576
2,32,0,median,blend0.05,2644,0.06770654854708164,0.9992435703479576
2,32,0,median,blend0.08,2644,0.0688175810736698,0.9992435703479576
2,32,0,median,blend0.1,2644,0.06978432644524955,0.9992435703479576
2,32,0,median,blend0.15,2644,0.07293752339751852,0.9992435703479576
2,32,0,median,blend0.2,2644,0.07703419384920915,0.9992435703479576
2,32,0,median,blend0.3,2644,0.08749914416340417,0.9992435703479576
2,32,0,median,blend0.4,2644,0.10017660325349982,0.9992435703479576
2,32,0,median,hard,2644,0.19720819797467687,0.9992435703479576
2,32,0,median,blend0.01,2644,0.06688423640071407,0.9992435703479576
2,32,0,median,blend0.02,2644,0.06701403454620207,0.9992435703479576
2,32,0,median,blend0.03,2644,0.06719371293019857,0.9992435703479576
2,32,0,median,blend0.05,2644,0.06770101159893332,0.9992435703479576
2,32,0,median,blend0.08,2644,0.06882284121045086,0.9992435703479576
2,32,0,median,blend0.1,2644,0.06980229384329717,0.9992435703479576
2,32,0,median,blend0.15,2644,0.07300449012484332,0.9992435703479576
2,32,0,median,blend0.2,2644,0.0771706746719629,0.9992435703479576
2,32,0,median,blend0.3,2644,0.08781636650537793,0.9992435703479576
2,32,0,median,blend0.4,2644,0.10070533161868232,0.9992435703479576
2,32,0,mean,mix,2644,0.18352647277566295,0.9992435703479576
2,32,0,mean,blend0.01,2644,0.06687156324449717,0.9992435703479576
2,32,0,mean,blend0.02,2644,0.06698114141778419,0.9992435703479576
2,32,0,mean,blend0.03,2644,0.06713313503916166,0.9992435703479576
2,32,0,mean,blend0.05,2644,0.06756314371291945,0.9992435703479576
2,32,0,mean,blend0.08,2644,0.06851669933915545,0.9992435703479576
2,32,0,mean,blend0.1,2644,0.06935149928750946,0.9992435703479576
2,32,0,mean,blend0.15,2644,0.07209307879918506,0.9992435703479576
2,32,0,mean,blend0.2,2644,0.07568436470191747,0.9992435703479576
2,32,0,mean,blend0.3,2644,0.08496077704628965,0.9992435703479576
2,32,0,mean,blend0.4,2644,0.09633411743175355,0.9992435703479576
2,32,0,mean,hard,2644,0.1847316177063569,0.9992435703479576
2,32,0,mean,blend0.01,2644,0.06686756170731574,0.9992435703479576
2,32,0,mean,blend0.02,2644,0.0669739007558264,0.9992435703479576
2,32,0,mean,blend0.03,2644,0.06712342018175085,0.9992435703479576
2,32,0,mean,blend0.05,2644,0.06755077044571749,0.9992435703479576
2,32,0,mean,blend0.08,2644,0.06850597068317194,0.9992435703479576
2,32,0,mean,blend0.1,2644,0.06934548923259248,0.9992435703479576
2,32,0,mean,blend0.15,2644,0.07211051714472586,0.9992435703479576
2,32,0,mean,blend0.2,2644,0.07573965939801036,0.9992435703479576
2,32,0,mean,blend0.3,2644,0.08512316489677835,0.9992435703479576
2,32,0,mean,blend0.4,2644,0.09662902496589776,0.9992435703479576
70404,1,1,median,mix,2644,0.21375385466267577,0.8309379727685325
70404,1,1,median,blend0.01,2644,0.069452272344315,0.8309379727685325
70404,1,1,median,blend0.02,2644,0.06947934664440183,0.8309379727685325
70404,1,1,median,blend0.03,2644,0.06955627558956602,0.8309379727685325
70404,1,1,median,blend0.05,2644,0.0698589318817074,0.8309379727685325
70404,1,1,median,blend0.08,2644,0.07067935061886893,0.8309379727685325
70404,1,1,median,blend0.1,2644,0.07146404248160701,0.8309379727685325
70404,1,1,median,blend0.15,2644,0.07421123942732123,0.8309379727685325
70404,1,1,median,blend0.2,2644,0.07797991044000906,0.8309379727685325
