seed,config,weight,n,peer_n,coverage,rmse,base_rmse,delta_rmse
70404,n12_c60_r060_k3,0.0500000000,2644,883,0.3339636914,0.0671543644,0.0671352518,0.0000191126
70404,n16_c80_r060_k3,0.1500000000,2644,795,0.3006807867,0.0671546479,0.0671352518,0.0000193961
70404,n16_c60_r080_k1,0.1500000000,2644,1287,0.4867624811,0.0671550428,0.0671352518,0.0000197910
70404,n8_c80_r125_k3,0.1000000000,2644,1773,0.6705748865,0.0671565762,0.0671352518,0.0000213244
70404,n12_c60_r080_k1,0.1000000000,2644,1392,0.5264750378,0.0671573035,0.0671352518,0.0000220517
70404,n12_c40_r060_k3,0.0500000000,2644,913,0.3453101362,0.0671575944,0.0671352518,0.0000223426
70404,n12_c80_r125_k1,0.1000000000,2644,1687,0.6380484115,0.0671577177,0.0671352518,0.0000224659
70404,n12_c40_r125_k3,0.0500000000,2644,2115,0.7999243570,0.0671579475,0.0671352518,0.0000226957
70404,n8_c60_r060_k1,0.0500000000,2644,916,0.3464447806,0.0671582597,0.0671352518,0.0000230079
70404,n12_c80_r060_k2,0.0800000000,2644,828,0.3131618759,0.0671582945,0.0671352518,0.0000230427
70404,n16_c40_r060_k3,0.1000000000,2644,868,0.3282904690,0.0671585031,0.0671352518,0.0000232513
70404,n8_c80_r060_k3,0.1000000000,2644,853,0.3226172466,0.0671588198,0.0671352518,0.0000235680
70404,n12_c40_r060_k1,0.0500000000,2644,913,0.3453101362,0.0671599168,0.0671352518,0.0000246650
70404,n12_c40_r080_k2,0.1000000000,2644,1459,0.5518154312,0.0671602141,0.0671352518,0.0000249623
70404,n8_c60_r060_k3,0.0500000000,2644,916,0.3464447806,0.0671606598,0.0671352518,0.0000254080
70404,n8_c80_r125_k2,0.1000000000,2644,1773,0.6705748865,0.0671609789,0.0671352518,0.0000257271
70404,n8_c40_r060_k2,0.0500000000,2644,948,0.3585476551,0.0671620516,0.0671352518,0.0000267998
70404,n12_c60_r080_k2,0.1200000000,2644,1392,0.5264750378,0.0671634279,0.0671352518,0.0000281761
70404,n8_c40_r125_k1,0.0500000000,2644,2210,0.8358547655,0.0671636560,0.0671352518,0.0000284042
70404,n8_c80_r060_k2,0.1000000000,2644,853,0.3226172466,0.0671639895,0.0671352518,0.0000287377
70404,n8_c40_r100_k2,0.1000000000,2644,1954,0.7390317700,0.0671643329,0.0671352518,0.0000290811
70404,n8_c40_r080_k3,0.0800000000,2644,1520,0.5748865356,0.0671644578,0.0671352518,0.0000292060
70404,n12_c40_r100_k2,0.1200000000,2644,1867,0.7061270802,0.0671647703,0.0671352518,0.0000295185
70404,n8_c80_r060_k1,0.0800000000,2644,853,0.3226172466,0.0671664344,0.0671352518,0.0000311826
70404,n8_c40_r125_k2,0.0500000000,2644,2210,0.8358547655,0.0671666348,0.0671352518,0.0000313830
70404,n8_c60_r125_k2,0.0800000000,2644,2079,0.7863086233,0.0671671933,0.0671352518,0.0000319415
70404,n16_c40_r125_k3,0.1000000000,2644,1960,0.7413010590,0.0671679699,0.0671352518,0.0000327181
70404,n16_c60_r080_k2,0.1500000000,2644,1287,0.4867624811,0.0671680959,0.0671352518,0.0000328441
70404,n16_c80_r125_k1,0.1500000000,2644,1563,0.5911497731,0.0671683650,0.0671352518,0.0000331132
70404,n12_c60_r080_k3,0.1200000000,2644,1392,0.5264750378,0.0671689060,0.0671352518,0.0000336541
70404,n12_c60_r060_k1,0.0800000000,2644,883,0.3339636914,0.0671691463,0.0671352518,0.0000338945
70404,n8_c40_r060_k3,0.0500000000,2644,948,0.3585476551,0.0671696705,0.0671352518,0.0000344187
70404,n16_c40_r080_k3,0.1200000000,2644,1361,0.5147503782,0.0671700553,0.0671352518,0.0000348035
70404,n16_c40_r100_k1,0.1500000000,2644,1735,0.6562027231,0.0671701167,0.0671352518,0.0000348649
70404,n16_c80_r080_k2,0.2000000000,2644,1168,0.4417549168,0.0671701815,0.0671352518,0.0000349297
70404,n12_c80_r060_k3,0.1000000000,2644,828,0.3131618759,0.0671725043,0.0671352518,0.0000372525
70404,n8_c80_r080_k1,0.1500000000,2644,1307,0.4943267776,0.0671725415,0.0671352518,0.0000372897
70404,n16_c60_r060_k3,0.1200000000,2644,840,0.3177004539,0.0671729441,0.0671352518,0.0000376923
70404,n16_c40_r125_k1,0.1200000000,2644,1960,0.7413010590,0.0671730095,0.0671352518,0.0000377577
70404,n12_c40_r080_k1,0.0800000000,2644,1459,0.5518154312,0.0671730602,0.0671352518,0.0000378084
70404,n12_c80_r125_k3,0.1200000000,2644,1687,0.6380484115,0.0671737241,0.0671352518,0.0000384723
70404,n12_c40_r060_k2,0.0800000000,2644,913,0.3453101362,0.0671737992,0.0671352518,0.0000385474
70404,n8_c40_r060_k1,0.0500000000,2644,948,0.3585476551,0.0671745511,0.0671352518,0.0000392993
70404,n12_c60_r060_k2,0.0800000000,2644,883,0.3339636914,0.0671752514,0.0671352518,0.0000399996
70404,n8_c60_r125_k3,0.0800000000,2644,2079,0.7863086233,0.0671760996,0.0671352518,0.0000408478
70404,n16_c80_r080_k3,0.2000000000,2644,1168,0.4417549168,0.0671764142,0.0671352518,0.0000411624
70404,n12_c80_r060_k1,0.0800000000,2644,828,0.3131618759,0.0671773711,0.0671352518,0.0000421193
70404,n8_c40_r125_k3,0.0500000000,2644,2210,0.8358547655,0.0671778082,0.0671352518,0.0000425564
70404,n12_c80_r060_k2,0.1000000000,2644,828,0.3131618759,0.0671780025,0.0671352518,0.0000427507
70404,n16_c80_r125_k3,0.1500000000,2644,1563,0.5911497731,0.0671783905,0.0671352518,0.0000431387
70404,n16_c40_r060_k3,0.1200000000,2644,868,0.3282904690,0.0671797767,0.0671352518,0.0000445249
70404,n12_c40_r080_k3,0.1000000000,2644,1459,0.5518154312,0.0671801913,0.0671352518,0.0000449395
70404,n16_c60_r060_k2,0.1500000000,2644,840,0.3177004539,0.0671802145,0.0671352518,0.0000449627
70404,n16_c40_r060_k2,0.1500000000,2644,868,0.3282904690,0.0671808816,0.0671352518,0.0000456298
70404,n8_c80_r060_k3,0.1200000000,2644,853,0.3226172466,0.0671811739,0.0671352518,0.0000459221
70404,n12_c80_r125_k2,0.1200000000,2644,1687,0.6380484115,0.0671819747,0.0671352518,0.0000467229
70404,n8_c60_r080_k1,0.1000000000,2644,1450,0.5484114977,0.0671826674,0.0671352518,0.0000474156
70404,n12_c60_r060_k3,0.0800000000,2644,883,0.3339636914,0.0671827069,0.0671352518,0.0000474551
70404,n12_c60_r100_k2,0.1500000000,2644,1777,0.6720877458,0.0671842334,0.0671352518,0.0000489816
70404,n8_c60_r080_k2,0.1200000000,2644,1450,0.5484114977,0.0671847176,0.0671352518,0.0000494658
70404,n16_c60_r060_k1,0.2000000000,2644,840,0.3177004539,0.0671850617,0.0671352518,0.0000498099
70404,n16_c60_r125_k1,0.1500000000,2644,1825,0.6902420575,0.0671852295,0.0671352518,0.0000499777
70404,n8_c60_r060_k2,0.0800000000,2644,916,0.3464447806,0.0671854334,0.0671352518,0.0000501816
70404,n8_c80_r060_k2,0.1200000000,2644,853,0.3226172466,0.0671876908,0.0671352518,0.0000524390
70404,n8_c40_r080_k1,0.0800000000,2644,1520,0.5748865356,0.0671877352,0.0671352518,0.0000524834
70404,n8_c40_r100_k3,0.1000000000,2644,1954,0.7390317700,0.0671879829,0.0671352518,0.0000527310
70404,n12_c40_r060_k3,0.0800000000,2644,913,0.3453101362,0.0671887751,0.0671352518,0.0000535233
70404,n8_c60_r125_k1,0.0800000000,2644,2079,0.7863086233,0.0671888368,0.0671352518,0.0000535850
70404,n8_c80_r125_k1,0.1000000000,2644,1773,0.6705748865,0.0671889988,0.0671352518,0.0000537470
70404,n16_c60_r080_k3,0.1500000000,2644,1287,0.4867624811,0.0671898663,0.0671352518,0.0000546145
70404,n16_c80_r125_k2,0.1500000000,2644,1563,0.5911497731,0.0671906320,0.0671352518,0.0000553802
70404,n8_c80_r060_k1,0.1000000000,2644,853,0.3226172466,0.0671909425,0.0671352518,0.0000556907
70404,n12_c60_r060_k1,0.1000000000,2644,883,0.3339636914,0.0671935558,0.0671352518,0.0000583040
70404,n16_c80_r060_k1,0.2000000000,2644,795,0.3006807867,0.0671940867,0.0671352518,0.0000588349
70404,n12_c40_r060_k1,0.0800000000,2644,913,0.3453101362,0.0671947363,0.0671352518,0.0000594845
70404,n8_c60_r060_k1,0.0800000000,2644,916,0.3464447806,0.0671955071,0.0671352518,0.0000602553
70404,n8_c40_r080_k2,0.1000000000,2644,1520,0.5748865356,0.0671956996,0.0671352518,0.0000604478
70404,n12_c80_r060_k3,0.1200000000,2644,828,0.3131618759,0.0671964292,0.0671352518,0.0000611773
70404,n8_c60_r060_k3,0.0800000000,2644,916,0.3464447806,0.0671965066,0.0671352518,0.0000612548
70404,n12_c60_r100_k3,0.1500000000,2644,1777,0.6720877458,0.0671977376,0.0671352518,0.0000624858
70404,n12_c40_r060_k2,0.1000000000,2644,913,0.3453101362,0.0671985115,0.0671352518,0.0000632596
70404,n12_c40_r100_k3,0.1200000000,2644,1867,0.7061270802,0.0671991117,0.0671352518,0.0000638599
70404,n12_c60_r060_k2,0.1000000000,2644,883,0.3339636914,0.0671996249,0.0671352518,0.0000643731
70404,n8_c60_r080_k3,0.1200000000,2644,1450,0.5484114977,0.0671996841,0.0671352518,0.0000644323
70404,n8_c40_r060_k2,0.0800000000,2644,948,0.3585476551,0.0672001422,0.0671352518,0.0000648904
70404,n12_c80_r080_k1,0.1500000000,2644,1256,0.4750378215,0.0672022562,0.0671352518,0.0000670043
70404,n8_c60_r100_k1,0.1200000000,2644,1861,0.7038577912,0.0672023809,0.0671352518,0.0000671291
70404,n16_c40_r100_k2,0.1500000000,2644,1735,0.6562027231,0.0672025414,0.0671352518,0.0000672896
70404,n12_c80_r060_k2,0.1200000000,2644,828,0.3131618759,0.0672032817,0.0671352518,0.0000680299
70404,n12_c80_r060_k1,0.1000000000,2644,828,0.3131618759,0.0672032887,0.0671352518,0.0000680369
70404,n12_c60_r125_k3,0.1000000000,2644,1980,0.7488653555,0.0672035722,0.0671352518,0.0000683203
70404,n8_c80_r100_k1,0.1500000000,2644,1604,0.6066565809,0.0672043443,0.0671352518,0.0000690925
70404,n12_c60_r080_k1,0.1200000000,2644,1392,0.5264750378,0.0672044139,0.0671352518,0.0000691620
70404,n12_c60_r125_k1,0.1000000000,2644,1980,0.7488653555,0.0672053086,0.0671352518,0.0000700568
70404,n12_c40_r080_k2,0.1200000000,2644,1459,0.5518154312,0.0672053169,0.0671352518,0.0000700650
70404,n12_c80_r100_k1,0.1500000000,2644,1532,0.5794251135,0.0672058543,0.0671352518,0.0000706025
70404,n12_c60_r060_k3,0.1000000000,2644,883,0.3339636914,0.0672086243,0.0671352518,0.0000733725
70404,n12_c60_r125_k2,0.1000000000,2644,1980,0.7488653555,0.0672088316,0.0671352518,0.0000735798
70404,n8_c40_r080_k3,0.1000000000,2644,1520,0.5748865356,0.0672091101,0.0671352518,0.0000738582
70404,n16_c80_r080_k1,0.2000000000,2644,1168,0.4417549168,0.0672099851,0.0671352518,0.0000747333
70404,n16_c60_r060_k3,0.1500000000,2644,840,0.3177004539,0.0672118637,0.0671352518,0.0000766119
70404,n8_c40_r060_k3,0.0800000000,2644,948,0.3585476551,0.0672119560,0.0671352518,0.0000767042
70404,n16_c40_r080_k2,0.1500000000,2644,1361,0.5147503782,0.0672132612,0.0671352518,0.0000780094
70404,n8_c40_r100_k1,0.1000000000,2644,1954,0.7390317700,0.0672132675,0.0671352518,0.0000780157
70404,n16_c80_r060_k2,0.2000000000,2644,795,0.3006807867,0.0672140430,0.0671352518,0.0000787912
70404,n8_c60_r060_k2,0.1000000000,2644,916,0.3464447806,0.0672154215,0.0671352518,0.0000801697
70404,n16_c60_r125_k3,0.1500000000,2644,1825,0.6902420575,0.0672158454,0.0671352518,0.0000805936
70404,n12_c40_r060_k3,0.1000000000,2644,913,0.3453101362,0.0672169583,0.0671352518,0.0000817065
70404,n16_c40_r080_k1,0.1500000000,2644,1361,0.5147503782,0.0672172086,0.0671352518,0.0000819568
70404,n16_c60_r125_k2,0.1500000000,2644,1825,0.6902420575,0.0672174571,0.0671352518,0.0000822053
70404,n16_c40_r060_k1,0.2000000000,2644,868,0.3282904690,0.0672186368,0.0671352518,0.0000833850
70404,n16_c40_r125_k2,0.1200000000,2644,1960,0.7413010590,0.0672195140,0.0671352518,0.0000842622
70404,n12_c40_r100_k1,0.1200000000,2644,1867,0.7061270802,0.0672203001,0.0671352518,0.0000850483
70404,n12_c40_r080_k1,0.1000000000,2644,1459,0.5518154312,0.0672204258,0.0671352518,0.0000851740
70404,n16_c40_r060_k3,0.1500000000,2644,868,0.3282904690,0.0672220577,0.0671352518,0.0000868059
70404,n8_c80_r060_k1,0.1200000000,2644,853,0.3226172466,0.0672221240,0.0671352518,0.0000868722
70404,n8_c40_r060_k1,0.0800000000,2644,948,0.3585476551,0.0672224339,0.0671352518,0.0000871821
70404,n12_c60_r060_k1,0.1200000000,2644,883,0.3339636914,0.0672243283,0.0671352518,0.0000890765
70404,n16_c80_r060_k3,0.2000000000,2644,795,0.3006807867,0.0672251615,0.0671352518,0.0000899097
70404,n8_c80_r060_k3,0.1500000000,2644,853,0.3226172466,0.0672257092,0.0671352518,0.0000904574
70404,n12_c40_r060_k1,0.1000000000,2644,913,0.3453101362,0.0672262784,0.0671352518,0.0000910266
70404,n8_c80_r125_k3,0.1200000000,2644,1773,0.6705748865,0.0672265632,0.0671352518,0.0000913114
70404,n12_c40_r080_k3,0.1200000000,2644,1459,0.5518154312,0.0672283186,0.0671352518,0.0000930667
70404,n12_c40_r125_k1,0.0800000000,2644,2115,0.7999243570,0.0672289114,0.0671352518,0.0000936596
70404,n8_c60_r060_k3,0.1000000000,2644,916,0.3464447806,0.0672289751,0.0671352518,0.0000937233
70404,n12_c40_r060_k2,0.1200000000,2644,913,0.3453101362,0.0672292430,0.0671352518,0.0000939912
70404,n12_c60_r060_k2,0.1200000000,2644,883,0.3339636914,0.0672297374,0.0671352518,0.0000944856
70404,n12_c40_r125_k2,0.0800000000,2644,2115,0.7999243570,0.0672299071,0.0671352518,0.0000946553
70404,n8_c60_r060_k1,0.1000000000,2644,916,0.3464447806,0.0672300906,0.0671352518,0.0000948388
70404,n8_c80_r125_k2,0.1200000000,2644,1773,0.6705748865,0.0672331162,0.0671352518,0.0000978644
70404,n8_c80_r060_k2,0.1500000000,2644,853,0.3226172466,0.0672344408,0.0671352518,0.0000991889
70404,n8_c40_r060_k2,0.1000000000,2644,948,0.3585476551,0.0672346916,0.0671352518,0.0000994398
70404,n8_c40_r100_k2,0.1200000000,2644,1954,0.7390317700,0.0672352124,0.0671352518,0.0000999606
70404,n12_c80_r060_k1,0.1200000000,2644,828,0.3131618759,0.0672353497,0.0671352518,0.0001000979
70404,n12_c80_r125_k1,0.1200000000,2644,1687,0.6380484115,0.0672356587,0.0671352518,0.0001004069
70404,n16_c40_r125_k3,0.1200000000,2644,1960,0.7413010590,0.0672368857,0.0671352518,0.0001016338
70404,n8_c80_r080_k3,0.2000000000,2644,1307,0.4943267776,0.0672384659,0.0671352518,0.0001032141
70404,n8_c60_r125_k2,0.1000000000,2644,2079,0.7863086233,0.0672394990,0.0671352518,0.0001042472
70404,n12_c60_r080_k2,0.1500000000,2644,1392,0.5264750378,0.0672400329,0.0671352518,0.0001047811
70404,n12_c60_r060_k3,0.1200000000,2644,883,0.3339636914,0.0672401523,0.0671352518,0.0001049005
70404,n8_c60_r100_k2,0.1500000000,2644,1861,0.7038577912,0.0672407536,0.0671352518,0.0001055018
70404,n8_c60_r080_k1,0.1200000000,2644,1450,0.5484114977,0.0672408533,0.0671352518,0.0001056015
70404,n12_c80_r060_k3,0.1500000000,2644,828,0.3131618759,0.0672425910,0.0671352518,0.0001073392
70404,n8_c40_r080_k1,0.1000000000,2644,1520,0.5748865356,0.0672437802,0.0671352518,0.0001085284
70404,n12_c60_r080_k3,0.1500000000,2644,1392,0.5264750378,0.0672451333,0.0671352518,0.0001098815
70404,n16_c40_r080_k3,0.1500000000,2644,1361,0.5147503782,0.0672453935,0.0671352518,0.0001101417
70404,n12_c40_r125_k3,0.0800000000,2644,2115,0.7999243570,0.0672456871,0.0671352518,0.0001104353
70404,n12_c60_r100_k1,0.1500000000,2644,1777,0.6720877458,0.0672479022,0.0671352518,0.0001126504
70404,n8_c60_r125_k3,0.1000000000,2644,2079,0.7863086233,0.0672487524,0.0671352518,0.0001135006
70404,n12_c80_r080_k3,0.2000000000,2644,1256,0.4750378215,0.0672489154,0.0671352518,0.0001136636
70404,n8_c40_r060_k3,0.1000000000,2644,948,0.3585476551,0.0672491435,0.0671352518,0.0001138917
70404,n16_c40_r100_k3,0.1500000000,2644,1735,0.6562027231,0.0672501170,0.0671352518,0.0001148652
70404,n12_c40_r060_k3,0.1200000000,2644,913,0.3453101362,0.0672510499,0.0671352518,0.0001157981
70404,n12_c80_r060_k2,0.1500000000,2644,828,0.3131618759,0.0672516323,0.0671352518,0.0001163805
70404,n8_c60_r060_k2,0.1200000000,2644,916,0.3464447806,0.0672523713,0.0671352518,0.0001171195
70404,n8_c40_r080_k2,0.1200000000,2644,1520,0.5748865356,0.0672532180,0.0671352518,0.0001179662
70404,n16_c80_r100_k2,0.2000000000,2644,1427,0.5397125567,0.0672536257,0.0671352518,0.0001183739
70404,n8_c80_r080_k2,0.2000000000,2644,1307,0.4943267776,0.0672556316,0.0671352518,0.0001203798
70404,n16_c60_r060_k2,0.2000000000,2644,840,0.3177004539,0.0672620463,0.0671352518,0.0001267945
70404,n8_c40_r100_k3,0.1200000000,2644,1954,0.7390317700,0.0672625041,0.0671352518,0.0001272523
70404,n8_c40_r060_k1,0.1000000000,2644,948,0.3585476551,0.0672644604,0.0671352518,0.0001292086
70404,n12_c40_r060_k1,0.1200000000,2644,913,0.3453101362,0.0672644730,0.0671352518,0.0001292212
70404,n16_c40_r060_k2,0.2000000000,2644,868,0.3282904690,0.0672664919,0.0671352518,0.0001312401
70404,n12_c80_r080_k2,0.2000000000,2644,1256,0.4750378215,0.0672674413,0.0671352518,0.0001321895
70404,n8_c60_r060_k3,0.1200000000,2644,916,0.3464447806,0.0672682888,0.0671352518,0.0001330370
70404,n8_c40_r080_k3,0.1200000000,2644,1520,0.5748865356,0.0672686580,0.0671352518,0.0001334062
70404,n8_c40_r125_k2,0.0800000000,2644,2210,0.8358547655,0.0672702318,0.0671352518,0.0001349800
70404,n8_c60_r100_k3,0.1500000000,2644,1861,0.7038577912,0.0672707531,0.0671352518,0.0001355013
70404,n16_c80_r100_k3,0.2000000000,2644,1427,0.5397125567,0.0672722345,0.0671352518,0.0001369827
70404,n8_c60_r060_k1,0.1200000000,2644,916,0.3464447806,0.0672724619,0.0671352518,0.0001372101
70404,n16_c80_r100_k1,0.2000000000,2644,1427,0.5397125567,0.0672751488,0.0671352518,0.0001398970
70404,n8_c60_r080_k2,0.1500000000,2644,1450,0.5484114977,0.0672761711,0.0671352518,0.0001409193
70404,n8_c40_r060_k2,0.1200000000,2644,948,0.3585476551,0.0672765527,0.0671352518,0.0001413009
70404,n8_c80_r125_k1,0.1200000000,2644,1773,0.6705748865,0.0672795967,0.0671352518,0.0001443449
70404,n8_c60_r125_k1,0.1000000000,2644,2079,0.7863086233,0.0672804246,0.0671352518,0.0001451728
70404,n12_c40_r100_k2,0.1500000000,2644,1867,0.7061270802,0.0672809429,0.0671352518,0.0001456910
70404,n8_c80_r060_k1,0.1500000000,2644,853,0.3226172466,0.0672813879,0.0671352518,0.0001461361
70404,n8_c40_r125_k1,0.0800000000,2644,2210,0.8358547655,0.0672817999,0.0671352518,0.0001465481
70404,n12_c60_r060_k1,0.1500000000,2644,883,0.3339636914,0.0672823985,0.0671352518,0.0001471467
70404,n12_c40_r080_k1,0.1200000000,2644,1459,0.5518154312,0.0672829080,0.0671352518,0.0001476562
70404,n12_c60_r125_k3,0.1200000000,2644,1980,0.7488653555,0.0672842384,0.0671352518,0.0001489866
70404,n8_c40_r125_k3,0.0800000000,2644,2210,0.8358547655,0.0672856400,0.0671352518,0.0001503882
70404,n12_c60_r060_k2,0.1500000000,2644,883,0.3339636914,0.0672856499,0.0671352518,0.0001503981
70404,n12_c40_r060_k2,0.1500000000,2644,913,0.3453101362,0.0672866082,0.0671352518,0.0001513564
70404,n16_c60_r060_k1,0.2500000000,2644,840,0.3177004539,0.0672914829,0.0671352518,0.0001562311
70404,n12_c60_r125_k2,0.1200000000,2644,1980,0.7488653555,0.0672924524,0.0671352518,0.0001572006
70404,n8_c40_r060_k3,0.1200000000,2644,948,0.3585476551,0.0672935153,0.0671352518,0.0001582635
70404,n8_c60_r080_k3,0.1500000000,2644,1450,0.5484114977,0.0672938065,0.0671352518,0.0001585546
70404,n12_c80_r060_k1,0.1500000000,2644,828,0.3131618759,0.0672949404,0.0671352518,0.0001596885
70404,n12_c80_r125_k3,0.1500000000,2644,1687,0.6380484115,0.0672958758,0.0671352518,0.0001606239
70404,n16_c60_r100_k1,0.2000000000,2644,1639,0.6198940998,0.0672970493,0.0671352518,0.0001617975
70404,n12_c40_r080_k2,0.1500000000,2644,1459,0.5518154312,0.0672979465,0.0671352518,0.0001626947
70404,n12_c60_r060_k3,0.1500000000,2644,883,0.3339636914,0.0672979465,0.0671352518,0.0001626947
70404,n16_c80_r060_k1,0.2500000000,2644,795,0.3006807867,0.0673001145,0.0671352518,0.0001648626
70404,n12_c60_r080_k1,0.1500000000,2644,1392,0.5264750378,0.0673016638,0.0671352518,0.0001664120
70404,n12_c60_r125_k1,0.1200000000,2644,1980,0.7488653555,0.0673021688,0.0671352518,0.0001669169
70404,n16_c60_r060_k3,0.2000000000,2644,840,0.3177004539,0.0673028657,0.0671352518,0.0001676139
70404,n8_c40_r100_k1,0.1200000000,2644,1954,0.7390317700,0.0673039361,0.0671352518,0.0001686842
70404,n16_c60_r100_k2,0.2000000000,2644,1639,0.6198940998,0.0673068388,0.0671352518,0.0001715870
70404,n12_c80_r125_k2,0.1500000000,2644,1687,0.6380484115,0.0673083141,0.0671352518,0.0001730623
70404,n12_c40_r060_k3,0.1500000000,2644,913,0.3453101362,0.0673132455,0.0671352518,0.0001779936
70404,n8_c40_r060_k1,0.1200000000,2644,948,0.3585476551,0.0673145534,0.0671352518,0.0001793016
70404,n16_c80_r060_k2,0.2500000000,2644,795,0.3006807867,0.0673150452,0.0671352518,0.0001797934
70404,n8_c40_r080_k1,0.1200000000,2644,1520,0.5748865356,0.0673169288,0.0671352518,0.0001816770
70404,n12_c40_r125_k2,0.1000000000,2644,2115,0.7999243570,0.0673170780,0.0671352518,0.0001818262
70404,n16_c60_r080_k2,0.2000000000,2644,1287,0.4867624811,0.0673183734,0.0671352518,0.0001831216
70404,n8_c80_r100_k2,0.2000000000,2644,1604,0.6066565809,0.0673194696,0.0671352518,0.0001842178
70404,n16_c40_r060_k3,0.2000000000,2644,868,0.3282904690,0.0673201187,0.0671352518,0.0001848669
70404,n8_c60_r060_k2,0.1500000000,2644,916,0.3464447806,0.0673208234,0.0671352518,0.0001855716
70404,n12_c40_r100_k3,0.1500000000,2644,1867,0.7061270802,0.0673216145,0.0671352518,0.0001863627
70404,n16_c60_r080_k1,0.2000000000,2644,1287,0.4867624811,0.0673222778,0.0671352518,0.0001870259
70404,n12_c80_r100_k2,0.2000000000,2644,1532,0.5794251135,0.0673226794,0.0671352518,0.0001874276
70404,n12_c80_r100_k3,0.2000000000,2644,1532,0.5794251135,0.0673233591,0.0671352518,0.0001881073
70404,n12_c40_r080_k3,0.1500000000,2644,1459,0.5518154312,0.0673248715,0.0671352518,0.0001896197
70404,n16_c40_r125_k1,0.1500000000,2644,1960,0.7413010590,0.0673270230,0.0671352518,0.0001917712
70404,n12_c40_r125_k1,0.1000000000,2644,2115,0.7999243570,0.0673273984,0.0671352518,0.0001921466
70404,n16_c80_r060_k3,0.2500000000,2644,795,0.3006807867,0.0673275697,0.0671352518,0.0001923179
70404,n8_c80_r100_k3,0.2000000000,2644,1604,0.6066565809,0.0673276112,0.0671352518,0.0001923594
70404,n8_c80_r060_k3,0.2000000000,2644,853,0.3226172466,0.0673292096,0.0671352518,0.0001939578
70404,n12_c40_r060_k1,0.1500000000,2644,913,0.3453101362,0.0673342133,0.0671352518,0.0001989615
70404,n12_c40_r125_k3,0.1000000000,2644,2115,0.7999243570,0.0673349514,0.0671352518,0.0001996996
70404,n16_c40_r060_k1,0.2500000000,2644,868,0.3282904690,0.0673373860,0.0671352518,0.0002021342
70404,n8_c60_r125_k2,0.1200000000,2644,2079,0.7863086233,0.0673374114,0.0671352518,0.0002021596
70404,n8_c60_r060_k3,0.1500000000,2644,916,0.3464447806,0.0673400672,0.0671352518,0.0002048154
70404,n8_c80_r060_k2,0.2000000000,2644,853,0.3226172466,0.0673421447,0.0671352518,0.0002068929
70404,n16_c80_r080_k2,0.2500000000,2644,1168,0.4417549168,0.0673430220,0.0671352518,0.0002077702
70404,n16_c60_r080_k3,0.2000000000,2644,1287,0.4867624811,0.0673443210,0.0671352518,0.0002090692
70404,n8_c60_r125_k3,0.1200000000,2644,2079,0.7863086233,0.0673462615,0.0671352518,0.0002110097
70404,n12_c80_r060_k3,0.2000000000,2644,828,0.3131618759,0.0673468593,0.0671352518,0.0002116075
70404,n16_c80_r080_k3,0.2500000000,2644,1168,0.4417549168,0.0673471304,0.0671352518,0.0002118786
70404,n16_c60_r100_k3,0.2000000000,2644,1639,0.6198940998,0.0673475105,0.0671352518,0.0002122587
70404,n8_c60_r060_k1,0.1500000000,2644,916,0.3464447806,0.0673505883,0.0671352518,0.0002153365
70404,n8_c60_r100_k1,0.1500000000,2644,1861,0.7038577912,0.0673523644,0.0671352518,0.0002171126
70404,n8_c40_r060_k2,0.1500000000,2644,948,0.3585476551,0.0673530234,0.0671352518,0.0002177716
70404,n8_c60_r080_k1,0.1500000000,2644,1450,0.5484114977,0.0673584224,0.0671352518,0.0002231706
70404,n12_c80_r060_k2,0.2000000000,2644,828,0.3131618759,0.0673599640,0.0671352518,0.0002247122
70404,n16_c40_r125_k2,0.1500000000,2644,1960,0.7413010590,0.0673605786,0.0671352518,0.0002253268
70404,n8_c80_r080_k1,0.2000000000,2644,1307,0.4943267776,0.0673666949,0.0671352518,0.0002314431
70404,n12_c40_r100_k1,0.1500000000,2644,1867,0.7061270802,0.0673668759,0.0671352518,0.0002316241
70404,n8_c40_r080_k2,0.1500000000,2644,1520,0.5748865356,0.0673677487,0.0671352518,0.0002324969
70404,n8_c80_r125_k3,0.1500000000,2644,1773,0.6705748865,0.0673723877,0.0671352518,0.0002371359
70404,n8_c40_r060_k3,0.1500000000,2644,948,0.3585476551,0.0673735115,0.0671352518,0.0002382597
70404,n8_c40_r125_k2,0.1000000000,2644,2210,0.8358547655,0.0673744628,0.0671352518,0.0002392110
70404,n16_c60_r060_k2,0.2500000000,2644,840,0.3177004539,0.0673771386,0.0671352518,0.0002418868
70404,n16_c40_r125_k3,0.1500000000,2644,1960,0.7413010590,0.0673790217,0.0671352518,0.0002437699
70404,n8_c40_r100_k2,0.1500000000,2644,1954,0.7390317700,0.0673819612,0.0671352518,0.0002467094
70404,n8_c80_r125_k2,0.1500000000,2644,1773,0.6705748865,0.0673829470,0.0671352518,0.0002476952
70404,n8_c40_r080_k3,0.1500000000,2644,1520,0.5748865356,0.0673858203,0.0671352518,0.0002505685
70404,n16_c40_r060_k2,0.2500000000,2644,868,0.3282904690,0.0673871248,0.0671352518,0.0002518730
70404,n16_c40_r080_k2,0.2000000000,2644,1361,0.5147503782,0.0673900715,0.0671352518,0.0002548197
70404,n8_c40_r125_k3,0.1000000000,2644,2210,0.8358547655,0.0673916621,0.0671352518,0.0002564103
