protocol,candidate,n,rmse_pooled,mae_pooled,parts
exact_hidden_doy,state_peer30_w0.225,1114,0.07189362173627055,0.05280582471153551,6
exact_hidden_doy,delta_peer30_w0.225,1114,0.07189362173627055,0.05280582471153551,6
exact_hidden_doy,state_z_w7_w0.350,1114,0.071936712161526,0.05084592862103971,6
exact_hidden_doy,delta_z_w7_w0.350,1114,0.071936712161526,0.05084592862103971,6
exact_hidden_doy,state_z_interp_w0.300,1114,0.07205689584841754,0.050888208091727706,6
exact_hidden_doy,delta_z_interp_w0.300,1114,0.07205689584841754,0.050888208091727706,6
exact_hidden_doy,state_z_w30_w0.325,1114,0.07206425802250777,0.051933216044729315,6
exact_hidden_doy,delta_z_w30_w0.325,1114,0.07206425802250777,0.05193321604472931,6
exact_hidden_doy,state_local_peer_w0.350,1111,0.07222549264088025,0.053297896291514636,6
exact_hidden_doy,delta_local_peer_w0.350,1111,0.07222549264088025,0.053297896291514636,6
exact_hidden_doy,state_z_w60_w0.275,1114,0.07228050353466667,0.052597860732840916,6
exact_hidden_doy,delta_z_w60_w0.275,1114,0.07228050353466667,0.052597860732840916,6
exact_hidden_doy,state_peer_w0.275,1111,0.07252691856929382,0.053292367592958745,6
exact_hidden_doy,delta_peer_w0.275,1111,0.07252691856929382,0.053292367592958745,6
exact_hidden_doy,gate_w0.450,1114,0.07253543899603203,0.05303534792430607,6
exact_hidden_doy,state_z_w14_w0.375,1114,0.07267305431988613,0.051688191199455516,6
exact_hidden_doy,delta_z_w14_w0.375,1114,0.07267305431988613,0.051688191199455516,6
exact_hidden_doy,state_z_w7_w0.375,1114,0.07306449143382544,0.051737826036898756,6
exact_hidden_doy,delta_z_w7_w0.375,1114,0.07306449143382544,0.051737826036898756,6
exact_hidden_doy,delta_z_w30_w0.350,1114,0.07332682308685796,0.053004743314257294,6
exact_hidden_doy,state_z_w30_w0.350,1114,0.07332682308685798,0.053004743314257294,6
exact_hidden_doy,delta_z_interp_w0.325,1114,0.07333895478560881,0.05188467727274093,6
exact_hidden_doy,state_z_interp_w0.325,1114,0.07333895478560883,0.05188467727274093,6
exact_hidden_doy,gate_w0.475,1114,0.07357757301053837,0.05392277527267848,6
exact_hidden_doy,state_local_peer_w0.375,1111,0.07365892239322956,0.05450669516406644,6
exact_hidden_doy,delta_local_peer_w0.375,1111,0.07365892239322956,0.054506695164066435,6
exact_hidden_doy,state_z_w60_w0.300,1114,0.073814428884769,0.05397642901115104,6
exact_hidden_doy,delta_z_w60_w0.300,1114,0.073814428884769,0.05397642901115104,6
exact_hidden_doy,state_z_w14_w0.400,1114,0.07381911796790505,0.052607486688396286,6
exact_hidden_doy,delta_z_w14_w0.400,1114,0.07381911796790505,0.052607486688396286,6
exact_hidden_doy,state_peer30_w0.250,1114,0.07385937264343514,0.05448269952630824,6
exact_hidden_doy,delta_peer30_w0.250,1114,0.07385937264343514,0.05448269952630824,6
exact_hidden_doy,state_z_w7_w0.400,1114,0.0742414816304402,0.05268276938081957,6
