protocol,partition,candidate,n,rmse,mae
exact_hidden_doy,exact2022,factor_robust_w0.225,192,0.12536842961554415,0.10572546149669222
exact_hidden_doy,exact2022,factor_robust_w0.250,192,0.13520113905211825,0.11525018264398973
exact_hidden_doy,exact2022,factor_robust_w0.275,192,0.14526928132574818,0.12490188967778977
exact_hidden_doy,exact2022,factor_robust_w0.300,192,0.15552714049964117,0.13459810825564625
exact_hidden_doy,exact2022,factor_robust_w0.325,192,0.1659395372003835,0.14429432683350268
exact_hidden_doy,exact2022,factor_robust_w0.350,192,0.17647912006735086,0.15422002352864025
exact_hidden_doy,exact2022,factor_robust_w0.375,192,0.18712439945769224,0.16435678083706115
exact_hidden_doy,exact2022,factor_robust_w0.400,192,0.19785831588347286,0.17453702372169141
exact_hidden_doy,exact2022,factor_robust_w0.425,192,0.20866719122869523,0.1847826987230808
exact_hidden_doy,exact2022,factor_robust_w0.450,192,0.2195399541438601,0.19507431570182932
exact_hidden_doy,exact2022,factor_robust_w0.475,192,0.2304675627390765,0.20536593268057793
exact_hidden_doy,exact2022,factor_robust_w0.500,192,0.24144257023871885,0.2156575496593265
exact_hidden_doy,exact2022,factor_peer_w0.000,192,0.06659808703830404,0.04766860741555279
exact_hidden_doy,exact2022,factor_peer_w0.025,192,0.06629760517509073,0.04763377254348585
exact_hidden_doy,exact2022,factor_peer_w0.050,192,0.06614889564704815,0.047697125377285286
exact_hidden_doy,exact2022,factor_peer_w0.075,192,0.06615298199837304,0.04778728008200952
exact_hidden_doy,exact2022,factor_peer_w0.100,192,0.0663098359808801,0.04791849764887717
exact_hidden_doy,exact2022,factor_peer_w0.125,192,0.06661837852219556,0.04812323706596575
exact_hidden_doy,exact2022,factor_peer_w0.150,192,0.06707651641687264,0.04843112764199727
exact_hidden_doy,exact2022,factor_peer_w0.175,192,0.06768121187523606,0.04880117823836594
exact_hidden_doy,exact2022,factor_peer_w0.200,192,0.06842857967077319,0.04927772961039061
exact_hidden_doy,exact2022,factor_peer_w0.225,192,0.06931400492829187,0.04995425456116246
exact_hidden_doy,exact2022,factor_peer_w0.250,192,0.07033227375266875,0.05071609344812766
exact_hidden_doy,exact2022,factor_peer_w0.275,192,0.07147770891559518,0.05154615462415892
exact_hidden_doy,exact2022,factor_peer_w0.300,192,0.0727443035639625,0.05264198974986817
exact_hidden_doy,exact2022,factor_peer_w0.325,192,0.07412584717067625,0.0537940361032346
exact_hidden_doy,exact2022,factor_peer_w0.350,192,0.07561603946991755,0.05496421770255892
exact_hidden_doy,exact2022,factor_peer_w0.375,192,0.07720858967785228,0.056174877350963125
exact_hidden_doy,exact2022,factor_peer_w0.400,192,0.07889729972281015,0.0574984010785586
exact_hidden_doy,exact2022,factor_peer_w0.425,192,0.08067613138741887,0.058871413690869394
exact_hidden_doy,exact2022,factor_peer_w0.450,192,0.08253925815216874,0.0602796103951238
exact_hidden_doy,exact2022,factor_peer_w0.475,192,0.08448110312704135,0.06172535651243614
exact_hidden_doy,exact2022,factor_peer_w0.500,192,0.08649636479872656,0.06325309848571599
exact_hidden_doy,exact2023,factor_abs_w0.000,169,0.07085721568596635,0.04507310811478096
exact_hidden_doy,exact2023,factor_abs_w0.025,169,0.07033267070676427,0.04654321058140862
exact_hidden_doy,exact2023,factor_abs_w0.050,169,0.07172113866006077,0.049904100039818225
exact_hidden_doy,exact2023,factor_abs_w0.075,169,0.07491632999964788,0.054297867071552534
exact_hidden_doy,exact2023,factor_abs_w0.100,169,0.07970124765966696,0.059984926564046324
exact_hidden_doy,exact2023,factor_abs_w0.125,169,0.08581036571632791,0.0663813924694431
exact_hidden_doy,exact2023,factor_abs_w0.150,169,0.09298304392846725,0.07335455608588703
exact_hidden_doy,exact2023,factor_abs_w0.175,169,0.1009929287624017,0.08078425555277924
exact_hidden_doy,exact2023,factor_abs_w0.200,169,0.1096567119230864,0.08858572650548205
exact_hidden_doy,exact2023,factor_abs_w0.225,169,0.11883145579992249,0.09653902505602784
exact_hidden_doy,exact2023,factor_abs_w0.250,169,0.1284076824541509,0.10479721495661008
exact_hidden_doy,exact2023,factor_abs_w0.275,169,0.13830201931618397,0.11329793669541958
exact_hidden_doy,exact2023,factor_abs_w0.300,169,0.14845087331704435,0.12183800600408642
exact_hidden_doy,exact2023,factor_abs_w0.325,169,0.1588054553163181,0.13071992251081127
exact_hidden_doy,exact2023,factor_abs_w0.350,169,0.16932802808697686,0.1397970064840568
exact_hidden_doy,exact2023,factor_abs_w0.375,169,0.17998913067570466,0.14904438911702808
exact_hidden_doy,exact2023,factor_abs_w0.400,169,0.19076553890820716,0.15837238504992285
exact_hidden_doy,exact2023,factor_abs_w0.425,169,0.2016387664028236,0.16796826842246923
exact_hidden_doy,exact2023,factor_abs_w0.450,169,0.2125939580654567,0.17770232026882665
exact_hidden_doy,exact2023,factor_abs_w0.475,169,0.22361906784394045,0.18743665906771803
exact_hidden_doy,exact2023,factor_abs_w0.500,169,0.2347042428436679,0.19733612415581778
exact_hidden_doy,exact2023,factor_z_w0.000,169,0.07085721568596635,0.04507310811478096
exact_hidden_doy,exact2023,factor_z_w0.025,169,0.07117398156494775,0.04563230143112117
exact_hidden_doy,exact2023,factor_z_w0.050,169,0.07172841335877009,0.046538450866584695
exact_hidden_doy,exact2023,factor_z_w0.075,169,0.0725150598720345,0.04751551609475744
exact_hidden_doy,exact2023,factor_z_w0.100,169,0.07352646821139994,0.048531671516383885
exact_hidden_doy,exact2023,factor_z_w0.125,169,0.07475351591168379,0.04961944960909282
exact_hidden_doy,exact2023,factor_z_w0.150,169,0.07618578442723953,0.05081135860449989
exact_hidden_doy,exact2023,factor_z_w0.175,169,0.07781194221035974,0.05215893838646714
exact_hidden_doy,exact2023,factor_z_w0.200,169,0.07962011018845684,0.05364804650545678
exact_hidden_doy,exact2023,factor_z_w0.225,169,0.08159818954128059,0.055209854064818625
exact_hidden_doy,exact2023,factor_z_w0.250,169,0.08373413951624865,0.05680560999170724
exact_hidden_doy,exact2023,factor_z_w0.275,169,0.08601620021110867,0.0585044063891908
exact_hidden_doy,exact2023,factor_z_w0.300,169,0.08843306096199299,0.06023708807148634
exact_hidden_doy,exact2023,factor_z_w0.325,169,0.09097397890373213,0.06205790585843259
exact_hidden_doy,exact2023,factor_z_w0.350,169,0.09362885451699669,0.06392581270660253
exact_hidden_doy,exact2023,factor_z_w0.375,169,0.0963882718637089,0.06589112898793137
exact_hidden_doy,exact2023,factor_z_w0.400,169,0.09924351113145223,0.06787430466491061
exact_hidden_doy,exact2023,factor_z_w0.425,169,0.10218654042800453,0.06986392567397749
exact_hidden_doy,exact2023,factor_z_w0.450,169,0.1052099927844728,0.07186339576568365
exact_hidden_doy,exact2023,factor_z_w0.475,169,0.10830713325027368,0.07387515311763782
exact_hidden_doy,exact2023,factor_z_w0.500,169,0.11147181992860504,0.07593559797986245
exact_hidden_doy,exact2023,factor_robust_w0.000,169,0.07085721568596635,0.04507310811478096
exact_hidden_doy,exact2023,factor_robust_w0.025,169,0.07036582089211187,0.04658069053730021
exact_hidden_doy,exact2023,factor_robust_w0.050,169,0.071813701657732,0.05002539344182544
exact_hidden_doy,exact2023,factor_robust_w0.075,169,0.07508876082785278,0.054509636232951936
exact_hidden_doy,exact2023,factor_robust_w0.100,169,0.07996681512009204,0.06024086874154567
exact_hidden_doy,exact2023,factor_robust_w0.125,169,0.08617607730194762,0.06671369650105327
exact_hidden_doy,exact2023,factor_robust_w0.150,169,0.09345157215779351,0.07374434989407425
exact_hidden_doy,exact2023,factor_robust_w0.175,169,0.10156442112908973,0.08128671413791054
exact_hidden_doy,exact2023,factor_robust_w0.200,169,0.11033006027698272,0.0891451638960839
exact_hidden_doy,exact2023,factor_robust_w0.225,169,0.119605050157048,0.09719714145347605
exact_hidden_doy,exact2023,factor_robust_w0.250,169,0.12927980935292668,0.10561056000215963
exact_hidden_doy,exact2023,factor_robust_w0.275,169,0.13927105029581677,0.11422187146646459
exact_hidden_doy,exact2023,factor_robust_w0.300,169,0.1495153405359549,0.12296791394175527
exact_hidden_doy,exact2023,factor_robust_w0.325,169,0.15996407072082444,0.13203858682743475
exact_hidden_doy,exact2023,factor_robust_w0.350,169,0.17057967653997674,0.14124694652981573
exact_hidden_doy,exact2023,factor_robust_w0.375,169,0.18133285261171236,0.15065752686649425
exact_hidden_doy,exact2023,factor_robust_w0.400,169,0.19220051010606265,0.16017396914706955
exact_hidden_doy,exact2023,factor_robust_w0.425,169,0.20316427834309883,0.16992479497383883
exact_hidden_doy,exact2023,factor_robust_w0.450,169,0.2142094002727829,0.17973778016905764
exact_hidden_doy,exact2023,factor_robust_w0.475,169,0.2253239126162386,0.1895852000735174
exact_hidden_doy,exact2023,factor_robust_w0.500,169,0.2364980323154234,0.19957988272061292
exact_hidden_doy,exact2023,factor_peer_w0.000,169,0.07085721568596635,0.04507310811478096
exact_hidden_doy,exact2023,factor_peer_w0.025,169,0.07108164839018541,0.0457072775734916
exact_hidden_doy,exact2023,factor_peer_w0.050,169,0.07153460403385059,0.0466847178409615
exact_hidden_doy,exact2023,factor_peer_w0.075,169,0.07221178244586607,0.04773148683263482
exact_hidden_doy,exact2023,factor_peer_w0.100,169,0.07310695306914275,0.04881144352125458
exact_hidden_doy,exact2023,factor_peer_w0.125,169,0.07421222785642566,0.049921175355472455
exact_hidden_doy,exact2023,factor_peer_w0.150,169,0.07551838221975953,0.05119500491420116
exact_hidden_doy,exact2023,factor_peer_w0.175,169,0.07701519626723544,0.05254813105959081
exact_hidden_doy,exact2023,factor_peer_w0.200,169,0.07869179101016414,0.05401023292596449
exact_hidden_doy,exact2023,factor_peer_w0.225,169,0.0805369393633093,0.05560006137301421
exact_hidden_doy,exact2023,factor_peer_w0.250,169,0.08253933816639687,0.05728882232666534
exact_hidden_doy,exact2023,factor_peer_w0.275,169,0.08468783384406364,0.05900165883232203
exact_hidden_doy,exact2023,factor_peer_w0.300,169,0.08697159979423223,0.060772477345546694
exact_hidden_doy,exact2023,factor_peer_w0.325,169,0.08938026769736097,0.06259900821384655
exact_hidden_doy,exact2023,factor_peer_w0.350,169,0.09190401759363505,0.06443657827291056
exact_hidden_doy,exact2023,factor_peer_w0.375,169,0.09453363295338807,0.06627696055945688
exact_hidden_doy,exact2023,factor_peer_w0.400,169,0.0972605273592328,0.06814506712173733
exact_hidden_doy,exact2023,factor_peer_w0.425,169,0.10007674913955636,0.07002014366731782
exact_hidden_doy,exact2023,factor_peer_w0.450,169,0.10297496961787737,0.0718952202128983
exact_hidden_doy,exact2023,factor_peer_w0.475,169,0.10594845978389351,0.07380856440787333
exact_hidden_doy,exact2023,factor_peer_w0.500,169,0.10899105929695004,0.07584394251965638
exact_hidden_doy,exact2024,factor_abs_w0.000,152,0.05115447818690075,0.035562735654354104
exact_hidden_doy,exact2024,factor_abs_w0.025,152,0.05209690580960433,0.036155023063996906
exact_hidden_doy,exact2024,factor_abs_w0.050,152,0.0549744349753139,0.0386535073080822
exact_hidden_doy,exact2024,factor_abs_w0.075,152,0.05950700258234148,0.04305945611589078
exact_hidden_doy,exact2024,factor_abs_w0.100,152,0.0653511450655161,0.04856254333633919
exact_hidden_doy,exact2024,factor_abs_w0.125,152,0.07218902212921999,0.05472985274471419
exact_hidden_doy,exact2024,factor_abs_w0.150,152,0.07976547887483312,0.061687218317482105
exact_hidden_doy,exact2024,factor_abs_w0.175,152,0.08788971654209288,0.06925752654468822
exact_hidden_doy,exact2024,factor_abs_w0.200,152,0.09642337308519633,0.07710837295877232
exact_hidden_doy,exact2024,factor_abs_w0.225,152,0.10526692467230175,0.08518650725835077
exact_hidden_doy,exact2024,factor_abs_w0.250,152,0.11434849335413513,0.09372359691088203
exact_hidden_doy,exact2024,factor_abs_w0.275,152,0.12361563163417835,0.10248949987670077
exact_hidden_doy,exact2024,factor_abs_w0.300,152,0.1330295635782987,0.1113862584885115
exact_hidden_doy,exact2024,factor_abs_w0.325,152,0.14256121189477836,0.120359215562106
exact_hidden_doy,exact2024,factor_abs_w0.350,152,0.15218846026405136,0.12940767576857057
exact_hidden_doy,exact2024,factor_abs_w0.375,152,0.16189425464709095,0.13858743891610445
exact_hidden_doy,exact2024,factor_abs_w0.400,152,0.1716652728058039,0.14778797348504638
exact_hidden_doy,exact2024,factor_abs_w0.425,152,0.1814909805935396,0.15698850805398828
exact_hidden_doy,exact2024,factor_abs_w0.450,152,0.19136295392702735,0.166222171736605
exact_hidden_doy,exact2024,factor_abs_w0.475,152,0.20127438531544498,0.17548167196037742
exact_hidden_doy,exact2024,factor_abs_w0.500,152,0.21121972015439833,0.18474117218414976
exact_hidden_doy,exact2024,factor_z_w0.000,152,0.05115447818690075,0.035562735654354104
exact_hidden_doy,exact2024,factor_z_w0.025,152,0.05094636177710396,0.03525480241326727
exact_hidden_doy,exact2024,factor_z_w0.050,152,0.0508489306148624,0.03502986576256114
exact_hidden_doy,exact2024,factor_z_w0.075,152,0.05086282077931479,0.03487649220966692
exact_hidden_doy,exact2024,factor_z_w0.100,152,0.05098794129188174,0.03482610394652809
exact_hidden_doy,exact2024,factor_z_w0.125,152,0.051223477071965146,0.035022619342482866
exact_hidden_doy,exact2024,factor_z_w0.150,152,0.05156791518087554,0.03544722559216844
exact_hidden_doy,exact2024,factor_z_w0.175,152,0.05201909241291975,0.03596001734726413
exact_hidden_doy,exact2024,factor_z_w0.200,152,0.052574260826262424,0.0365867687761805
exact_hidden_doy,exact2024,factor_z_w0.225,152,0.05323016676654259,0.03725097930688619
exact_hidden_doy,exact2024,factor_z_w0.250,152,0.05398313841526885,0.037996198010505
exact_hidden_doy,exact2024,factor_z_w0.275,152,0.05482917689453572,0.03875628930113444
exact_hidden_doy,exact2024,factor_z_w0.300,152,0.055764046403615486,0.039552162407541946
exact_hidden_doy,exact2024,factor_z_w0.325,152,0.05678335962479631,0.040375501593227565
exact_hidden_doy,exact2024,factor_z_w0.350,152,0.05788265557017397,0.04123137459350512
exact_hidden_doy,exact2024,factor_z_w0.375,152,0.059057468012385275,0.04209787484445737
exact_hidden_doy,exact2024,factor_z_w0.400,152,0.06030338354366616,0.042984155901642895
exact_hidden_doy,exact2024,factor_z_w0.425,152,0.06161608906931028,0.043896657232878056
exact_hidden_doy,exact2024,factor_z_w0.450,152,0.06299140912999107,0.04491583944265943
exact_hidden_doy,exact2024,factor_z_w0.475,152,0.06442533385841899,0.045964035044970084
exact_hidden_doy,exact2024,factor_z_w0.500,152,0.06591403862575594,0.04702652639645869
exact_hidden_doy,exact2024,factor_robust_w0.000,152,0.05115447818690075,0.035562735654354104
exact_hidden_doy,exact2024,factor_robust_w0.025,152,0.05213302194994534,0.0361543640509818
exact_hidden_doy,exact2024,factor_robust_w0.050,152,0.05507287687807737,0.03868299070310797
exact_hidden_doy,exact2024,factor_robust_w0.075,152,0.05968492279091312,0.04315336639553896
exact_hidden_doy,exact2024,factor_robust_w0.100,152,0.06561750300355587,0.048779913932198195
exact_hidden_doy,exact2024,factor_robust_w0.125,152,0.07254737654265021,0.05503406165085269
exact_hidden_doy,exact2024,factor_robust_w0.150,152,0.08021649105361997,0.06215471422083765
exact_hidden_doy,exact2024,factor_robust_w0.175,152,0.08843272856598354,0.06984482658036761
exact_hidden_doy,exact2024,factor_robust_w0.200,152,0.0970572407254057,0.07783053782344491
exact_hidden_doy,exact2024,factor_robust_w0.225,152,0.1059904095839279,0.08602782433564503
exact_hidden_doy,exact2024,factor_robust_w0.250,152,0.11516042862564921,0.09459899025940217
exact_hidden_doy,exact2024,factor_robust_w0.275,152,0.12451497969984458,0.10342444972267656
exact_hidden_doy,exact2024,factor_robust_w0.300,152,0.13401542623518078,0.11241911419794004
exact_hidden_doy,exact2024,factor_robust_w0.325,152,0.14363282082893397,0.121502196403479
exact_hidden_doy,exact2024,factor_robust_w0.350,152,0.15334516105991455,0.1307298062467032
exact_hidden_doy,exact2024,factor_robust_w0.375,152,0.16313548992368465,0.14002626237989801
exact_hidden_doy,exact2024,factor_robust_w0.400,152,0.17299056672467755,0.14935057647850383
exact_hidden_doy,exact2024,factor_robust_w0.425,152,0.18289992545035286,0.15873142906862622
exact_hidden_doy,exact2024,factor_robust_w0.450,152,0.192855198879105,0.16813128133798308
exact_hidden_doy,exact2024,factor_robust_w0.475,152,0.20284962704079265,0.17753113360734005
exact_hidden_doy,exact2024,factor_robust_w0.500,152,0.21287769516183044,0.18693098587669688
exact_hidden_doy,exact2024,factor_peer_w0.000,152,0.05115447818690075,0.035562735654354104
exact_hidden_doy,exact2024,factor_peer_w0.025,152,0.05090326792976198,0.03538731018778504
exact_hidden_doy,exact2024,factor_peer_w0.050,152,0.0507545862775183,0.03529687081181303
exact_hidden_doy,exact2024,factor_peer_w0.075,152,0.05070933509121223,0.03524821531304161
exact_hidden_doy,exact2024,factor_peer_w0.100,152,0.05076779094565306,0.03526664143426727
exact_hidden_doy,exact2024,factor_peer_w0.125,152,0.05092959674421252,0.03545736847983108
exact_hidden_doy,exact2024,factor_peer_w0.150,152,0.05119377253604736,0.035903653051638486
exact_hidden_doy,exact2024,factor_peer_w0.175,152,0.051558744780443366,0.03642037550726336
exact_hidden_doy,exact2024,factor_peer_w0.200,152,0.05202239205491342,0.03701348767227255
exact_hidden_doy,exact2024,factor_peer_w0.225,152,0.05258210419727636,0.03767968527865285
exact_hidden_doy,exact2024,factor_peer_w0.250,152,0.053234851210736206,0.038369364125999054
exact_hidden_doy,exact2024,factor_peer_w0.275,152,0.05397725798855571,0.03916996120394058
exact_hidden_doy,exact2024,factor_peer_w0.300,152,0.0548056810140597,0.03999434869124685
exact_hidden_doy,exact2024,factor_peer_w0.325,152,0.055716283596310624,0.04086632728113988
exact_hidden_doy,exact2024,factor_peer_w0.350,152,0.05670510681651209,0.041766227839388395
exact_hidden_doy,exact2024,factor_peer_w0.375,152,0.05776813408166706,0.0426697757996219
exact_hidden_doy,exact2024,factor_peer_w0.400,152,0.05890134791667137,0.04360749705957497
exact_hidden_doy,exact2024,factor_peer_w0.425,152,0.0601007783014659,0.044581300840035365
exact_hidden_doy,exact2024,factor_peer_w0.450,152,0.061362542429409056,0.045562521025888286
exact_hidden_doy,exact2024,factor_peer_w0.475,152,0.06268287620457429,0.0466058272226153
exact_hidden_doy,exact2024,factor_peer_w0.500,152,0.0640581581070891,0.04769388000698584
random_private_like,random0,factor_abs_w0.000,2644,0.0734093265663058,0.0434699149392176
random_private_like,random0,factor_abs_w0.025,2644,0.0742383949118497,0.04501543850883834
random_private_like,random0,factor_abs_w0.050,2644,0.07663293230583237,0.048148335404032995
random_private_like,random0,factor_abs_w0.075,2644,0.0804532804242694,0.052515932725784864
random_private_like,random0,factor_abs_w0.100,2644,0.08550854536708764,0.05800730526887321
random_private_like,random0,factor_abs_w0.125,2644,0.09159448298395353,0.06445310674721644
random_private_like,random0,factor_abs_w0.150,2644,0.09852027343614884,0.07152693051057468
random_private_like,random0,factor_abs_w0.175,2644,0.10612161054800585,0.07912133882972533
random_private_like,random0,factor_abs_w0.200,2644,0.11426375258674565,0.08714213363039634
random_private_like,random0,factor_abs_w0.225,2644,0.12283920818550052,0.09547356892904178
random_private_like,random0,factor_abs_w0.250,2644,0.13176340145355145,0.10403748468413036
random_private_like,random0,factor_abs_w0.275,2644,0.14097011683371802,0.11283308620424415
random_private_like,random0,factor_abs_w0.300,2644,0.15040748219469585,0.1217819564199152
random_private_like,random0,factor_abs_w0.325,2644,0.16003469793365657,0.13086152093246495
random_private_like,random0,factor_abs_w0.350,2644,0.1698194787644191,0.14009167511761703
random_private_like,random0,factor_abs_w0.375,2644,0.1797360931350589,0.14941311579950142
random_private_like,random0,factor_abs_w0.400,2644,0.18976387423749405,0.15879365886680952
random_private_like,random0,factor_abs_w0.425,2644,0.1998860919081807,0.16822703953519477
random_private_like,random0,factor_abs_w0.450,2644,0.21008909656039068,0.17769146978496525
random_private_like,random0,factor_abs_w0.475,2644,0.2203616668827181,0.18717908219476007
random_private_like,random0,factor_abs_w0.500,2644,0.23069451001623803,0.19668802054139178
random_private_like,random0,factor_z_w0.000,2644,0.0734093265663058,0.0434699149392176
random_private_like,random0,factor_z_w0.025,2644,0.07341360203916471,0.04376099115304568
random_private_like,random0,factor_z_w0.050,2644,0.07358667014632665,0.04426604479945123
random_private_like,random0,factor_z_w0.075,2644,0.07392734543791513,0.044967972772947874
random_private_like,random0,factor_z_w0.100,2644,0.07443332657608749,0.04576702956093419
random_private_like,random0,factor_z_w0.125,2644,0.07510127248110562,0.046691353423455276
random_private_like,random0,factor_z_w0.150,2644,0.07592690875304464,0.04773023863105552
random_private_like,random0,factor_z_w0.175,2644,0.07690515677585072,0.04885161874626954
random_private_like,random0,factor_z_w0.200,2644,0.07803027698308077,0.05003749948809917
random_private_like,random0,factor_z_w0.225,2644,0.07929601777395598,0.05129391191799832
random_private_like,random0,factor_z_w0.250,2644,0.0806957623730757,0.05263482287201538
random_private_like,random0,factor_z_w0.275,2644,0.08222266729162567,0.054041432705367876
random_private_like,random0,factor_z_w0.300,2644,0.08386978770415457,0.05548400892318257
random_private_like,random0,factor_z_w0.325,2644,0.08563018675644506,0.05696542122529033
random_private_like,random0,factor_z_w0.350,2644,0.0874970273767085,0.05850165339144514
random_private_like,random0,factor_z_w0.375,2644,0.08946364645480537,0.060077186408755166
random_private_like,random0,factor_z_w0.400,2644,0.09152361223003305,0.06168364569028346
random_private_like,random0,factor_z_w0.425,2644,0.09367076638786309,0.06332219377498338
random_private_like,random0,factor_z_w0.450,2644,0.09589925274557096,0.06498707794801781
random_private_like,random0,factor_z_w0.475,2644,0.09820353455981762,0.06668905749261715
random_private_like,random0,factor_z_w0.500,2644,0.10057840247457107,0.06841955721969024
random_private_like,random0,factor_robust_w0.000,2644,0.0734093265663058,0.0434699149392176
random_private_like,random0,factor_robust_w0.025,2644,0.07423693083453223,0.045007357963417205
random_private_like,random0,factor_robust_w0.050,2644,0.0766243985843709,0.04813327501164575
random_private_like,random0,factor_robust_w0.075,2644,0.08043294662621023,0.0525036247119522
random_private_like,random0,factor_robust_w0.100,2644,0.0854728216066713,0.05796809063461931
random_private_like,random0,factor_robust_w0.125,2644,0.09154087310982871,0.06438265320821547
random_private_like,random0,factor_robust_w0.150,2644,0.09844716121801833,0.07146464765283071
random_private_like,random0,factor_robust_w0.175,2644,0.10602801299626459,0.07905497470235344
random_private_like,random0,factor_robust_w0.200,2644,0.1141491104383141,0.08708544009795081
random_private_like,random0,factor_robust_w0.225,2644,0.12270323212390799,0.09544966331697516
random_private_like,random0,factor_robust_w0.250,2644,0.13160596802319297,0.10403305271558076
random_private_like,random0,factor_robust_w0.275,2644,0.14079120125513014,0.11283248359519195
random_private_like,random0,factor_robust_w0.300,2644,0.15020711623713526,0.12179820519992007
random_private_like,random0,factor_robust_w0.325,2644,0.1598129440050548,0.13090934886856237
random_private_like,random0,factor_robust_w0.350,2644,0.16957641422297545,0.1401550881912924
random_private_like,random0,factor_robust_w0.375,2644,0.1794718009486569,0.14950376440830565
random_private_like,random0,factor_robust_w0.400,2644,0.18947843755071267,0.15891443596728136
random_private_like,random0,factor_robust_w0.425,2644,0.1995795909992732,0.168376674503441
random_private_like,random0,factor_robust_w0.450,2644,0.2097616072499632,0.17787303430411527
random_private_like,random0,factor_robust_w0.475,2644,0.2200132598154287,0.18738278935851232
random_private_like,random0,factor_robust_w0.500,2644,0.23032525045901425,0.19690773016965832
random_private_like,random0,factor_peer_w0.000,2644,0.0734093265663058,0.0434699149392176
random_private_like,random0,factor_peer_w0.025,2644,0.07345228568660023,0.04380086868818729
random_private_like,random0,factor_peer_w0.050,2644,0.07366111402853458,0.04435987014104729
random_private_like,random0,factor_peer_w0.075,2644,0.07403440800691954,0.04509303912806401
random_private_like,random0,factor_peer_w0.100,2644,0.0745696977304905,0.04596529178980051
random_private_like,random0,factor_peer_w0.125,2644,0.07526352683717283,0.04693866274101865
random_private_like,random0,factor_peer_w0.150,2644,0.07611155973959788,0.04803121456993296
random_private_like,random0,factor_peer_w0.175,2644,0.07710870885762738,0.049209356363913194
random_private_like,random0,factor_peer_w0.200,2644,0.0782492737286279,0.050492230626623294
random_private_like,random0,factor_peer_w0.225,2644,0.07952708405377729,0.05185096517928013
random_private_like,random0,factor_peer_w0.250,2644,0.0809356396083135,0.053283000124027646
random_private_like,random0,factor_peer_w0.275,2644,0.08246824128831948,0.054769586913394126
random_private_like,random0,factor_peer_w0.300,2644,0.08411810913971841,0.05630678134116175
random_private_like,random0,factor_peer_w0.325,2644,0.08587848479663639,0.0579013489559527
random_private_like,random0,factor_peer_w0.350,2644,0.08774271718132542,0.05954405551056492
random_private_like,random0,factor_peer_w0.375,2644,0.08970433148644183,0.06122261214970557
random_private_like,random0,factor_peer_w0.400,2644,0.0917570823324731,0.06293490476971099
random_private_like,random0,factor_peer_w0.425,2644,0.09389499257456961,0.06466765386894348
random_private_like,random0,factor_peer_w0.450,2644,0.09611237955986804,0.06641516967232543
random_private_like,random0,factor_peer_w0.475,2644,0.09840387075930107,0.06818537702279269
random_private_like,random0,factor_peer_w0.500,2644,0.10076441067082037,0.06998209954017742
random_private_like,random1,factor_abs_w0.000,2644,0.06654105909924508,0.04336477478155467
random_private_like,random1,factor_abs_w0.025,2644,0.06723469023937086,0.044755130602597955
random_private_like,random1,factor_abs_w0.050,2644,0.06966840963828493,0.04784575644537838
random_private_like,random1,factor_abs_w0.075,2644,0.07366996495099194,0.05224888765111563
random_private_like,random1,factor_abs_w0.100,2644,0.07900147387638848,0.05772023497585341
random_private_like,random1,factor_abs_w0.125,2644,0.0854142535986342,0.06396121004355965
random_private_like,random1,factor_abs_w0.150,2644,0.09268413707528757,0.07093530167641478
random_private_like,random1,factor_abs_w0.175,2644,0.10062552617193307,0.0783600493741617
random_private_like,random1,factor_abs_w0.200,2644,0.10909187171267559,0.08614502589158257
random_private_like,random1,factor_abs_w0.225,2644,0.11797020443561228,0.09433584195588873
random_private_like,random1,factor_abs_w0.250,2644,0.12717426822983585,0.10280395910592761
random_private_like,random1,factor_abs_w0.275,2644,0.1366382544144103,0.11146587255732884
random_private_like,random1,factor_abs_w0.300,2644,0.14631173344420734,0.12029079331997886
random_private_like,random1,factor_abs_w0.325,2644,0.15615577742078338,0.129238887534824
random_private_like,random1,factor_abs_w0.350,2644,0.16614007043678086,0.13829301431921195
random_private_like,random1,factor_abs_w0.375,2644,0.17624077817575748,0.14742172536714124
random_private_like,random1,factor_abs_w0.400,2644,0.1864389805906034,0.15663645101925733
random_private_like,random1,factor_abs_w0.425,2644,0.19671951550301014,0.16588734970194452
random_private_like,random1,factor_abs_w0.450,2644,0.20707012044286704,0.17519597318150393
random_private_like,random1,factor_abs_w0.475,2644,0.21748079107157195,0.18454415371229838
random_private_like,random1,factor_abs_w0.500,2644,0.22794329754221493,0.19395144805347017
random_private_like,random1,factor_z_w0.000,2644,0.06654105909924508,0.04336477478155467
random_private_like,random1,factor_z_w0.025,2644,0.06661694947392931,0.043694677405749525
random_private_like,random1,factor_z_w0.050,2644,0.06688692617576003,0.04421234983845098
random_private_like,random1,factor_z_w0.075,2644,0.06734865517690605,0.04488187851330231
random_private_like,random1,factor_z_w0.100,2644,0.0679982304174213,0.045658861755527864
random_private_like,random1,factor_z_w0.125,2644,0.06883033379644722,0.046567490862428555
random_private_like,random1,factor_z_w0.150,2644,0.06983844132014023,0.047616801309148755
random_private_like,random1,factor_z_w0.175,2644,0.07101505788485775,0.048781073120253184
random_private_like,random1,factor_z_w0.200,2644,0.07235196287330029,0.050015084581924066
random_private_like,random1,factor_z_w0.225,2644,0.07384045057904137,0.05129611878400918
random_private_like,random1,factor_z_w0.250,2644,0.07547155276446207,0.05264366326979712
random_private_like,random1,factor_z_w0.275,2644,0.07723623460856188,0.05406754457948448
