radius,method,policy,pred,pooled_rmse,min_seed_rmse,max_seed_rmse
8,median,override5525,bucket_0_0,0.06678440495548202,0.06304135616297606,0.07039211263637273
8,median,override5525,route_plus_direct_0,0.06678440495548202,0.06304135616297606,0.07039211263637273
16,median,override5525,bucket_0_0,0.06678440495548202,0.06304135616297606,0.07039211263637273
2,median,override5525,route_plus_direct_0,0.06678440495548202,0.06304135616297606,0.07039211263637273
16,median,override5525,route_plus_direct_0,0.06678440495548202,0.06304135616297606,0.07039211263637273
2,mean,override5525,route_plus_direct_0,0.06678440495548202,0.06304135616297606,0.07039211263637273
4,mean,override5525,route_plus_direct_0,0.06678440495548202,0.06304135616297606,0.07039211263637273
8,mean,override5525,route_plus_direct_0,0.06678440495548202,0.06304135616297606,0.07039211263637273
8,mean,override5525,bucket_0.005_0.005,0.06678451022446186,0.06304461051283204,0.07038801294895718
8,mean,override5525,route_plus_direct_0.005,0.06678451022446186,0.06304461051283204,0.07038801294895718
8,median,override6035,bucket_0.01_0.01,0.06678487708226287,0.06305458397839905,0.07039349293743855
8,median,override6035,route_plus_direct_0.01,0.06678487708226287,0.06305458397839905,0.07039349293743855
2,median,dist502,bucket_0.01_0.01,0.06678497170539655,0.06299084386973688,0.07039351560847781
2,median,dist502,route_plus_direct_0.01,0.06678497170539655,0.06299084386973688,0.07039351560847781
4,mean,dist503,bucket_0_0.005,0.06678513097894688,0.06298785816976475,0.07039584554542633
8,median,override5525,bucket_0.005_0.01,0.06678528706457693,0.06305111008418261,0.07038496294499544
8,median,dist502,bucket_0_0.01,0.06678528923624436,0.06299118110266101,0.07039590004108455
4,median,dist502,bucket_0.005_0.03,0.06678532538411887,0.06301465154751637,0.07035107450288362
4,mean,dist502,route_plus_direct_0.005,0.06678534598671623,0.06299293616777296,0.07039321681441117
4,mean,dist502,bucket_0.005_0.005,0.06678534598671623,0.06299293616777296,0.07039321681441117
4,median,dist503,bucket_0_0.005,0.06678539693653134,0.06298910343551581,0.07039487323593101
8,mean,dist503,bucket_0_0.01,0.06678541959959462,0.06299265042742654,0.07039694288405297
2,median,dist502,bucket_0.01_0.03,0.0667855805413955,0.06299755621018042,0.07040486606306848
1,mean,override5525,bucket_0_0.01,0.06678576230483496,0.06306094759093633,0.07038860217512385
1,median,override5525,bucket_0_0.01,0.06678576230483496,0.06306094759093633,0.07038860217512385
4,mean,dist502,bucket_0.01_0.03,0.06678601144196294,0.06300825569177347,0.07035700595900213
2,mean,override6035,bucket_0.01_0,0.06678606780246314,0.0630439027923958,0.07038685508265063
4,median,dist502,bucket_0.01_0.02,0.06678614748242369,0.06302151362295325,0.07036655728595896
2,median,override6035,bucket_0.01_0,0.06678633972875819,0.06304616995107801,0.07038951446610889
8,mean,dist502,bucket_0_0.005,0.06678639022876144,0.0629891676580658,0.07040174349404046
2,mean,dist502,route_plus_direct_0.01,0.06678655263845695,0.06298995683206449,0.07039382644071773
2,mean,dist502,bucket_0.01_0.01,0.06678655263845695,0.06298995683206449,0.07039382644071773
1,mean,override5525,bucket_0.01_0.005,0.06678676218161293,0.06308125301829501,0.07038768794102085
1,median,override5525,bucket_0.01_0.005,0.06678676218161293,0.06308125301829501,0.07038768794102085
4,mean,dist502,bucket_0.01_0.01,0.06678677563959076,0.06300227219390787,0.07038422129306371
4,mean,dist502,route_plus_direct_0.01,0.06678677563959076,0.06300227219390787,0.07038422129306371
4,median,dist502,bucket_0.005_0.005,0.06678684179091444,0.06300154708735492,0.07039428226525275
4,median,dist502,route_plus_direct_0.005,0.06678684179091444,0.06300154708735492,0.07039428226525275
4,median,override6035,bucket_0.01_0,0.06678690136344781,0.06306669947812972,0.07039848316108717
1,mean,override6035,bucket_0.01_0.02,0.06678699155973067,0.06311086498079303,0.0703893987724084
1,median,override6035,bucket_0.01_0.02,0.06678699155973067,0.06311086498079303,0.0703893987724084
2,median,dist503,route_plus_direct_0.005,0.06678709474495856,0.06299163601103959,0.07039861166260714
2,median,dist503,bucket_0.005_0.005,0.06678709474495856,0.06299163601103959,0.07039861166260714
8,mean,dist503,bucket_0_0.02,0.06678730299732227,0.06300143951963237,0.07039272370731942
8,median,override6035,bucket_0.01_0.005,0.06678751994583418,0.0630544597224343,0.07039944496886348
2,median,override5525,bucket_0.01_0.005,0.06678775158792463,0.06304668033104768,0.07038437753306759
16,mean,override5525,bucket_0_0.02,0.06678784665568867,0.06305456834173255,0.07038472146569251
8,median,dist502,bucket_0_0.005,0.06678788774403967,0.0629907208164435,0.07040210955111999
1,median,override5525,bucket_0.01_0,0.0667878974385383,0.06307342635202583,0.07039096132053323
1,mean,override5525,bucket_0.01_0,0.0667878974385383,0.06307342635202583,0.07039096132053323
8,median,override5525,bucket_0.005_0.005,0.06678793615455307,0.06305097163501087,0.07039095606623183
8,median,override5525,route_plus_direct_0.005,0.06678793615455307,0.06305097163501087,0.07039095606623183
4,mean,override5525,bucket_0.01_0.005,0.06678820919006083,0.0630562079305134,0.070381676653801
2,mean,dist503,route_plus_direct_0.005,0.06678823945199266,0.06299158833974323,0.0703990598264387
2,mean,dist503,bucket_0.005_0.005,0.06678823945199266,0.06299158833974323,0.0703990598264387
2,mean,override5525,bucket_0.01_0.005,0.0667884089777639,0.06304507083591611,0.07038297921571839
4,median,dist503,bucket_0.005_0.03,0.06678852218973116,0.06301823607799983,0.07035339515799896
2,median,dist503,bucket_0.01_0.03,0.06678858062606344,0.06300106049610973,0.07040645466674478
2,median,dist503,route_plus_direct_0.01,0.06678868036177928,0.06299605844285056,0.07039544663376114
2,median,dist503,bucket_0.01_0.01,0.06678868036177928,0.06299605844285056,0.07039544663376114
8,median,dist503,bucket_0_0.01,0.06678903998065826,0.0629963469657392,0.07039814107566365
4,mean,dist503,bucket_0.01_0.03,0.0667891511510599,0.06301214899828404,0.07035918984783722
2,mean,dist502,bucket_0.01_0.03,0.06678923297676594,0.0629972856866579,0.07041027390077982
1,mean,override5525,route_plus_direct_0.01,0.06678925471691396,0.06309300782165997,0.07038745080186432
1,median,override5525,bucket_0.01_0.01,0.06678925471691396,0.06309300782165997,0.07038745080186432
1,median,override5525,route_plus_direct_0.01,0.06678925471691396,0.06309300782165997,0.07038745080186432
1,mean,override5525,bucket_0.01_0.01,0.06678925471691396,0.06309300782165997,0.07038745080186432
4,mean,dist503,route_plus_direct_0.005,0.06678925971256083,0.06299865498651885,0.07039533687667716
4,mean,dist503,bucket_0.005_0.005,0.06678925971256083,0.06299865498651885,0.07039533687667716
8,mean,dist502,bucket_0.005_0.01,0.06678926184037381,0.06299716098836562,0.07039948010818255
4,median,dist503,bucket_0.01_0.02,0.06678963103181464,0.06302591753801277,0.07036880847851183
4,mean,override5525,bucket_0.005_0,0.06678963310114282,0.06305171470753253,0.07039274140856457
16,mean,dist502,bucket_0_0.01,0.06678976083302579,0.06299465659487981,0.07040191105538783
8,mean,override6035,bucket_0.01_0,0.06678985263864473,0.06304889982118907,0.07040312179979509
2,median,override5525,bucket_0.005_0,0.0667901549185805,0.063048374985273,0.07039015853446277
4,median,override5525,bucket_0.01_0.03,0.0667902348520756,0.06308493140719512,0.07034361159526838
1,median,dist502,bucket_0.005_0.005,0.06679027191244497,0.06301560500727957,0.07040250224427752
1,median,dist502,route_plus_direct_0.005,0.06679027191244497,0.06301560500727957,0.07040250224427752
1,mean,dist502,bucket_0.005_0.005,0.06679027191244497,0.06301560500727957,0.07040250224427752
1,mean,dist502,route_plus_direct_0.005,0.06679027191244497,0.06301560500727957,0.07040250224427752
8,mean,dist503,bucket_0_0.005,0.0667902791396324,0.06299481985746623,0.07040387387077807
2,mean,dist503,route_plus_direct_0.01,0.0667902798449627,0.06299522086916784,0.07039575903502879
2,mean,dist503,bucket_0.01_0.01,0.0667902798449627,0.06299522086916784,0.07039575903502879
2,mean,override5525,bucket_0.005_0,0.06679028688773463,0.06304751478224767,0.07038904983552607
4,mean,dist503,bucket_0.01_0.01,0.0667905317024715,0.0630076183801026,0.07038635464681303
4,mean,dist503,route_plus_direct_0.01,0.0667905317024715,0.0630076183801026,0.07038635464681303
16,mean,dist502,bucket_0_0.005,0.06679056382228402,0.06299297245399244,0.07040541242871122
8,median,override6035,bucket_0_0.03,0.06679059517646163,0.06306833181247687,0.07038240846130893
8,mean,override5525,bucket_0_0.03,0.06679060462404768,0.06306841662746322,0.07038020904796403
4,median,dist503,bucket_0.005_0.005,0.06679076518461065,0.06300721239372949,0.07039642563152565
4,median,dist503,route_plus_direct_0.005,0.06679076518461065,0.06300721239372949,0.07039642563152565
16,median,override5525,route_plus_direct_-0.01,0.0667908847151487,0.06304569280708693,0.07040233098290609
4,median,override5525,bucket_0.005_0,0.06679101481451188,0.06305912236113663,0.07039523613295243
4,median,dist502,bucket_0.01_0.01,0.06679113954464146,0.06302108924349245,0.07038735528137736
4,median,dist502,route_plus_direct_0.01,0.06679113954464146,0.06302108924349245,0.07038735528137736
1,median,dist502,bucket_0.005_0,0.06679129811071893,0.06300756552667183,0.0704058820552981
1,mean,dist502,bucket_0.005_0,0.06679129811071893,0.06300756552667183,0.0704058820552981
8,mean,dist502,bucket_0.005_0.02,0.06679150436853716,0.06300681317687895,0.07039521514930282
2,median,override5525,route_plus_direct_0.015,0.0667915941924403,0.0630523461954235,0.0703873153533092
16,median,dist502,bucket_0_0.005,0.06679163318761248,0.06299294823933495,0.0704055787486414
16,mean,override5525,bucket_0.005_0.01,0.06679171446503122,0.06305401573936704,0.07039369158405273
4,mean,override5525,route_plus_direct_0.015,0.06679172751530467,0.06306736832294525,0.0703686756226903
8,median,dist503,bucket_0_0.005,0.06679179860638883,0.0629963487463184,0.07040428363103143
4,median,override5525,bucket_0.01_0.005,0.06679208839505327,0.06307322354287606,0.07038643114509507
1,mean,override6035,route_plus_direct_0.015,0.06679213019148339,0.06312138585755019,0.07039494856687467
1,median,override6035,route_plus_direct_0.015,0.06679213019148339,0.06312138585755019,0.07039494856687467
16,mean,override6035,bucket_0.01_0.01,0.06679226375943602,0.06305617741662298,0.07040391318258216
16,mean,override6035,route_plus_direct_0.01,0.06679226375943602,0.06305617741662298,0.07040391318258216
2,mean,dist503,bucket_0.01_0.03,0.0667922876798985,0.06300093515289866,0.07041186701843909
16,median,dist502,bucket_0_0.01,0.06679255409023133,0.06299529659635165,0.07040274881914148
16,mean,override5525,route_plus_direct_0.005,0.06679263776940988,0.06305270428597529,0.0703970378006258
16,mean,override5525,bucket_0.005_0.005,0.06679263776940988,0.06305270428597529,0.0703970378006258
2,mean,override5525,route_plus_direct_0.015,0.06679279978616885,0.06304964956514535,0.0703863628045281
1,median,dist502,bucket_0.005_0.01,0.06679287253770412,0.0630275747552857,0.07040215908647487
1,mean,dist502,bucket_0.005_0.01,0.06679287253770412,0.0630275747552857,0.07040215908647487
8,median,override6035,bucket_0.01_0.02,0.06679293355253638,0.06306985749076544,0.07039236266080051
8,mean,dist503,bucket_0.005_0.01,0.06679296850665085,0.06300237437438924,0.07040163403644577
16,mean,override6035,bucket_0_0.03,0.06679303740255098,0.06306636107714633,0.07039285724705928
8,mean,override5525,bucket_0.005_0,0.06679314286597046,0.06305102817774805,0.07039803054893017
16,mean,override6035,bucket_0.01_0.005,0.06679317943281379,0.0630548418236849,0.07040723185678091
8,median,override5525,bucket_0.005_0.02,0.06679333135957477,0.06306641216206095,0.0703837532097897
8,median,dist502,bucket_0_0.02,0.06679343411548379,0.06300713167833666,0.0703942623684329
16,mean,dist503,bucket_0_0.01,0.066793453932284,0.06299980988403947,0.07040410770921224
1,mean,dist502,bucket_0_0.005,0.06679390701174359,0.06300331212560645,0.07040853223775655
1,median,dist502,bucket_0_0.005,0.06679390701174359,0.06300331212560645,0.07040853223775655
8,mean,dist502,route_plus_direct_0.005,0.06679393902611924,0.06299889214259771,0.07040643432657054
8,mean,dist502,bucket_0.005_0.005,0.06679393902611924,0.06299889214259771,0.07040643432657054
1,mean,dist503,route_plus_direct_0.005,0.0667942544725313,0.06302149004668316,0.07040470728768587
1,mean,dist503,bucket_0.005_0.005,0.0667942544725313,0.06302149004668316,0.07040470728768587
1,median,dist503,bucket_0.005_0.005,0.0667942544725313,0.06302149004668316,0.07040470728768587
1,median,dist503,route_plus_direct_0.005,0.0667942544725313,0.06302149004668316,0.07040470728768587
16,mean,dist503,bucket_0_0.005,0.06679444568640645,0.06299859400709945,0.07040756420142302
8,median,override6035,bucket_0.01_0,0.06679460980078498,0.063059344237198,0.07040898723118308
8,median,dist502,bucket_0.005_0.01,0.06679477766499288,0.06300557810946746,0.07040301571284176
8,mean,dist503,bucket_0.005_0.02,0.06679485169152384,0.0630111621102534,0.07039741514087028
4,median,dist503,route_plus_direct_0.01,0.06679491477387978,0.06302632893375622,0.07038953498235039
4,median,dist503,bucket_0.01_0.01,0.06679491477387978,0.06302632893375622,0.07038953498235039
4,median,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
8,median,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
4,mean,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
8,mean,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
16,mean,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
8,mean,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
2,mean,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
1,median,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
2,median,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
16,mean,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
1,mean,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
16,median,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
16,median,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
4,mean,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
1,mean,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
1,median,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
4,median,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
2,median,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
8,median,dist502,bucket_0_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
2,mean,dist502,route_plus_direct_0,0.06679493315417001,0.06299527107617646,0.07041191175933409
8,median,override5525,bucket_0.005_0,0.06679503232676197,0.06305584202081048,0.070400540316657
8,mean,override5525,route_plus_direct_0.01,0.06679536831108737,0.06305944962099241,0.07039331089186401
8,mean,override5525,bucket_0.01_0.01,0.06679536831108737,0.06305944962099241,0.07039331089186401
1,mean,dist503,bucket_0.005_0,0.06679537044892507,0.06301365823433781,0.07040798848059693
1,median,dist503,bucket_0.005_0,0.06679537044892507,0.06301365823433781,0.07040798848059693
1,mean,dist502,bucket_0.01_0.005,0.06679543853314523,0.06303684825436194,0.07040456363208814
1,median,dist502,bucket_0.01_0.005,0.06679543853314523,0.06303684825436194,0.07040456363208814
16,median,dist503,bucket_0_0.005,0.06679554432350303,0.06299855970094675,0.0704077981640176
16,median,override6035,bucket_0.005_0.02,0.06679564438825893,0.06305910594130429,0.07039877688965872
8,mean,override6035,bucket_0.01_0.03,0.06679611644465833,0.06307601958288764,0.07039142179500789
16,median,override5525,bucket_0_0.02,0.0667961328007803,0.0630583444073782,0.07038874499872938
16,median,dist503,bucket_0_0.01,0.06679630540741735,0.06300042974789036,0.07040508006770645
1,median,dist502,bucket_0.01_0,0.06679646465204409,0.06302881148338291,0.07040794334415537
1,mean,dist502,bucket_0.01_0,0.06679646465204409,0.06302881148338291,0.07040794334415537
