year,bd,robust,base,alpha,n,rmse,mae,facn
2021,8,mean,base,0.1,130,0.088154945150963,0.06582277070952951,130
2021,8,mean,base,0.2,130,0.08658359044715376,0.06492757844989981,130
2021,8,mean,base,0.3,130,0.08557569184202458,0.06452482981008004,130
2021,8,mean,base,0.4,130,0.08515125984465172,0.06452243802593405,130
2021,8,mean,base,0.5,130,0.08531900252224693,0.0648795405707144,130
2021,8,mean,base,0.7,130,0.08740534209085489,0.0670230685724953,130
2021,8,mean,base,1.0,130,0.0945418673035033,0.07393973644122168,130
2021,8,mean,base,1.5,130,0.11455751891217716,0.09339655541865372,130
2021,8,mean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,8,mean,hgb,0.1,130,0.07669724791322317,0.05653155186209113,130
2021,8,mean,hgb,0.2,130,0.07655349514168819,0.0561117371177716,130
2021,8,mean,hgb,0.3,130,0.07706792146362895,0.056265725895384755,130
2021,8,mean,hgb,0.4,130,0.0782275433489332,0.057042412781038394,130
2021,8,mean,hgb,0.5,130,0.08000431036802899,0.05864520071854915,130
2021,8,mean,hgb,0.7,130,0.08524167592018536,0.06464281190549052,130
2021,8,mean,hgb,1.0,130,0.09655181077162911,0.07624968138487472,130
2021,8,mean,hgb,1.5,130,0.12153288704435354,0.09916879875984229,130
2021,12,median,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,12,median,lag,0.1,130,0.08317693388988742,0.061285884255384025,130
2021,12,median,lag,0.2,130,0.08110010061848098,0.060007888618247185,130
2021,12,median,lag,0.3,130,0.07982497343023219,0.05990220039983496,130
2021,12,median,lag,0.4,130,0.0793901915840446,0.06046223417406576,130
2021,12,median,lag,0.5,130,0.0798094902262246,0.06159791811225089,130
2021,12,median,lag,0.7,130,0.08313234853184652,0.06499048122695467,130
2021,12,median,lag,1.0,130,0.0935037800804331,0.07228770510883055,130
2021,12,median,lag,1.5,130,0.12048137156258905,0.09226828863494263,130
2021,12,median,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,12,median,base,0.1,130,0.08749668399644266,0.06491732962896941,130
2021,12,median,base,0.2,130,0.08544230685534832,0.06327525958447464,130
2021,12,median,base,0.3,130,0.08414916496887037,0.06279776367559053,130
2021,12,median,base,0.4,130,0.0836525684181742,0.0631474185654562,130
2021,12,median,base,0.5,130,0.08396665120606499,0.0639892538341257,130
2021,12,median,base,0.7,130,0.08696907128273698,0.06793787838350053,130
2021,12,median,base,1.0,130,0.09671231142334855,0.07494811330526684,130
2021,12,median,base,1.5,130,0.12270104193544983,0.09441682328055187,130
2021,12,median,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,12,median,hgb,0.1,130,0.07620195534167364,0.056266789369716595,130
2021,12,median,hgb,0.2,130,0.07578850106518434,0.055745213101133076,130
2021,12,median,hgb,0.3,130,0.07626946874946075,0.056146103417289504,130
2021,12,median,hgb,0.4,130,0.07762823524174044,0.05772827947873191,130
2021,12,median,hgb,0.5,130,0.07981998511634486,0.059896844620269854,130
2021,12,median,hgb,0.7,130,0.086425299998554,0.06606770625206143,130
2021,12,median,hgb,1.0,130,0.10067922684036472,0.0776503703664545,130
2021,12,median,hgb,1.5,130,0.1315324494392399,0.1012351810470414,130
2021,12,trimmean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,12,trimmean,lag,0.1,130,0.0832965433328736,0.06139190893460082,130
2021,12,trimmean,lag,0.2,130,0.08126380737981086,0.060065379850189914,130
2021,12,trimmean,lag,0.3,130,0.07995017943754289,0.05979013995205351,130
2021,12,trimmean,lag,0.4,130,0.07939136311905849,0.06019391271849945,130
2021,12,trimmean,lag,0.5,130,0.07960325638617861,0.06116909173963551,130
2021,12,trimmean,lag,0.7,130,0.08229371687298144,0.06445065360276943,130
2021,12,trimmean,lag,1.0,130,0.09135707979029312,0.07147754279906306,130
2021,12,trimmean,lag,1.5,130,0.11586141384300927,0.09089542027178434,130
2021,12,trimmean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,12,trimmean,base,0.1,130,0.08760123002257364,0.0650365385218815,130
2021,12,trimmean,base,0.2,130,0.08557894514845707,0.0634566174362173,130
2021,12,trimmean,base,0.3,130,0.0842393539122421,0.06287496669130314,130
2021,12,trimmean,base,0.4,130,0.08361527483633553,0.06300155891546802,130
2021,12,trimmean,base,0.5,130,0.08372270998919269,0.06355312441329007,130
2021,12,trimmean,base,0.7,130,0.08610253052387784,0.0668639443934633,130
2021,12,trimmean,base,1.0,130,0.09455353103637128,0.07376206691655031,130
2021,12,trimmean,base,1.5,130,0.11806592177390718,0.09287000313058384,130
2021,12,trimmean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,12,trimmean,hgb,0.1,130,0.07628299246942073,0.05631185572298077,130
2021,12,trimmean,hgb,0.2,130,0.07586413677007135,0.055726521016957485,130
2021,12,trimmean,hgb,0.3,130,0.07625203013180092,0.05596087073514848,130
2021,12,trimmean,hgb,0.4,130,0.07743454974459818,0.057072534132201126,130
2021,12,trimmean,hgb,0.5,130,0.07937618933062242,0.05914501595385499,130
2021,12,trimmean,hgb,0.7,130,0.08530953604597157,0.06526198186286825,130
2021,12,trimmean,hgb,1.0,130,0.09830522508382002,0.0770220419827183,130
2021,12,trimmean,hgb,1.5,130,0.12686831249084618,0.10004139633658791,130
2021,12,mean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,12,mean,lag,0.1,130,0.08357586816538833,0.06167680282621392,130
2021,12,mean,lag,0.2,130,0.08177756179400514,0.060684293279965724,130
2021,12,mean,lag,0.3,130,0.08064419406407412,0.06056387615492625,130
2021,12,mean,lag,0.4,130,0.08020395881384862,0.06084059316597837,130
2021,12,mean,lag,0.5,130,0.08046823306423949,0.06179252653453884,130
2021,12,mean,lag,0.7,130,0.08306549962715279,0.06517328892748321,130
2021,12,mean,lag,1.0,130,0.09157801262466525,0.07288875017914588,130
2021,12,mean,lag,1.5,130,0.11458508632247881,0.0922874523101043,130
2021,12,mean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,12,mean,base,0.1,130,0.08790260887664753,0.06531400869995181,130
2021,12,mean,base,0.2,130,0.08613989871570446,0.06399103574827807,130
2021,12,mean,base,0.3,130,0.08500922422937719,0.06344410488354055,130
2021,12,mean,base,0.4,130,0.08453594979242264,0.06359604771106593,130
2021,12,mean,base,0.5,130,0.08473109205262983,0.06440814922081417,130
2021,12,mean,base,0.7,130,0.08709327136106992,0.06753084691902825,130
2021,12,mean,base,1.0,130,0.09509785473142261,0.07506229825347337,130
2021,12,mean,base,1.5,130,0.11721629466951376,0.09462697601416438,130
2021,12,mean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,12,mean,hgb,0.1,130,0.07653883377257924,0.05645851675731092,130
2021,12,mean,hgb,0.2,130,0.07631581438040803,0.05604695413219012,130
2021,12,mean,hgb,0.3,130,0.07683284794748292,0.05620066884027626,130
2021,12,mean,hgb,0.4,130,0.0780752334149244,0.057277524804214705,130
2021,12,mean,hgb,0.5,130,0.08000918804591496,0.059496496356067546,130
2021,12,mean,hgb,0.7,130,0.08574814295017223,0.06581770709055346,130
2021,12,mean,hgb,1.0,130,0.09812848167118073,0.07805584375545851,130
2021,12,mean,hgb,1.5,130,0.12525470612260406,0.10101188956291751,130
2021,16,median,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,16,median,lag,0.1,130,0.08289389979898605,0.061121772074195425,130
2021,16,median,lag,0.2,130,0.0806864182753434,0.059804137553279936,130
2021,16,median,lag,0.3,130,0.07944968739258926,0.06002868472616727,130
2021,16,median,lag,0.4,130,0.07922917910665113,0.06078196869489567,130
2021,16,median,lag,0.5,130,0.08003329356901794,0.06185880548639937,130
2021,16,median,lag,0.7,130,0.0845613645943447,0.06533549097179722,130
2021,16,median,lag,1.0,130,0.09742424392478505,0.07426547219631313,130
2021,16,median,lag,1.5,130,0.12905045559995668,0.09722810510819044,130
2021,16,median,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,16,median,base,0.1,130,0.08728511906883796,0.06475904829894837,130
2021,16,median,base,0.2,130,0.08516755010208944,0.06322825228049,130
2021,16,median,base,0.3,130,0.08397253379754459,0.06316945973233976,130
2021,16,median,base,0.4,130,0.08373957569049882,0.06359978401414156,130
2021,16,median,base,0.5,130,0.08447663525334653,0.06470005416812456,130
2021,16,median,base,0.7,130,0.08873239783136015,0.06907827384813868,130
2021,16,median,base,1.0,130,0.10100523587960768,0.07744816366222909,130
2021,16,median,base,1.5,130,0.13169736143101876,0.10052960480364387,130
2021,16,median,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,16,median,hgb,0.1,130,0.07610128762246172,0.05628351812982713,130
2021,16,median,hgb,0.2,130,0.07576484700812477,0.05598087409584733,130
2021,16,median,hgb,0.3,130,0.07650015273834176,0.05660804978126656,130
2021,16,median,hgb,0.4,130,0.07827700785206243,0.058391574627678855,130
2021,16,median,hgb,0.5,130,0.08102692027968993,0.06099027286553362,130
2021,16,median,hgb,0.7,130,0.08905431657624165,0.06788377974653373,130
2021,16,median,hgb,1.0,130,0.10583737527719363,0.08100600654011587,130
2021,16,median,hgb,1.5,130,0.14111739709386928,0.10763819057841936,130
2021,16,trimmean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,16,trimmean,lag,0.1,130,0.08300543805702545,0.06120937316719086,130
2021,16,trimmean,lag,0.2,130,0.080857063399177,0.059816682762177054,130
2021,16,trimmean,lag,0.3,130,0.07962060210537024,0.05987399063741878,130
2021,16,trimmean,lag,0.4,130,0.07933870103101112,0.060638521901599886,130
2021,16,trimmean,lag,0.5,130,0.08002144904047889,0.06161584191497377,130
2021,16,trimmean,lag,0.7,130,0.08415389965882453,0.06510990741575887,130
2021,16,trimmean,lag,1.0,130,0.09618550195604701,0.07392539314730746,130
2021,16,trimmean,lag,1.5,130,0.12625454390285704,0.09723194358615993,130
2021,16,trimmean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,16,trimmean,base,0.1,130,0.08736702351749204,0.06486801534695504,130
2021,16,trimmean,base,0.2,130,0.08528000660417216,0.06336558253411063,130
2021,16,trimmean,base,0.3,130,0.08405935925340263,0.06320176880279477,130
2021,16,trimmean,base,0.4,130,0.08374297494931073,0.06342441643179293,130
2021,16,trimmean,base,0.5,130,0.08434103065657,0.06445896202283379,130
2021,16,trimmean,base,0.7,130,0.08817764751151866,0.06828497791616431,130
2021,16,trimmean,base,1.0,130,0.09960036044222055,0.07646885921701396,130
2021,16,trimmean,base,1.5,130,0.1287143921160761,0.10024442736530355,130
2021,16,trimmean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,16,trimmean,hgb,0.1,130,0.07616165382191464,0.05632323333010857,130
2021,16,trimmean,hgb,0.2,130,0.07582383183060422,0.05597832993773868,130
2021,16,trimmean,hgb,0.3,130,0.0764952485952275,0.05652847876089097,130
2021,16,trimmean,hgb,0.4,130,0.07814989613172162,0.05807974925744964,130
2021,16,trimmean,hgb,0.5,130,0.08072733797627306,0.060575888395798944,130
2021,16,trimmean,hgb,0.7,130,0.08829913719939994,0.06743657577356077,130
2021,16,trimmean,hgb,1.0,130,0.10425253765337278,0.08066791115940393,130
2021,16,trimmean,hgb,1.5,130,0.13806020682000794,0.10747962712243068,130
2021,16,mean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,16,mean,lag,0.1,130,0.08328546944970636,0.061497243612438884,130
2021,16,mean,lag,0.2,130,0.08132953386427721,0.06041765004985129,130
2021,16,mean,lag,0.3,130,0.08018494489297916,0.060344120783576934,130
2021,16,mean,lag,0.4,130,0.07988658428163291,0.061027752264887485,130
2021,16,mean,lag,0.5,130,0.08044386838454261,0.06212442085803259,130
2021,16,mean,lag,0.7,130,0.08403119147671595,0.06543011430820692,130
2021,16,mean,lag,1.0,130,0.09473433274102984,0.07448282390812344,130
2021,16,mean,lag,1.5,130,0.12208885261881117,0.09679482246912546,130
2021,16,mean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,16,mean,base,0.1,130,0.0876679762112707,0.06514365100037306,130
2021,16,mean,base,0.2,130,0.08579935351713912,0.0638021852362367,130
2021,16,mean,base,0.3,130,0.08470237733809448,0.06349535017505488,130
2021,16,mean,base,0.4,130,0.08440713856823791,0.06393456801892194,130
2021,16,mean,base,0.5,130,0.08492199955027752,0.06488501216298345,130
2021,16,mean,base,0.7,130,0.08830307976314926,0.06878307918904215,130
2021,16,mean,base,1.0,130,0.09851030715675431,0.07704619236125736,130
2021,16,mean,base,1.5,130,0.12499812606311311,0.09974800273737407,130
2021,16,mean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,16,mean,hgb,0.1,130,0.07640135575898813,0.05646794335016732,130
2021,16,mean,hgb,0.2,130,0.07619637655114501,0.05619998378872637,130
2021,16,mean,hgb,0.3,130,0.0768876914013104,0.056638970689199965,130
2021,16,mean,hgb,0.4,130,0.07845160948195545,0.0580116112610722,130
2021,16,mean,hgb,0.5,130,0.08083750134301647,0.060497241971670765,130
2021,16,mean,hgb,0.7,130,0.08778451324059734,0.06744915048348646,130
2021,16,mean,hgb,1.0,130,0.10242833770763622,0.08067928003523149,130
2021,16,mean,hgb,1.5,130,0.1337016955853143,0.1061112453188542,130
2021,24,median,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,24,median,lag,0.1,130,0.08280731664233894,0.06105870628707186,130
2021,24,median,lag,0.2,130,0.08086740265987846,0.060009435152033365,130
2021,24,median,lag,0.3,130,0.08026836105510796,0.06061483693587469,130
2021,24,median,lag,0.4,130,0.08103993219431607,0.062148790615634164,130
2021,24,median,lag,0.5,130,0.08314396721177933,0.0642500156308468,130
2021,24,median,lag,0.7,130,0.09092183555794164,0.06992320404022956,130
2021,24,median,lag,1.0,130,0.1093388330054912,0.08302702105266346,130
2021,24,median,lag,1.5,130,0.15007244175394074,0.11270393202492303,130
2021,24,median,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,24,median,base,0.1,130,0.087063541232982,0.06437068974282566,130
2021,24,median,base,0.2,130,0.08505398626951327,0.06285782044777745,130
2021,24,median,base,0.3,130,0.0843165985954715,0.06281357690532413,130
2021,24,median,base,0.4,130,0.08488453844577998,0.06388858070114975,130
2021,24,median,base,0.5,130,0.08673216696050116,0.06629880456099232,130
2021,24,median,base,0.7,130,0.09391272636277959,0.07186363843386623,130
2021,24,median,base,1.0,130,0.11145719415649583,0.08514044648494207,130
2021,24,median,base,1.5,130,0.15115435727927706,0.11481171349312473,130
2021,24,median,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,24,median,hgb,0.1,130,0.0759752086780447,0.056288654709636274,130
2021,24,median,hgb,0.2,130,0.07589398751895236,0.056091321222017404,130
2021,24,median,hgb,0.3,130,0.07725639261219279,0.057469677419594994,130
2021,24,median,hgb,0.4,130,0.07998869237235706,0.05971976649072553,130
2021,24,median,hgb,0.5,130,0.08395724784375552,0.06293615829669852,130
2021,24,median,hgb,0.7,130,0.09493703245740297,0.07171668082960736,130
2021,24,median,hgb,1.0,130,0.11669095940477853,0.08793902572077127,130
2021,24,median,hgb,1.5,130,0.16034162528743287,0.120706878661686,130
2021,24,trimmean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,24,trimmean,lag,0.1,130,0.08284068854545505,0.06102097925143216,130
2021,24,trimmean,lag,0.2,130,0.08091321984851546,0.05975616251979894,130
2021,24,trimmean,lag,0.3,130,0.08030356666319062,0.06042976281045119,130
2021,24,trimmean,lag,0.4,130,0.08104147516186384,0.06177201051794306,130
2021,24,trimmean,lag,0.5,130,0.08309105113668187,0.06389461322497461,130
2021,24,trimmean,lag,0.7,130,0.09071361286594547,0.06933296152965744,130
2021,24,trimmean,lag,1.0,130,0.10884069214696308,0.08315006223121595,130
2021,24,trimmean,lag,1.5,130,0.14907070429905436,0.1123028262557431,130
2021,24,trimmean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,24,trimmean,base,0.1,130,0.08703819804522084,0.06430551833964715,130
2021,24,trimmean,base,0.2,130,0.08498065867676408,0.0628071082502272,130
2021,24,trimmean,base,0.3,130,0.08417316071242936,0.06249438936552874,130
2021,24,trimmean,base,0.4,130,0.08465148447907124,0.06331803824535034,130
2021,24,trimmean,base,0.5,130,0.08639427567672875,0.06521206902024396,130
2021,24,trimmean,base,0.7,130,0.09333915349475547,0.07097617886825824,130
2021,24,trimmean,base,1.0,130,0.11051976823528147,0.08415479505873771,130
2021,24,trimmean,base,1.5,130,0.14966252903452107,0.11370637655686522,130
2021,24,trimmean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,24,trimmean,hgb,0.1,130,0.07596040162035865,0.05618615357168262,130
2021,24,trimmean,hgb,0.2,130,0.07584032079159912,0.055977787353667416,130
2021,24,trimmean,hgb,0.3,130,0.07714188295747862,0.05695268343886284,130
2021,24,trimmean,hgb,0.4,130,0.07979555225502352,0.059308228540041995,130
2021,24,trimmean,hgb,0.5,130,0.08367278182389566,0.06239095080420886,130
2021,24,trimmean,hgb,0.7,130,0.0944498573323323,0.07097046966603679,130
2021,24,trimmean,hgb,1.0,130,0.11588925224354236,0.0869742409865089,130
2021,24,trimmean,hgb,1.5,130,0.1590380717882996,0.1200395939671489,130
2021,24,mean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,24,mean,lag,0.1,130,0.08315820102347238,0.06130368332963779,130
2021,24,mean,lag,0.2,130,0.08130936647761101,0.06014010699237609,130
2021,24,mean,lag,0.3,130,0.0805191558246409,0.060476975096093274,130
2021,24,mean,lag,0.4,130,0.08081862737406081,0.06172225718149461,130
2021,24,mean,lag,0.5,130,0.08219587157962326,0.06333552129630633,130
2021,24,mean,lag,0.7,130,0.08794183843611403,0.06809463048449098,130
2021,24,mean,lag,1.0,130,0.10257502448524745,0.08020605805142632,130
2021,24,mean,lag,1.5,130,0.13671860680378423,0.10693570419925136,130
2021,24,mean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,24,mean,base,0.1,130,0.0874010785805398,0.06467970960234691,130
2021,24,mean,base,0.2,130,0.08548195177046349,0.06302919135560484,130
2021,24,mean,base,0.3,130,0.0845669812522957,0.06271434556946925,130
2021,24,mean,base,0.4,130,0.08468871976808102,0.06311324601507153,130
2021,24,mean,base,0.5,130,0.0858427567822651,0.06443730390436864,130
2021,24,mean,base,0.7,130,0.09105581946586754,0.06979199431804421,130
2021,24,mean,base,1.0,130,0.10486132530620623,0.08143333650685246,130
2021,24,mean,base,1.5,130,0.13794087013199655,0.10900547259891348,130
2021,24,mean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,24,mean,hgb,0.1,130,0.07621285893375704,0.056364385846214685,130
2021,24,mean,hgb,0.2,130,0.07607522103825752,0.05595983807196376,130
2021,24,mean,hgb,0.3,130,0.07708873681268145,0.05636128406076496,130
2021,24,mean,hgb,0.4,130,0.07920923007403957,0.05846836458903821,130
2021,24,mean,hgb,0.5,130,0.08235123321882641,0.061559148648303634,130
2021,24,mean,hgb,0.7,130,0.0912444884621354,0.06974092844555223,130
2021,24,mean,hgb,1.0,130,0.10937441887498477,0.08379743733410115,130
2021,24,mean,hgb,1.5,130,0.1467946485762446,0.11381755127580226,130
2021,30,median,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,30,median,lag,0.1,130,0.0825829299413349,0.06096537914016029,130
2021,30,median,lag,0.2,130,0.08046902334780562,0.059843584559301506,130
2021,30,median,lag,0.3,130,0.07975916636152197,0.06009052983497143,130
2021,30,median,lag,0.4,130,0.08049051508159945,0.061399253636484324,130
2021,30,median,lag,0.5,130,0.08262480811958618,0.0633148762226251,130
2021,30,median,lag,0.7,130,0.09064184029484355,0.06942949994552622,130
2021,30,median,lag,1.0,130,0.10968865437910902,0.08218717472976493,130
2021,30,median,lag,1.5,130,0.1516897503598241,0.11344441077966079,130
2021,30,median,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,30,median,base,0.1,130,0.08694412081398685,0.06439654072835513,130
2021,30,median,base,0.2,130,0.08486795681367378,0.0631245611878076,130
2021,30,median,base,0.3,130,0.08412370380944394,0.06318052930164042,130
2021,30,median,base,0.4,130,0.08474646004873301,0.06429122608668938,130
2021,30,median,base,0.5,130,0.08670677561900769,0.06676673216306031,130
2021,30,median,base,0.7,130,0.0942501052041579,0.07246278693580795,130
2021,30,median,base,1.0,130,0.11252839492646795,0.0863407134880593,130
2021,30,median,base,1.5,130,0.153559929256412,0.11663424668469738,130
2021,30,median,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,30,median,hgb,0.1,130,0.07592190845559416,0.05633850210443596,130
2021,30,median,hgb,0.2,130,0.07585284892787043,0.05606259027418209,130
2021,30,median,hgb,0.3,130,0.07729237152973151,0.05746209789454497,130
2021,30,median,hgb,0.4,130,0.08015924277453448,0.05993257751678555,130
2021,30,median,hgb,0.5,130,0.08430797831145323,0.06337181884153968,130
2021,30,median,hgb,0.7,130,0.09573562406107182,0.07262829350473735,130
2021,30,median,hgb,1.0,130,0.11825207279395979,0.08802550199450423,130
2021,30,median,hgb,1.5,130,0.16319530543246757,0.12111012855649347,130
2021,30,trimmean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,30,trimmean,lag,0.1,130,0.08271728333900587,0.0610454178816291,130
2021,30,trimmean,lag,0.2,130,0.08068941533836307,0.059762358281674866,130
2021,30,trimmean,lag,0.3,130,0.0800090792979561,0.060142067432456627,130
2021,30,trimmean,lag,0.4,130,0.08071035887892376,0.06119000485082954,130
2021,30,trimmean,lag,0.5,130,0.08275813874430109,0.06299107764062588,130
2021,30,trimmean,lag,0.7,130,0.09046833279069788,0.06838613602673,130
2021,30,trimmean,lag,1.0,130,0.10887249692037358,0.08173085655562816,130
2021,30,trimmean,lag,1.5,130,0.14969464782646527,0.11175630798311434,130
2021,30,trimmean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,30,trimmean,base,0.1,130,0.08700885745635216,0.06445084285149028,130
2021,30,trimmean,base,0.2,130,0.08494817888413038,0.06321951688609527,130
2021,30,trimmean,base,0.3,130,0.08416580750755556,0.06310623342819803,130
2021,30,trimmean,base,0.4,130,0.08469717497570894,0.06399505800773636,130
2021,30,trimmean,base,0.5,130,0.08651807893227342,0.06579477003138748,130
2021,30,trimmean,base,0.7,130,0.0936751074835594,0.07081711033266408,130
2021,30,trimmean,base,1.0,130,0.11124200742269735,0.08453544707014786,130
2021,30,trimmean,base,1.5,130,0.15104683509987477,0.11400682821532343,130
2021,30,trimmean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,30,trimmean,hgb,0.1,130,0.07594404262213818,0.0562273348174113,130
2021,30,trimmean,hgb,0.2,130,0.07583850131363791,0.05596346418661713,130
2021,30,trimmean,hgb,0.3,130,0.07718482487511684,0.056946575397067205,130
2021,30,trimmean,hgb,0.4,130,0.0799096636102576,0.05921988719962846,130
2021,30,trimmean,hgb,0.5,130,0.08387877993512352,0.062440736123223345,130
2021,30,trimmean,hgb,0.7,130,0.0948786340911399,0.07123927293153753,130
2021,30,trimmean,hgb,1.0,130,0.11669061751435206,0.08708929296450767,130
2021,30,trimmean,hgb,1.5,130,0.1604640353889733,0.11903549760962602,130
2021,30,mean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,30,mean,lag,0.1,130,0.08306245790255344,0.06129763655014843,130
2021,30,mean,lag,0.2,130,0.08113907614507902,0.06007760474508207,130
2021,30,mean,lag,0.3,130,0.08029998574540706,0.06019271810674507,130
2021,30,mean,lag,0.4,130,0.0805790668345098,0.061131624156650965,130
2021,30,mean,lag,0.5,130,0.08196489847062823,0.06238777680560123,130
2021,30,mean,lag,0.7,130,0.08780570895207734,0.06714033301122509,130
2021,30,mean,lag,1.0,130,0.10271290790734637,0.07866282542715837,130
2021,30,mean,lag,1.5,130,0.13744324292074178,0.10482213115938162,130
2021,30,mean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,30,mean,base,0.1,130,0.08738520584641633,0.06477808480527913,130
2021,30,mean,base,0.2,130,0.08547386136138699,0.06343724958320603,130
2021,30,mean,base,0.3,130,0.08459165454938702,0.06321943724065587,130
2021,30,mean,base,0.4,130,0.08477072213301141,0.06369050778571937,130
2021,30,mean,base,0.5,130,0.08600443541279604,0.06508704241831427,130
2021,30,mean,base,0.7,130,0.09142876393473492,0.06971659091535207,130
2021,30,mean,base,1.0,130,0.10562009672341871,0.08146097208708222,130
2021,30,mean,base,1.5,130,0.13936805034640917,0.10772419580023845,130
2021,30,mean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,30,mean,hgb,0.1,130,0.0761944267112168,0.05638967192228071,130
2021,30,mean,hgb,0.2,130,0.07606567173165733,0.055969952363145205,130
2021,30,mean,hgb,0.3,130,0.07711512457551822,0.05622781473772543,130
2021,30,mean,hgb,0.4,130,0.07929601962759111,0.058358041288773484,130
2021,30,mean,hgb,0.5,130,0.08251869659315463,0.061396813395692036,130
2021,30,mean,hgb,0.7,130,0.09161533282839299,0.06961987789868834,130
2021,30,mean,hgb,1.0,130,0.11010050909639207,0.08400740470806352,130
2021,30,mean,hgb,1.5,130,0.14813478870083394,0.11194946132934495,130
2022,4,median,lag,0.0,192,0.06725714007336119,0.048312873566276233,191
2022,4,median,lag,0.1,192,0.0676134156843152,0.047838685224698564,191
2022,4,median,lag,0.2,192,0.0686514830216004,0.04816037225475837,191
2022,4,median,lag,0.3,192,0.0703411637133122,0.049195401551887556,191
2022,4,median,lag,0.4,192,0.07263699852646519,0.050673620324103295,191
2022,4,median,lag,0.5,192,0.07548369922199913,0.05259989965145306,191
2022,4,median,lag,0.7,192,0.08259117741976277,0.057818373247236064,191
2022,4,median,lag,1.0,192,0.09595353603930956,0.06767905103087558,191
2022,4,median,lag,1.5,192,0.12268414559949163,0.08773006556655177,191
2022,4,median,base,0.0,192,0.07224060509795764,0.053035209586749975,191
2022,4,median,base,0.1,192,0.0718747495982107,0.05245321170513905,191
2022,4,median,base,0.2,192,0.0721571568564389,0.05238100751751926,191
2022,4,median,base,0.3,192,0.0730803119336308,0.052751416611979636,191
2022,4,median,base,0.4,192,0.07462043788360966,0.05384356920439165,191
2022,4,median,base,0.5,192,0.07674039717436525,0.055408133873550695,191
2022,4,median,base,0.7,192,0.08252908171240686,0.05937266502333031,191
2022,4,median,base,1.0,192,0.09431064820506711,0.06767383895391474,191
2022,4,median,base,1.5,192,0.11931024450591352,0.08621762017664898,191
2022,4,median,hgb,0.0,192,0.06784319542104066,0.0485109506344624,191
2022,4,median,hgb,0.1,192,0.0678818714222245,0.04825912005784124,191
2022,4,median,hgb,0.2,192,0.06860465597568537,0.04872583124792205,191
2022,4,median,hgb,0.3,192,0.06999035809462383,0.04983197778039181,191
2022,4,median,hgb,0.4,192,0.07200071306451086,0.05140244832103147,191
2022,4,median,hgb,0.5,192,0.07458522768145973,0.05323297371605948,191
2022,4,median,hgb,0.7,192,0.08124571591184332,0.05823107432962663,191
2022,4,median,hgb,1.0,192,0.09411822078892693,0.0677907827643365,191
2022,4,median,hgb,1.5,192,0.12036838892945088,0.08717728678769014,191
2022,4,trimmean,lag,0.0,192,0.06725714007336119,0.048312873566276233,191
2022,4,trimmean,lag,0.1,192,0.06748174615226833,0.047868690854785005,191
2022,4,trimmean,lag,0.2,192,0.06834269312714851,0.04805807561601858,191
2022,4,trimmean,lag,0.3,192,0.06981644370193142,0.04892046781942792,191
2022,4,trimmean,lag,0.4,192,0.07186530724695525,0.05021356684391137,191
2022,4,trimmean,lag,0.5,192,0.07444181235981938,0.05184260870639549,191
2022,4,trimmean,lag,0.7,192,0.08096622081119989,0.05663081798045049,191
