mode,lag_weight,scale,exact_rmse,exact_base,exact_delta,exact_n,random_rmse,random_base,random_delta,random_n,random2025_rmse,random2025_base,random2025_delta,random2025_n,exact_wins,exact_folds,random_wins,random_folds,random2025_wins,random2025_folds,worst_delta,mean_delta
global,0.325000000,0.175000000,0.061807127,0.061798059,0.000009068,1114,0.071349674,0.071355396,-0.000005723,5664,0.061491821,0.061489887,0.000001934,2268,3,6,2,3,1,3,0.000009068,0.000001760
global,0.325000000,0.200000000,0.061808470,0.061798059,0.000010411,1114,0.071348956,0.071355396,-0.000006440,5664,0.061492223,0.061489887,0.000002336,2268,3,6,2,3,1,3,0.000010411,0.000002102
global,0.325000000,0.225000000,0.061809824,0.061798059,0.000011765,1114,0.071348263,0.071355396,-0.000007133,5664,0.061492656,0.061489887,0.000002769,2268,3,6,2,3,1,3,0.000011765,0.000002467
global,0.325000000,0.250000000,0.061811190,0.061798059,0.000013131,1114,0.071347595,0.071355396,-0.000007801,5664,0.061493121,0.061489887,0.000003234,2268,3,6,2,3,1,3,0.000013131,0.000002855
global,0.325000000,0.275000000,0.061812568,0.061798059,0.000014509,1114,0.071346952,0.071355396,-0.000008444,5664,0.061493617,0.061489887,0.000003730,2268,3,6,2,3,1,3,0.000014509,0.000003265
global,0.325000000,0.300000000,0.061813958,0.061798059,0.000015899,1114,0.071346334,0.071355396,-0.000009062,5664,0.061494144,0.061489887,0.000004257,2268,3,6,2,3,1,3,0.000015899,0.000003698
global,0.325000000,0.325000000,0.061815359,0.061798059,0.000017300,1114,0.071345741,0.071355396,-0.000009655,5664,0.061494703,0.061489887,0.000004816,2268,3,6,2,3,1,3,0.000017300,0.000004154
global,0.325000000,0.350000000,0.061816773,0.061798059,0.000018713,1114,0.071345173,0.071355396,-0.000010223,5664,0.061495294,0.061489887,0.000005406,2268,3,6,2,3,1,3,0.000018713,0.000004632
global,0.325000000,0.375000000,0.061818198,0.061798059,0.000020138,1114,0.071344630,0.071355396,-0.000010766,5664,0.061495915,0.061489887,0.000006028,2268,3,6,2,3,1,3,0.000020138,0.000005133
global,0.325000000,0.400000000,0.061819634,0.061798059,0.000021575,1114,0.071344112,0.071355396,-0.000011284,5664,0.061496568,0.061489887,0.000006681,2268,3,6,2,3,1,3,0.000021575,0.000005657
global,0.325000000,0.425000000,0.061821083,0.061798059,0.000023024,1114,0.071343618,0.071355396,-0.000011778,5664,0.061497253,0.061489887,0.000007366,2268,3,6,2,3,1,3,0.000023024,0.000006204
global,0.325000000,0.450000000,0.061822543,0.061798059,0.000024484,1114,0.071343150,0.071355396,-0.000012246,5664,0.061497969,0.061489887,0.000008081,2268,3,6,2,3,1,3,0.000024484,0.000006773
global,0.325000000,0.475000000,0.061824015,0.061798059,0.000025956,1114,0.071342707,0.071355396,-0.000012689,5664,0.061498716,0.061489887,0.000008829,2268,3,6,2,3,1,3,0.000025956,0.000007365
global,0.325000000,0.500000000,0.061825499,0.061798059,0.000027440,1114,0.071342288,0.071355396,-0.000013108,5664,0.061499494,0.061489887,0.000009607,2268,3,6,2,3,0,3,0.000027440,0.000007980
global,0.325000000,0.525000000,0.061826995,0.061798059,0.000028936,1114,0.071341895,0.071355396,-0.000013501,5664,0.061500304,0.061489887,0.000010417,2268,3,6,2,3,0,3,0.000028936,0.000008617
global,0.325000000,0.550000000,0.061828502,0.061798059,0.000030443,1114,0.071341526,0.071355396,-0.000013870,5664,0.061501146,0.061489887,0.000011259,2268,3,6,2,3,0,3,0.000030443,0.000009277
global,0.325000000,0.575000000,0.061830022,0.061798059,0.000031963,1114,0.071341183,0.071355396,-0.000014213,5664,0.061502019,0.061489887,0.000012131,2268,3,6,2,3,0,3,0.000031963,0.000009960
global,0.325000000,0.600000000,0.061831553,0.061798059,0.000033493,1114,0.071340864,0.071355396,-0.000014532,5664,0.061502923,0.061489887,0.000013036,2268,3,6,2,3,0,3,0.000033493,0.000010666
global,0.325000000,0.625000000,0.061833095,0.061798059,0.000035036,1114,0.071340570,0.071355396,-0.000014826,5664,0.061503858,0.061489887,0.000013971,2268,3,6,2,3,0,3,0.000035036,0.000011394
global,0.325000000,0.650000000,0.061834650,0.061798059,0.000036591,1114,0.071340302,0.071355396,-0.000015094,5664,0.061504825,0.061489887,0.000014938,2268,3,6,2,3,0,3,0.000036591,0.000012145
global,0.325000000,0.675000000,0.061836216,0.061798059,0.000038157,1114,0.071340058,0.071355396,-0.000015338,5664,0.061505824,0.061489887,0.000015936,2268,3,6,2,3,0,3,0.000038157,0.000012918
global,0.325000000,0.700000000,0.061837794,0.061798059,0.000039735,1114,0.071339839,0.071355396,-0.000015557,5664,0.061506853,0.061489887,0.000016966,2268,3,6,2,3,0,3,0.000039735,0.000013715
global,0.325000000,0.725000000,0.061839384,0.061798059,0.000041325,1114,0.071339645,0.071355396,-0.000015751,5664,0.061507914,0.061489887,0.000018027,2268,3,6,2,3,0,3,0.000041325,0.000014534
global,0.325000000,0.750000000,0.061840986,0.061798059,0.000042926,1114,0.071339476,0.071355396,-0.000015920,5664,0.061509007,0.061489887,0.000019120,2268,3,6,2,3,0,3,0.000042926,0.000015375
global,0.325000000,0.775000000,0.061842599,0.061798059,0.000044540,1114,0.071339332,0.071355396,-0.000016064,5664,0.061510131,0.061489887,0.000020243,2268,3,6,2,3,0,3,0.000044540,0.000016240
global,0.325000000,0.800000000,0.061844224,0.061798059,0.000046165,1114,0.071339213,0.071355396,-0.000016183,5664,0.061511286,0.061489887,0.000021399,2268,3,6,2,3,0,3,0.000046165,0.000017127
global,0.325000000,0.825000000,0.061845861,0.061798059,0.000047802,1114,0.071339119,0.071355396,-0.000016277,5664,0.061512472,0.061489887,0.000022585,2268,3,6,2,3,0,3,0.000047802,0.000018037
global,0.325000000,0.850000000,0.061847509,0.061798059,0.000049450,1114,0.071339050,0.071355396,-0.000016346,5664,0.061513690,0.061489887,0.000023803,2268,3,6,2,3,0,3,0.000049450,0.000018969
global,0.325000000,0.875000000,0.061849170,0.061798059,0.000051111,1114,0.071339006,0.071355396,-0.000016390,5664,0.061514939,0.061489887,0.000025052,2268,3,6,2,3,0,3,0.000051111,0.000019924
global,0.325000000,0.900000000,0.061850842,0.061798059,0.000052783,1114,0.071338986,0.071355396,-0.000016410,5664,0.061516220,0.061489887,0.000026333,2268,3,6,2,3,0,3,0.000052783,0.000020902
global,0.325000000,0.925000000,0.061852526,0.061798059,0.000054467,1114,0.071338992,0.071355396,-0.000016404,5664,0.061517532,0.061489887,0.000027645,2268,3,6,2,3,0,3,0.000054467,0.000021903
global,0.325000000,0.950000000,0.061854222,0.061798059,0.000056162,1114,0.071339023,0.071355396,-0.000016373,5664,0.061518875,0.061489887,0.000028988,2268,3,6,2,3,0,3,0.000056162,0.000022926
global,0.325000000,0.975000000,0.061855929,0.061798059,0.000057870,1114,0.071339078,0.071355396,-0.000016318,5664,0.061520250,0.061489887,0.000030363,2268,3,6,2,3,0,3,0.000057870,0.000023972
global,0.325000000,1.000000000,0.061857648,0.061798059,0.000059589,1114,0.071339159,0.071355396,-0.000016237,5664,0.061521656,0.061489887,0.000031769,2268,3,6,2,3,0,3,0.000059589,0.000025040
global,0.350000000,-1.000000000,0.061769873,0.061807288,-0.000037415,1114,0.071490401,0.071430462,0.000059938,5664,0.061494657,0.061470550,0.000024107,2268,3,6,0,3,0,3,0.000059938,0.000015544
global,0.350000000,-0.975000000,0.061770577,0.061807288,-0.000036711,1114,0.071488387,0.071430462,0.000057924,5664,0.061493404,0.061470550,0.000022854,2268,3,6,0,3,0,3,0.000057924,0.000014689
global,0.350000000,-0.950000000,0.061771293,0.061807288,-0.000035995,1114,0.071486399,0.071430462,0.000055937,5664,0.061492184,0.061470550,0.000021635,2268,3,6,0,3,0,3,0.000055937,0.000013859
global,0.350000000,-0.925000000,0.061772020,0.061807288,-0.000035267,1114,0.071484438,0.071430462,0.000053976,5664,0.061490998,0.061470550,0.000020448,2268,3,6,0,3,0,3,0.000053976,0.000013052
global,0.350000000,-0.900000000,0.061772760,0.061807288,-0.000034528,1114,0.071482503,0.071430462,0.000052041,5664,0.061489845,0.061470550,0.000019296,2268,3,6,0,3,0,3,0.000052041,0.000012270
global,0.350000000,-0.875000000,0.061773511,0.061807288,-0.000033776,1114,0.071480595,0.071430462,0.000050132,5664,0.061488726,0.061470550,0.000018176,2268,3,6,0,3,0,3,0.000050132,0.000011511
global,0.350000000,-0.850000000,0.061774275,0.061807288,-0.000033013,1114,0.071478713,0.071430462,0.000048250,5664,0.061487640,0.061470550,0.000017090,2268,3,6,0,3,0,3,0.000048250,0.000010776
global,0.350000000,-0.825000000,0.061775050,0.061807288,-0.000032238,1114,0.071476857,0.071430462,0.000046395,5664,0.061486587,0.061470550,0.000016037,2268,3,6,0,3,0,3,0.000046395,0.000010065
global,0.350000000,-0.800000000,0.061775837,0.061807288,-0.000031451,1114,0.071475028,0.071430462,0.000044566,5664,0.061485567,0.061470550,0.000015018,2268,3,6,0,3,0,3,0.000044566,0.000009378
global,0.350000000,-0.775000000,0.061776636,0.061807288,-0.000030652,1114,0.071473225,0.071430462,0.000042763,5664,0.061484581,0.061470550,0.000014031,2268,3,6,0,3,0,3,0.000042763,0.000008714
global,0.350000000,-0.750000000,0.061777446,0.061807288,-0.000029841,1114,0.071471449,0.071430462,0.000040987,5664,0.061483628,0.061470550,0.000013079,2268,3,6,0,3,0,3,0.000040987,0.000008075
global,0.350000000,-0.725000000,0.061778269,0.061807288,-0.000029018,1114,0.071469699,0.071430462,0.000039237,5664,0.061482709,0.061470550,0.000012159,2268,3,6,0,3,0,3,0.000039237,0.000007459
global,0.350000000,-0.700000000,0.061779104,0.061807288,-0.000028184,1114,0.071467976,0.071430462,0.000037514,5664,0.061481823,0.061470550,0.000011273,2268,3,6,0,3,0,3,0.000037514,0.000006868
global,0.350000000,-0.675000000,0.061779950,0.061807288,-0.000027338,1114,0.071466279,0.071430462,0.000035817,5664,0.061480970,0.061470550,0.000010420,2268,3,6,0,3,0,3,0.000035817,0.000006300
global,0.350000000,-0.650000000,0.061780808,0.061807288,-0.000026479,1114,0.071464609,0.071430462,0.000034146,5664,0.061480150,0.061470550,0.000009601,2268,3,6,0,3,0,3,0.000034146,0.000005756
global,0.350000000,-0.625000000,0.061781678,0.061807288,-0.000025609,1114,0.071462965,0.071430462,0.000032502,5664,0.061479364,0.061470550,0.000008814,2268,3,6,0,3,0,3,0.000032502,0.000005236
global,0.350000000,-0.600000000,0.061782560,0.061807288,-0.000024727,1114,0.071461347,0.071430462,0.000030885,5664,0.061478611,0.061470550,0.000008062,2268,3,6,0,3,1,3,0.000030885,0.000004740
global,0.350000000,-0.575000000,0.061783454,0.061807288,-0.000023833,1114,0.071459756,0.071430462,0.000029294,5664,0.061477892,0.061470550,0.000007342,2268,3,6,0,3,1,3,0.000029294,0.000004267
global,0.350000000,-0.550000000,0.061784360,0.061807288,-0.000022928,1114,0.071458191,0.071430462,0.000027729,5664,0.061477206,0.061470550,0.000006656,2268,3,6,0,3,1,3,0.000027729,0.000003819
global,0.350000000,-0.525000000,0.061785278,0.061807288,-0.000022010,1114,0.071456653,0.071430462,0.000026191,5664,0.061476553,0.061470550,0.000006003,2268,3,6,0,3,1,3,0.000026191,0.000003395
global,0.350000000,-0.500000000,0.061786207,0.061807288,-0.000021080,1114,0.071455141,0.071430462,0.000024679,5664,0.061475934,0.061470550,0.000005384,2268,3,6,0,3,1,3,0.000024679,0.000002994
global,0.350000000,-0.475000000,0.061787148,0.061807288,-0.000020139,1114,0.071453656,0.071430462,0.000023194,5664,0.061475348,0.061470550,0.000004798,2268,3,6,0,3,1,3,0.000023194,0.000002617
global,0.350000000,-0.450000000,0.061788102,0.061807288,-0.000019186,1114,0.071452197,0.071430462,0.000021735,5664,0.061474795,0.061470550,0.000004245,2268,3,6,0,3,1,3,0.000021735,0.000002265
global,0.350000000,-0.425000000,0.061789067,0.061807288,-0.000018221,1114,0.071450764,0.071430462,0.000020302,5664,0.061474276,0.061470550,0.000003726,2268,3,6,1,3,1,3,0.000020302,0.000001936
global,0.350000000,-0.400000000,0.061790044,0.061807288,-0.000017244,1114,0.071449358,0.071430462,0.000018896,5664,0.061473790,0.061470550,0.000003240,2268,3,6,1,3,1,3,0.000018896,0.000001631
global,0.350000000,-0.375000000,0.061791032,0.061807288,-0.000016255,1114,0.071447979,0.071430462,0.000017517,5664,0.061473337,0.061470550,0.000002787,2268,3,6,1,3,1,3,0.000017517,0.000001350
global,0.350000000,-0.350000000,0.061792033,0.061807288,-0.000015255,1114,0.071446626,0.071430462,0.000016164,5664,0.061472918,0.061470550,0.000002368,2268,3,6,1,3,1,3,0.000016164,0.000001092
global,0.350000000,-0.325000000,0.061793046,0.061807288,-0.000014242,1114,0.071445299,0.071430462,0.000014837,5664,0.061472532,0.061470550,0.000001982,2268,3,6,1,3,1,3,0.000014837,0.000000859
global,0.350000000,-0.300000000,0.061794070,0.061807288,-0.000013218,1114,0.071443999,0.071430462,0.000013537,5664,0.061472179,0.061470550,0.000001629,2268,3,6,1,3,1,3,0.000013537,0.000000650
global,0.350000000,-0.275000000,0.061795106,0.061807288,-0.000012181,1114,0.071442725,0.071430462,0.000012263,5664,0.061471860,0.061470550,0.000001310,2268,3,6,1,3,1,3,0.000012263,0.000000464
global,0.350000000,-0.250000000,0.061796154,0.061807288,-0.000011133,1114,0.071441478,0.071430462,0.000011016,5664,0.061471574,0.061470550,0.000001024,2268,3,6,1,3,1,3,0.000011016,0.000000302
global,0.350000000,-0.225000000,0.061797214,0.061807288,-0.000010073,1114,0.071440257,0.071430462,0.000009795,5664,0.061471321,0.061470550,0.000000772,2268,3,6,1,3,1,3,0.000009795,0.000000165
global,0.350000000,-0.200000000,0.061798286,0.061807288,-0.000009001,1114,0.071439063,0.071430462,0.000008601,5664,0.061471102,0.061470550,0.000000552,2268,3,6,1,3,1,3,0.000008601,0.000000051
global,0.350000000,-0.175000000,0.061799370,0.061807288,-0.000007918,1114,0.071437895,0.071430462,0.000007433,5664,0.061470916,0.061470550,0.000000367,2268,3,6,1,3,1,3,0.000007433,-0.000000039
global,0.350000000,-0.150000000,0.061800465,0.061807288,-0.000006822,1114,0.071436754,0.071430462,0.000006292,5664,0.061470764,0.061470550,0.000000214,2268,3,6,1,3,1,3,0.000006292,-0.000000105
global,0.350000000,-0.125000000,0.061801573,0.061807288,-0.000005715,1114,0.071435639,0.071430462,0.000005177,5664,0.061470645,0.061470550,0.000000095,2268,3,6,1,3,1,3,0.000005177,-0.000000148
global,0.350000000,-0.100000000,0.061802692,0.061807288,-0.000004596,1114,0.071434551,0.071430462,0.000004089,5664,0.061470559,0.061470550,0.000000009,2268,3,6,1,3,1,3,0.000004089,-0.000000166
global,0.350000000,-0.075000000,0.061803823,0.061807288,-0.000003464,1114,0.071433489,0.071430462,0.000003027,5664,0.061470507,0.061470550,-0.000000043,2268,3,6,1,3,2,3,0.000003027,-0.000000160
global,0.350000000,-0.050000000,0.061804966,0.061807288,-0.000002322,1114,0.071432454,0.071430462,0.000001991,5664,0.061470488,0.061470550,-0.000000062,2268,3,6,1,3,2,3,0.000001991,-0.000000131
global,0.350000000,-0.025000000,0.061806121,0.061807288,-0.000001167,1114,0.071431445,0.071430462,0.000000982,5664,0.061470502,0.061470550,-0.000000048,2268,3,6,1,3,2,3,0.000000982,-0.000000077
global,0.350000000,0.000000000,0.061807288,0.061807288,0.000000000,1114,0.071430462,0.071430462,0.000000000,5664,0.061470550,0.061470550,0.000000000,2268,0,6,0,3,0,3,0.000000000,0.000000000
global,0.350000000,0.025000000,0.061808466,0.061807288,0.000001179,1114,0.071429506,0.071430462,-0.000000956,5664,0.061470631,0.061470550,0.000000081,2268,3,6,2,3,1,3,0.000001179,0.000000101
global,0.350000000,0.050000000,0.061809656,0.061807288,0.000002369,1114,0.071428577,0.071430462,-0.000001885,5664,0.061470745,0.061470550,0.000000195,2268,3,6,2,3,1,3,0.000002369,0.000000226
global,0.350000000,0.075000000,0.061810859,0.061807288,0.000003571,1114,0.071427674,0.071430462,-0.000002788,5664,0.061470893,0.061470550,0.000000343,2268,3,6,2,3,1,3,0.000003571,0.000000375
global,0.350000000,0.100000000,0.061812073,0.061807288,0.000004785,1114,0.071426797,0.071430462,-0.000003665,5664,0.061471074,0.061470550,0.000000524,2268,3,6,2,3,1,3,0.000004785,0.000000548
global,0.350000000,0.125000000,0.061813299,0.061807288,0.000006011,1114,0.071425947,0.071430462,-0.000004515,5664,0.061471289,0.061470550,0.000000739,2268,3,6,2,3,1,3,0.000006011,0.000000745
global,0.350000000,0.150000000,0.061814537,0.061807288,0.000007249,1114,0.071425124,0.071430462,-0.000005339,5664,0.061471536,0.061470550,0.000000987,2268,3,6,2,3,1,3,0.000007249,0.000000966
global,0.350000000,0.175000000,0.061815786,0.061807288,0.000008499,1114,0.071424326,0.071430462,-0.000006136,5664,0.061471818,0.061470550,0.000001268,2268,3,6,2,3,1,3,0.000008499,0.000001210
global,0.350000000,0.200000000,0.061817048,0.061807288,0.000009760,1114,0.071423556,0.071430462,-0.000006906,5664,0.061472132,0.061470550,0.000001582,2268,3,6,2,3,1,3,0.000009760,0.000001479
global,0.350000000,0.225000000,0.061818321,0.061807288,0.000011033,1114,0.071422812,0.071430462,-0.000007650,5664,0.061472480,0.061470550,0.000001930,2268,3,6,2,3,1,3,0.000011033,0.000001771
global,0.350000000,0.250000000,0.061819606,0.061807288,0.000012319,1114,0.071422094,0.071430462,-0.000008368,5664,0.061472861,0.061470550,0.000002312,2268,3,6,2,3,1,3,0.000012319,0.000002087
global,0.350000000,0.275000000,0.061820903,0.061807288,0.000013616,1114,0.071421403,0.071430462,-0.000009059,5664,0.061473276,0.061470550,0.000002726,2268,3,6,2,3,1,3,0.000013616,0.000002428
global,0.350000000,0.300000000,0.061822212,0.061807288,0.000014925,1114,0.071420738,0.071430462,-0.000009724,5664,0.061473724,0.061470550,0.000003174,2268,3,6,2,3,1,3,0.000014925,0.000002792
global,0.350000000,0.325000000,0.061823533,0.061807288,0.000016245,1114,0.071420100,0.071430462,-0.000010362,5664,0.061474205,0.061470550,0.000003656,2268,3,6,2,3,1,3,0.000016245,0.000003180
global,0.350000000,0.350000000,0.061824865,0.061807288,0.000017578,1114,0.071419489,0.071430462,-0.000010974,5664,0.061474720,0.061470550,0.000004170,2268,3,6,2,3,1,3,0.000017578,0.000003591
global,0.350000000,0.375000000,0.061826210,0.061807288,0.000018922,1114,0.071418903,0.071430462,-0.000011559,5664,0.061475268,0.061470550,0.000004718,2268,3,6,2,3,1,3,0.000018922,0.000004027
global,0.350000000,0.400000000,0.061827566,0.061807288,0.000020279,1114,0.071418345,0.071430462,-0.000012117,5664,0.061475849,0.061470550,0.000005300,2268,3,6,2,3,1,3,0.000020279,0.000004487
global,0.350000000,0.425000000,0.061828934,0.061807288,0.000021647,1114,0.071417813,0.071430462,-0.000012650,5664,0.061476464,0.061470550,0.000005914,2268,3,6,2,3,1,3,0.000021647,0.000004970
global,0.350000000,0.450000000,0.061830314,0.061807288,0.000023027,1114,0.071417307,0.071430462,-0.000013155,5664,0.061477112,0.061470550,0.000006562,2268,3,6,2,3,1,3,0.000023027,0.000005478
global,0.350000000,0.475000000,0.061831706,0.061807288,0.000024418,1114,0.071416828,0.071430462,-0.000013634,5664,0.061477794,0.061470550,0.000007244,2268,3,6,2,3,1,3,0.000024418,0.000006009
global,0.350000000,0.500000000,0.061833110,0.061807288,0.000025822,1114,0.071416375,0.071430462,-0.000014087,5664,0.061478508,0.061470550,0.000007959,2268,3,6,2,3,1,3,0.000025822,0.000006564
global,0.350000000,0.525000000,0.061834525,0.061807288,0.000027238,1114,0.071415949,0.071430462,-0.000014513,5664,0.061479256,0.061470550,0.000008707,2268,3,6,2,3,1,3,0.000027238,0.000007144
global,0.350000000,0.550000000,0.061835952,0.061807288,0.000028665,1114,0.071415549,0.071430462,-0.000014913,5664,0.061480038,0.061470550,0.000009488,2268,3,6,2,3,0,3,0.000028665,0.000007747
global,0.350000000,0.575000000,0.061837392,0.061807288,0.000030104,1114,0.071415176,0.071430462,-0.000015286,5664,0.061480853,0.061470550,0.000010303,2268,3,6,2,3,0,3,0.000030104,0.000008374
global,0.350000000,0.600000000,0.061838842,0.061807288,0.000031555,1114,0.071414829,0.071430462,-0.000015633,5664,0.061481701,0.061470550,0.000011151,2268,3,6,2,3,0,3,0.000031555,0.000009024
global,0.350000000,0.625000000,0.061840305,0.061807288,0.000033018,1114,0.071414509,0.071430462,-0.000015953,5664,0.061482582,0.061470550,0.000012033,2268,3,6,2,3,0,3,0.000033018,0.000009699
global,0.350000000,0.650000000,0.061841780,0.061807288,0.000034492,1114,0.071414215,0.071430462,-0.000016247,5664,0.061483497,0.061470550,0.000012947,2268,3,6,2,3,0,3,0.000034492,0.000010398
global,0.350000000,0.675000000,0.061843266,0.061807288,0.000035979,1114,0.071413948,0.071430462,-0.000016514,5664,0.061484445,0.061470550,0.000013896,2268,3,6,2,3,0,3,0.000035979,0.000011120
global,0.350000000,0.700000000,0.061844765,0.061807288,0.000037477,1114,0.071413707,0.071430462,-0.000016755,5664,0.061485427,0.061470550,0.000014877,2268,3,6,2,3,0,3,0.000037477,0.000011866
global,0.350000000,0.725000000,0.061846275,0.061807288,0.000038987,1114,0.071413493,0.071430462,-0.000016969,5664,0.061486442,0.061470550,0.000015892,2268,3,6,2,3,0,3,0.000038987,0.000012637
global,0.350000000,0.750000000,0.061847797,0.061807288,0.000040509,1114,0.071413306,0.071430462,-0.000017157,5664,0.061487490,0.061470550,0.000016940,2268,3,6,2,3,0,3,0.000040509,0.000013431
global,0.350000000,0.775000000,0.061849331,0.061807288,0.000042043,1114,0.071413144,0.071430462,-0.000017318,5664,0.061488571,0.061470550,0.000018022,2268,3,6,2,3,0,3,0.000042043,0.000014249
